@relation pendigits-weka.filters.unsupervised.attribute.RandomProjection-N3-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
484.974226,218.238402,46.765372,2
436.476804,245.951215,58.889727,8
384.515279,-55.425626,114.315353,1
361.998619,41.569219,-102.190998,3
287.520434,287.520434,446.869108,8
438.208854,58.889727,86.60254,5
422.620397,74.478185,77.942286,6
275.396078,221.702503,270.199926,8
516.151141,188.793538,17.320508,1
365.46272,22.51666,43.30127,9
519.615242,185.329436,50.229473,2
336.017857,346.410162,375.855025,5
344.678111,251.147367,155.884573,4
433.012702,71.014083,147.224319,9
355.070416,32.908965,-76.210236,3
578.50497,135.099963,19.052559,8
505.758836,218.238402,192.25764,0
455.529362,-22.51666,164.544827,5
280.592231,135.099963,77.942286,6
114.315353,164.544827,202.649944,0
450.33321,60.621778,24.248711,1
427.816549,249.415316,178.401233,4
479.778074,278.86018,38.105118,7
500.562683,169.740979,-32.908965,1
393.175533,93.530744,129.903811,5
441.672956,1.732051,-5.196152,9
509.222937,247.683265,124.707658,2
168.008928,207.846097,233.826859,0
228.630707,240.755062,434.744753,8
394.907584,64.08588,-81.406388,3
93.530744,114.315353,233.826859,0
342.94606,213.042249,114.315353,4
145.492268,159.348674,226.898656,0
535.2037,275.396078,107.38715,7
204.381995,185.329436,400.103737,8
327.357603,112.583302,110.851252,6
530.007547,174.937132,-22.51666,8
384.515279,83.138439,-72.746134,5
481.510125,244.219164,88.334591,2
408.763991,53.693575,17.320508,3
107.38715,164.544827,173.205081,0
209.578148,213.042249,240.755062,0
83.138439,142.028166,209.578148,0
355.070416,-48.497423,58.889727,1
341.214009,24.248711,34.641016,9
405.299889,3.464102,-1.732051,9
478.046023,239.023011,117.779455,2
342.94606,221.702503,143.760217,4
505.758836,285.788383,107.38715,7
486.706277,294.448637,202.649944,8
403.567838,31.176915,-65.817931,3
372.390924,-1.732051,39.837169,3
114.315353,152.420471,213.042249,0
150.68842,209.578148,216.506351,0
472.84987,240.755062,93.530744,2
349.874263,197.453792,117.779455,4
453.797312,0,77.942286,9
396.639635,19.052559,17.320508,9
410.496041,57.157677,-69.282032,3
419.156295,-10.392305,126.439709,1
433.012702,218.238402,-8.660254,8
462.457566,32.908965,27.712813,1
237.290961,213.042249,277.128129,0
422.620397,-5.196152,-64.08588,9
433.012702,91.798693,173.205081,6
457.261413,180.133284,72.746134,1
464.189616,254.611469,96.994845,2
490.170379,152.420471,-6.928203,1
299.64479,147.224319,155.884573,7
536.93575,209.578148,5.196152,1
481.510125,240.755062,140.296115,2
517.883191,93.530744,192.25764,9
429.5486,-6.928203,-12.124356,9
457.261413,310.037095,233.826859,8
523.079344,259.807621,195.721741,4
263.271723,188.793538,136.832014,6
128.17176,181.865335,240.755062,0
349.874263,258.07557,128.17176,4
381.051178,8.660254,-3.464102,9
446.869108,6.928203,84.87049,1
407.03194,121.243557,161.080725,4
405.299889,239.023011,147.224319,4
396.639635,88.334591,107.38715,5
242.487113,192.25764,412.228092,8
517.883191,169.740979,8.660254,2
445.137058,233.826859,84.87049,2
273.664028,129.903811,154.152522,6
484.974226,268.467875,183.597386,7
266.735824,188.793538,426.084499,8
474.581921,228.630707,122.975607,2
214.7743,147.224319,218.238402,0
192.25764,188.793538,237.290961,0
91.798693,122.975607,207.846097,0
410.496041,43.30127,-55.425626,3
509.222937,193.98969,12.124356,1
497.098582,-6.928203,65.817931,5
365.46272,154.152522,178.401233,6
235.55891,157.616623,356.802466,8
348.142212,128.17176,174.937132,7
320.429399,79.674337,-10.392305,4
542.131903,261.539672,25.980762,7
394.907584,53.693575,46.765372,3
424.352448,-20.78461,-3.464102,9
536.93575,223.434554,57.157677,7
290.984536,228.630707,154.152522,4
521.347293,173.205081,-31.176915,1
339.481958,265.003774,166.276878,8
382.783228,235.55891,200.917894,4
436.476804,109.119201,-10.392305,7
453.797312,270.199926,135.099963,4
446.869108,12.124356,17.320508,9
365.46272,17.320508,-13.856406,9
363.73067,62.353829,-20.78461,3
121.243557,136.832014,155.884573,0
488.438328,259.807621,86.60254,7
561.184462,244.219164,-24.248711,7
394.907584,252.879418,25.980762,8
450.33321,261.539672,24.248711,7
389.711432,19.052559,-84.87049,3
490.170379,199.185843,62.353829,2
159.348674,213.042249,207.846097,0
443.405007,36.373067,55.425626,5
306.572993,282.324282,289.252485,5
382.783228,270.199926,259.807621,8
469.385769,214.7743,86.60254,2
258.07557,119.511506,150.68842,4
488.438328,259.807621,98.726896,7
375.855025,32.908965,-83.138439,3
278.86018,128.17176,124.707658,6
332.553755,-77.942286,-15.588457,9
488.438328,176.669182,36.373067,1
351.606314,93.530744,46.765372,6
363.73067,32.908965,-29.444864,3
278.86018,136.832014,121.243557,6
436.476804,263.271723,129.903811,2
419.156295,39.837169,51.961524,5
490.170379,0,-71.014083,9
464.189616,-19.052559,-58.889727,9
424.352448,1.732051,-41.569219,9
306.572993,41.569219,8.660254,9
292.716586,346.410162,334.285806,5
495.366531,306.572993,164.544827,7
488.438328,249.415316,143.760217,2
483.242175,277.128129,129.903811,7
329.089653,109.119201,96.994845,6
398.371686,27.712813,-48.497423,9
355.070416,252.879418,107.38715,4
90.066642,95.262794,254.611469,0
360.266568,240.755062,135.099963,4
372.390924,53.693575,-12.124356,3
265.003774,263.271723,464.189616,8
516.151141,185.329436,43.30127,1
375.855025,15.588457,-20.78461,9
441.672956,60.621778,60.621778,5
446.869108,58.889727,41.569219,5
401.835787,72.746134,-103.923048,3
389.711432,237.290961,363.73067,8
334.285806,34.641016,-72.746134,3
505.758836,176.669182,-6.928203,1
265.003774,133.367912,109.119201,6
396.639635,48.497423,117.779455,5
294.448637,117.779455,119.511506,6
413.960143,105.655099,90.066642,7
403.567838,334.285806,275.396078,7
370.658873,45.033321,-91.798693,3
465.921667,226.898656,84.87049,2
458.993464,285.788383,202.649944,4
318.697349,181.865335,84.87049,4
313.501196,320.429399,332.553755,5
400.103737,-38.105118,72.746134,1
514.41909,237.290961,43.30127,2
393.175533,152.420471,109.119201,4
507.490887,259.807621,93.530744,7
344.678111,55.425626,-60.621778,3
289.252485,346.410162,372.390924,5
393.175533,58.889727,5.196152,5
415.692194,0,-29.444864,9
341.214009,232.094808,183.597386,6
386.24733,164.544827,162.812776,6
400.103737,27.712813,-72.746134,9
488.438328,225.166605,81.406388,2
460.725515,190.525589,20.78461,8
344.678111,311.769145,304.840942,5
441.672956,60.621778,-24.248711,5
474.581921,6.928203,60.621778,5
164.544827,195.721741,265.003774,0
469.385769,252.879418,110.851252,2
365.46272,1.732051,8.660254,3
478.046023,-8.660254,64.08588,5
424.352448,-6.928203,102.190998,1
547.328055,187.061487,-72.746134,1
121.243557,173.205081,235.55891,0
490.170379,249.415316,119.511506,2
353.338365,24.248711,39.837169,3
303.108891,265.003774,316.965298,8
512.687039,252.879418,219.970453,4
407.03194,31.176915,27.712813,3
268.467875,252.879418,278.86018,0
372.390924,86.60254,121.243557,5
131.635861,154.152522,254.611469,0
535.2037,133.367912,116.047404,1
316.965298,181.865335,71.014083,4
476.313972,233.826859,83.138439,2
467.653718,96.994845,79.674337,9
368.926822,27.712813,-79.674337,3
443.405007,27.712813,58.889727,1
296.180688,157.616623,117.779455,6
306.572993,195.721741,79.674337,4
514.41909,173.205081,53.693575,1
443.405007,150.68842,43.30127,1
337.749907,126.439709,138.564065,6
375.855025,93.530744,-107.38715,3
448.601159,46.765372,69.282032,5
268.467875,346.410162,304.840942,5
315.233247,202.649944,136.832014,4
436.476804,-19.052559,41.569219,1
381.051178,81.406388,-64.08588,5
453.797312,282.324282,176.669182,4
237.290961,138.564065,136.832014,6
381.051178,204.381995,88.334591,4
323.893501,140.296115,181.865335,6
327.357603,327.357603,346.410162,5
398.371686,287.520434,138.564065,8
517.883191,211.310199,126.439709,2
419.156295,237.290961,114.315353,2
140.296115,192.25764,240.755062,0
204.381995,176.669182,239.023011,0
342.94606,88.334591,204.381995,7
528.275496,100.458947,-55.425626,1
422.620397,36.373067,41.569219,1
299.64479,131.635861,126.439709,6
523.079344,216.506351,-12.124356,1
386.24733,79.674337,-13.856406,3
427.816549,-20.78461,-39.837169,9
540.399852,233.826859,-15.588457,8
472.84987,219.970453,98.726896,1
325.625552,166.276878,155.884573,6
419.156295,334.285806,187.061487,7
375.855025,57.157677,81.406388,7
384.515279,69.282032,-79.674337,3
325.625552,202.649944,109.119201,4
368.926822,71.014083,95.262794,7
349.874263,117.779455,169.740979,7
488.438328,17.320508,128.17176,6
471.11782,223.434554,135.099963,2
521.347293,225.166605,-65.817931,7
114.315353,116.047404,143.760217,0
484.974226,240.755062,50.229473,2
478.046023,214.7743,209.578148,0
290.984536,330.821704,316.965298,5
472.84987,67.549981,22.51666,1
351.606314,110.851252,128.17176,6
209.578148,240.755062,410.496041,8
394.907584,64.08588,-41.569219,3
528.275496,117.779455,95.262794,1
334.285806,271.931977,230.362757,5
387.979381,34.641016,60.621778,3
398.371686,27.712813,-20.78461,3
528.275496,247.683265,131.635861,2
342.94606,119.511506,88.334591,6
387.979381,155.884573,152.420471,6
396.639635,24.248711,-31.176915,9
633.930596,209.578148,48.497423,1
439.940905,65.817931,20.78461,1
278.86018,140.296115,98.726896,6
148.956369,214.7743,233.826859,0
554.256258,143.760217,-24.248711,1
239.023011,67.549981,27.712813,4
239.023011,169.740979,131.635861,6
528.275496,192.25764,31.176915,2
495.366531,280.592231,103.923048,7
405.299889,261.539672,171.47303,4
502.294734,6.928203,174.937132,5
523.079344,188.793538,46.765372,2
398.371686,131.635861,109.119201,4
481.510125,22.51666,240.755062,9
306.572993,142.028166,192.25764,4
516.151141,259.807621,81.406388,7
417.424245,337.749907,183.597386,7
528.275496,116.047404,308.305044,9
83.138439,161.080725,223.434554,0
386.24733,31.176915,-0,9
308.305044,129.903811,124.707658,6
329.089653,135.099963,147.224319,6
552.524208,188.793538,38.105118,8
450.33321,301.376841,169.740979,7
265.003774,213.042249,426.084499,8
429.5486,284.056332,161.080725,8
408.763991,96.994845,155.884573,6
342.94606,209.578148,126.439709,4
491.902429,164.544827,6.928203,2
381.051178,228.630707,126.439709,4
368.926822,-58.889727,-34.641016,9
327.357603,225.166605,93.530744,8
509.222937,211.310199,88.334591,2
310.037095,192.25764,121.243557,4
367.194771,1.732051,13.856406,3
176.669182,226.898656,284.056332,0
446.869108,55.425626,-34.641016,5
375.855025,6.928203,-5.196152,3
441.672956,223.434554,105.655099,2
542.131903,221.702503,39.837169,2
136.832014,178.401233,268.467875,0
445.137058,-0,71.014083,1
488.438328,228.630707,77.942286,2
478.046023,38.105118,81.406388,1
500.562683,180.133284,15.588457,1
523.079344,84.87049,102.190998,1
497.098582,273.664028,-17.320508,7
356.802466,-12.124356,84.87049,9
311.769145,168.008928,195.721741,4
341.214009,207.846097,122.975607,4
117.779455,131.635861,261.539672,0
363.73067,50.229473,-3.464102,3
252.879418,166.276878,407.03194,8
484.974226,304.840942,143.760217,2
497.098582,252.879418,62.353829,7
471.11782,223.434554,27.712813,7
439.940905,-0,84.87049,1
230.362757,239.023011,445.137058,8
464.189616,38.105118,-53.693575,9
400.103737,265.003774,135.099963,4
540.399852,199.185843,15.588457,2
455.529362,58.889727,34.641016,1
297.912739,161.080725,200.917894,6
235.55891,143.760217,426.084499,8
169.740979,230.362757,240.755062,0
361.998619,45.033321,98.726896,3
523.079344,193.98969,-12.124356,1
413.960143,15.588457,19.052559,9
339.481958,-57.157677,38.105118,7
381.051178,96.994845,147.224319,6
315.233247,336.017857,327.357603,5
306.572993,304.840942,202.649944,5
458.993464,230.362757,122.975607,2
479.778074,225.166605,96.994845,2
410.496041,263.271723,143.760217,4
290.984536,140.296115,142.028166,6
370.658873,32.908965,0,9
173.205081,185.329436,150.68842,0
110.851252,51.961524,157.616623,0
500.562683,105.655099,58.889727,1
256.34352,116.047404,41.569219,4
311.769145,200.917894,109.119201,4
268.467875,254.611469,400.103737,8
342.94606,-50.229473,-24.248711,9
387.979381,38.105118,57.157677,3
510.954988,174.937132,-46.765372,2
117.779455,180.133284,239.023011,0
233.826859,219.970453,458.993464,8
337.749907,188.793538,131.635861,4
394.907584,48.497423,-27.712813,3
334.285806,119.511506,140.296115,6
391.443483,266.735824,93.530744,4
387.979381,161.080725,96.994845,6
342.94606,266.735824,142.028166,4
313.501196,112.583302,102.190998,4
355.070416,25.980762,-36.373067,9
498.830633,1.732051,50.229473,5
507.490887,181.865335,-10.392305,1
412.228092,34.641016,-51.961524,3
419.156295,39.837169,-64.08588,3
91.798693,55.425626,145.492268,0
528.275496,290.984536,15.588457,7
405.299889,154.152522,143.760217,7
336.017857,327.357603,320.429399,5
469.385769,25.980762,-55.425626,9
481.510125,83.138439,109.119201,1
391.443483,330.821704,375.855025,8
488.438328,252.879418,147.224319,2
493.63448,200.917894,58.889727,2
204.381995,209.578148,258.07557,0
458.993464,218.238402,-24.248711,8
458.993464,10.392305,109.119201,1
341.214009,5.196152,-3.464102,9
526.543446,232.094808,25.980762,1
322.16145,218.238402,126.439709,4
285.788383,334.285806,391.443483,5
116.047404,148.956369,211.310199,0
353.338365,154.152522,202.649944,6
375.855025,112.583302,122.975607,7
336.017857,346.410162,363.73067,5
356.802466,190.525589,107.38715,4
398.371686,25.980762,58.889727,3
420.888346,-22.51666,124.707658,9
188.793538,145.492268,240.755062,8
493.63448,31.176915,86.60254,1
420.888346,32.908965,8.660254,3
478.046023,150.68842,32.908965,1
318.697349,152.420471,166.276878,6
530.007547,273.664028,17.320508,7
251.147367,169.740979,138.564065,6
403.567838,10.392305,67.549981,7
457.261413,310.037095,166.276878,7
296.180688,159.348674,159.348674,4
360.266568,290.984536,216.506351,0
443.405007,154.152522,136.832014,6
278.86018,136.832014,84.87049,6
296.180688,327.357603,363.73067,5
523.079344,235.55891,5.196152,7
320.429399,213.042249,107.38715,4
394.907584,162.812776,226.898656,7
339.481958,346.410162,394.907584,5
502.294734,226.898656,46.765372,7
342.94606,-65.817931,41.569219,1
273.664028,161.080725,116.047404,8
244.219164,138.564065,100.458947,6
413.960143,284.056332,228.630707,0
455.529362,254.611469,197.453792,4
471.11782,259.807621,174.937132,2
342.94606,22.51666,-43.30127,3
420.888346,74.478185,24.248711,1
498.830633,230.362757,76.210236,1
493.63448,143.760217,-6.928203,2
325.625552,226.898656,93.530744,4
382.783228,25.980762,-5.196152,9
433.012702,251.147367,221.702503,0
422.620397,273.664028,48.497423,8
202.649944,226.898656,296.180688,0
310.037095,133.367912,102.190998,6
523.079344,211.310199,-34.641016,1
159.348674,181.865335,244.219164,0
507.490887,252.879418,117.779455,2
311.769145,323.893501,387.979381,5
316.965298,342.94606,429.5486,5
316.965298,287.520434,128.17176,4
263.271723,219.970453,370.658873,8
509.222937,256.34352,121.243557,7
384.515279,65.817931,29.444864,5
271.931977,332.553755,323.893501,5
443.405007,214.7743,105.655099,2
128.17176,173.205081,199.185843,0
93.530744,114.315353,204.381995,0
419.156295,287.520434,183.597386,4
356.802466,72.746134,34.641016,3
398.371686,122.975607,142.028166,6
180.133284,171.47303,251.147367,0
422.620397,259.807621,157.616623,4
407.03194,271.931977,86.60254,8
469.385769,13.856406,-69.282032,9
495.366531,259.807621,98.726896,7
455.529362,107.38715,131.635861,3
83.138439,138.564065,211.310199,0
199.185843,136.832014,360.266568,8
490.170379,41.569219,98.726896,1
493.63448,166.276878,25.980762,1
575.040868,207.846097,43.30127,8
341.214009,-6.928203,-25.980762,3
275.396078,323.893501,368.926822,5
372.390924,69.282032,53.693575,1
310.037095,173.205081,126.439709,8
462.457566,178.401233,17.320508,2
509.222937,178.401233,24.248711,7
95.262794,166.276878,219.970453,0
329.089653,226.898656,98.726896,4
493.63448,174.937132,6.928203,1
434.744753,69.282032,-103.923048,3
361.998619,24.248711,-55.425626,9
349.874263,32.908965,-74.478185,3
363.73067,46.765372,31.176915,3
490.170379,297.912739,148.956369,7
472.84987,225.166605,67.549981,7
356.802466,159.348674,154.152522,6
332.553755,119.511506,41.569219,6
365.46272,62.353829,-50.229473,3
536.93575,211.310199,31.176915,7
336.017857,346.410162,329.089653,5
398.371686,277.128129,245.951215,8
284.056332,214.7743,102.190998,4
386.24733,216.506351,124.707658,4
464.189616,46.765372,112.583302,9
413.960143,-22.51666,86.60254,1
320.429399,159.348674,46.765372,4
422.620397,76.210236,62.353829,6
413.960143,43.30127,36.373067,5
187.061487,128.17176,419.156295,8
484.974226,192.25764,77.942286,2
280.592231,148.956369,142.028166,6
410.496041,62.353829,34.641016,5
465.921667,-1.732051,6.928203,9
433.012702,69.282032,77.942286,1
315.233247,325.625552,363.73067,5
439.940905,315.233247,168.008928,7
486.706277,76.210236,64.08588,1
353.338365,128.17176,135.099963,6
443.405007,-17.320508,-81.406388,9
497.098582,230.362757,178.401233,4
365.46272,244.219164,114.315353,4
251.147367,237.290961,268.467875,0
379.319127,-3.464102,-27.712813,9
476.313972,242.487113,135.099963,2
410.496041,83.138439,114.315353,5
372.390924,105.655099,124.707658,6
474.581921,282.324282,150.68842,7
185.329436,181.865335,204.381995,0
568.112665,143.760217,169.740979,0
374.122974,55.425626,-69.282032,3
292.716586,204.381995,157.616623,4
401.835787,65.817931,76.210236,5
588.897275,45.033321,88.334591,0
441.672956,15.588457,76.210236,1
247.683265,138.564065,122.975607,6
382.783228,72.746134,-24.248711,3
504.026785,214.7743,69.282032,2
358.534517,41.569219,-131.635861,3
353.338365,266.735824,221.702503,8
261.539672,247.683265,353.338365,8
453.797312,199.185843,237.290961,0
259.807621,330.821704,316.965298,5
382.783228,51.961524,-105.655099,3
419.156295,48.497423,-20.78461,5
427.816549,216.506351,93.530744,4
244.219164,166.276878,164.544827,6
389.711432,46.765372,83.138439,7
555.988309,114.315353,278.86018,9
349.874263,-45.033321,57.157677,1
493.63448,173.205081,57.157677,1
310.037095,213.042249,446.869108,8
471.11782,265.003774,147.224319,2
346.410162,249.415316,117.779455,4
403.567838,64.08588,-10.392305,5
150.68842,62.353829,86.60254,0
497.098582,142.028166,-36.373067,1
387.979381,17.320508,-19.052559,3
381.051178,166.276878,155.884573,6
535.2037,195.721741,90.066642,2
517.883191,242.487113,136.832014,2
509.222937,265.003774,119.511506,7
394.907584,142.028166,96.994845,4
458.993464,46.765372,22.51666,1
476.313972,258.07557,133.367912,2
301.376841,122.975607,109.119201,6
351.606314,25.980762,-60.621778,3
521.347293,223.434554,57.157677,2
367.194771,65.817931,-128.17176,3
370.658873,25.980762,53.693575,7
150.68842,148.956369,450.33321,8
330.821704,282.324282,271.931977,8
484.974226,155.884573,143.760217,4
516.151141,259.807621,136.832014,7
427.816549,71.014083,58.889727,6
607.949833,242.487113,77.942286,1
396.639635,277.128129,136.832014,4
164.544827,228.630707,225.166605,0
587.165224,107.38715,162.812776,0
351.606314,-32.908965,121.243557,1
150.68842,197.453792,244.219164,0
538.667801,197.453792,38.105118,2
384.515279,46.765372,32.908965,3
528.275496,275.396078,-64.08588,7
356.802466,51.961524,-31.176915,3
391.443483,19.052559,-31.176915,9
427.816549,34.641016,-43.30127,9
374.122974,-60.621778,39.837169,1
358.534517,62.353829,-39.837169,3
408.763991,69.282032,-90.066642,3
478.046023,228.630707,95.262794,2
292.716586,116.047404,168.008928,6
616.610087,126.439709,162.812776,0
467.653718,228.630707,74.478185,2
313.501196,185.329436,166.276878,4
528.275496,192.25764,-22.51666,1
216.506351,117.779455,213.042249,0
292.716586,187.061487,452.065261,8
271.931977,346.410162,386.24733,5
377.587076,280.592231,126.439709,4
372.390924,330.821704,247.683265,5
323.893501,148.956369,24.248711,4
471.11782,240.755062,185.329436,4
329.089653,334.285806,384.515279,5
483.242175,67.549981,337.749907,9
368.926822,173.205081,95.262794,4
128.17176,183.597386,252.879418,0
313.501196,143.760217,195.721741,4
455.529362,45.033321,84.87049,5
422.620397,13.856406,22.51666,9
278.86018,266.735824,315.233247,0
367.194771,110.851252,147.224319,6
441.672956,46.765372,48.497423,5
320.429399,174.937132,181.865335,6
159.348674,173.205081,394.907584,8
173.205081,176.669182,230.362757,0
292.716586,140.296115,138.564065,6
486.706277,275.396078,110.851252,7
299.64479,133.367912,100.458947,6
103.923048,131.635861,188.793538,0
368.926822,109.119201,131.635861,6
509.222937,266.735824,76.210236,7
455.529362,233.826859,105.655099,8
465.921667,218.238402,147.224319,4
361.998619,336.017857,329.089653,5
382.783228,8.660254,5.196152,9
337.749907,187.061487,72.746134,4
292.716586,124.707658,133.367912,6
188.793538,237.290961,275.396078,0
337.749907,100.458947,117.779455,6
348.142212,19.052559,-32.908965,9
443.405007,102.190998,131.635861,9
358.534517,88.334591,3.464102,5
349.874263,31.176915,0,9
528.275496,245.951215,171.47303,2
491.902429,235.55891,31.176915,7
531.739598,121.243557,256.34352,9
523.079344,190.525589,19.052559,2
150.68842,176.669182,464.189616,8
507.490887,204.381995,53.693575,2
304.840942,337.749907,403.567838,5
389.711432,-8.660254,121.243557,1
344.678111,122.975607,145.492268,6
465.921667,38.105118,-65.817931,5
491.902429,235.55891,88.334591,2
443.405007,0,-25.980762,9
483.242175,161.080725,-12.124356,2
235.55891,232.094808,277.128129,0
455.529362,247.683265,128.17176,8
368.926822,38.105118,12.124356,9
103.923048,140.296115,235.55891,0
310.037095,323.893501,363.73067,5
396.639635,50.229473,-55.425626,3
472.84987,174.937132,93.530744,2
356.802466,13.856406,-62.353829,3
478.046023,233.826859,117.779455,2
479.778074,261.539672,131.635861,2
148.956369,185.329436,233.826859,0
389.711432,58.889727,43.30127,3
290.984536,330.821704,361.998619,5
420.888346,-19.052559,103.923048,1
110.851252,110.851252,268.467875,0
280.592231,346.410162,349.874263,5
349.874263,211.310199,110.851252,4
195.721741,157.616623,433.012702,8
524.811395,240.755062,117.779455,2
491.902429,164.544827,12.124356,1
384.515279,45.033321,-84.87049,3
375.855025,41.569219,-15.588457,9
303.108891,180.133284,122.975607,4
83.138439,67.549981,254.611469,0
457.261413,287.520434,114.315353,7
478.046023,161.080725,5.196152,1
519.615242,249.415316,62.353829,7
398.371686,19.052559,-24.248711,9
353.338365,69.282032,112.583302,9
381.051178,124.707658,65.817931,4
433.012702,270.199926,145.492268,8
308.305044,140.296115,161.080725,6
363.73067,64.08588,53.693575,5
474.581921,22.51666,-12.124356,5
285.788383,128.17176,67.549981,6
351.606314,50.229473,-43.30127,3
361.998619,38.105118,5.196152,9
491.902429,249.415316,38.105118,7
226.898656,268.467875,256.34352,0
464.189616,247.683265,90.066642,2
386.24733,32.908965,-15.588457,3
374.122974,230.362757,122.975607,4
393.175533,53.693575,64.08588,3
102.190998,173.205081,221.702503,0
401.835787,289.252485,126.439709,4
396.639635,71.014083,32.908965,1
332.553755,162.812776,105.655099,6
176.669182,133.367912,346.410162,8
462.457566,62.353829,142.028166,6
407.03194,93.530744,150.68842,6
384.515279,32.908965,60.621778,3
367.194771,155.884573,136.832014,6
154.152522,169.740979,228.630707,0
377.587076,81.406388,98.726896,5
394.907584,0,-20.78461,9
323.893501,110.851252,112.583302,6
386.24733,38.105118,24.248711,3
330.821704,-22.51666,1.732051,7
381.051178,13.856406,8.660254,9
457.261413,119.511506,76.210236,3
316.965298,330.821704,379.319127,5
387.979381,303.108891,216.506351,8
528.275496,242.487113,117.779455,2
420.888346,263.271723,199.185843,4
358.534517,147.224319,161.080725,6
460.725515,48.497423,3.464102,3
370.658873,81.406388,197.453792,6
311.769145,318.697349,334.285806,5
301.376841,148.956369,76.210236,4
512.687039,266.735824,-10.392305,7
517.883191,206.114046,34.641016,1
536.93575,119.511506,316.965298,9
424.352448,31.176915,-36.373067,3
386.24733,159.348674,112.583302,6
290.984536,206.114046,116.047404,4
484.974226,282.324282,84.87049,7
486.706277,251.147367,209.578148,4
200.917894,136.832014,230.362757,8
84.87049,154.152522,209.578148,0
446.869108,277.128129,193.98969,4
510.954988,131.635861,379.319127,9
325.625552,339.481958,415.692194,5
308.305044,318.697349,303.108891,5
339.481958,34.641016,-12.124356,9
490.170379,6.928203,152.420471,5
278.86018,136.832014,114.315353,6
192.25764,206.114046,263.271723,0
400.103737,50.229473,-62.353829,3
481.510125,88.334591,76.210236,1
254.611469,131.635861,64.08588,4
413.960143,159.348674,173.205081,4
545.596004,219.970453,27.712813,1
316.965298,34.641016,38.105118,9
505.758836,232.094808,67.549981,2
393.175533,88.334591,107.38715,7
438.208854,-25.980762,164.544827,5
301.376841,313.501196,339.481958,5
301.376841,131.635861,140.296115,6
504.026785,252.879418,-8.660254,7
523.079344,280.592231,79.674337,7
367.194771,325.625552,282.324282,5
202.649944,169.740979,439.940905,8
441.672956,313.501196,204.381995,7
452.065261,290.984536,143.760217,7
330.821704,-17.320508,67.549981,3
452.065261,306.572993,173.205081,7
346.410162,261.539672,159.348674,4
377.587076,-43.30127,-39.837169,9
266.735824,192.25764,95.262794,4
495.366531,200.917894,-24.248711,7
446.869108,226.898656,84.87049,8
386.24733,60.621778,-50.229473,5
427.816549,50.229473,62.353829,1
396.639635,31.176915,51.961524,3
467.653718,25.980762,150.68842,5
368.926822,91.798693,-67.549981,3
358.534517,25.980762,-69.282032,3
183.597386,200.917894,244.219164,0
427.816549,93.530744,124.707658,6
516.151141,225.166605,60.621778,2
268.467875,100.458947,39.837169,4
265.003774,199.185843,131.635861,4
284.056332,322.16145,408.763991,5
315.233247,185.329436,102.190998,4
396.639635,287.520434,237.290961,0
420.888346,-3.464102,31.176915,9
483.242175,72.746134,107.38715,1
403.567838,46.765372,-83.138439,3
448.601159,57.157677,-24.248711,5
386.24733,325.625552,245.951215,8
256.34352,259.807621,226.898656,0
365.46272,86.60254,58.889727,3
407.03194,275.396078,192.25764,4
382.783228,72.746134,124.707658,5
528.275496,218.238402,50.229473,2
381.051178,-65.817931,64.08588,1
452.065261,204.381995,138.564065,2
270.199926,320.429399,334.285806,5
306.572993,133.367912,147.224319,6
131.635861,166.276878,400.103737,8
483.242175,223.434554,98.726896,7
361.998619,43.30127,-5.196152,3
98.726896,140.296115,244.219164,0
493.63448,195.721741,46.765372,1
555.988309,221.702503,100.458947,8
505.758836,192.25764,-1.732051,2
512.687039,268.467875,109.119201,7
498.830633,174.937132,67.549981,2
360.266568,110.851252,133.367912,7
256.34352,166.276878,81.406388,4
469.385769,261.539672,126.439709,7
237.290961,155.884573,77.942286,4
375.855025,105.655099,36.373067,4
412.228092,174.937132,173.205081,6
386.24733,159.348674,51.961524,4
484.974226,193.98969,58.889727,2
497.098582,284.056332,110.851252,7
225.166605,114.315353,50.229473,9
436.476804,51.961524,-46.765372,5
117.779455,193.98969,225.166605,0
413.960143,46.765372,-103.923048,3
493.63448,154.152522,-53.693575,7
498.830633,178.401233,-3.464102,2
112.583302,84.87049,193.98969,0
386.24733,322.16145,216.506351,8
420.888346,48.497423,-58.889727,3
595.825478,124.707658,174.937132,0
420.888346,0,-32.908965,9
363.73067,192.25764,136.832014,4
472.84987,287.520434,145.492268,7
318.697349,93.530744,84.87049,9
244.219164,247.683265,368.926822,8
438.208854,46.765372,83.138439,5
282.324282,157.616623,43.30127,6
474.581921,6.928203,119.511506,5
360.266568,36.373067,24.248711,9
162.812776,107.38715,174.937132,0
403.567838,294.448637,181.865335,4
161.080725,206.114046,433.012702,8
465.921667,45.033321,88.334591,1
427.816549,57.157677,58.889727,7
379.319127,13.856406,46.765372,7
531.739598,242.487113,76.210236,2
361.998619,180.133284,180.133284,4
462.457566,45.033321,50.229473,1
346.410162,237.290961,126.439709,4
398.371686,43.30127,102.190998,3
441.672956,266.735824,164.544827,4
417.424245,5.196152,-34.641016,9
400.103737,213.042249,90.066642,4
318.697349,155.884573,171.47303,6
90.066642,114.315353,244.219164,0
223.434554,173.205081,124.707658,6
530.007547,209.578148,32.908965,2
372.390924,346.410162,181.865335,7
