@relation pendigits-weka.filters.unsupervised.attribute.RandomProjection-N9-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
315.233247,174.937132,176.669182,180.133284,-412.228092,91.798693,-88.334591,142.028166,-154.152522,6
247.683265,140.296115,57.157677,136.832014,-370.658873,112.583302,-79.674337,135.099963,-135.099963,6
394.907584,60.621778,110.851252,112.583302,-303.108891,-76.210236,-169.740979,126.439709,-285.788383,7
580.237021,195.721741,-34.641016,266.735824,-412.228092,209.578148,-168.008928,173.205081,-109.119201,8
342.94606,83.138439,79.674337,86.60254,-344.678111,41.569219,-150.68842,173.205081,-278.86018,9
242.487113,174.937132,79.674337,154.152522,-367.194771,-86.60254,-51.961524,173.205081,-77.942286,6
495.366531,209.578148,27.712813,289.252485,-460.725515,169.740979,-121.243557,173.205081,-67.549981,8
533.471649,211.310199,8.660254,103.923048,-467.653718,235.55891,-140.296115,173.205081,-218.238402,2
296.180688,180.133284,176.669182,178.401233,-408.763991,90.066642,-84.87049,138.564065,-150.68842,6
363.73067,152.420471,147.224319,180.133284,-448.601159,209.578148,-121.243557,147.224319,-154.152522,6
128.17176,145.492268,263.271723,278.86018,-341.214009,-178.401233,-83.138439,55.425626,-62.353829,0
493.63448,239.023011,76.210236,67.549981,-450.33321,102.190998,-96.994845,173.205081,-197.453792,2
498.830633,232.094808,88.334591,95.262794,-457.261413,102.190998,-105.655099,173.205081,-185.329436,2
112.583302,188.793538,218.238402,249.415316,-372.390924,-183.597386,-79.674337,83.138439,-62.353829,0
344.678111,81.406388,22.51666,140.296115,-365.46272,221.702503,-190.525589,159.348674,-265.003774,5
462.457566,273.664028,117.779455,95.262794,-398.371686,76.210236,-98.726896,173.205081,-185.329436,2
429.5486,-6.928203,90.066642,155.884573,-273.664028,-24.248711,-204.381995,86.60254,-313.501196,1
325.625552,45.033321,39.837169,57.157677,-360.266568,39.837169,-121.243557,169.740979,-232.094808,9
524.811395,216.506351,131.635861,122.975607,-433.012702,142.028166,-147.224319,173.205081,-233.826859,2
405.299889,275.396078,117.779455,190.525589,-502.294734,126.439709,0,173.205081,58.889727,8
308.305044,322.16145,351.606314,318.697349,-540.399852,83.138439,-65.817931,100.458947,39.837169,5
439.940905,-12.124356,67.549981,258.07557,-304.840942,107.38715,-332.553755,155.884573,-474.581921,9
436.476804,-1.732051,81.406388,155.884573,-358.534517,20.78461,-197.453792,128.17176,-285.788383,1
386.24733,69.282032,-93.530744,150.68842,-488.438328,285.788383,-176.669182,173.205081,-232.094808,3
245.951215,142.028166,83.138439,150.68842,-382.783228,91.798693,-84.87049,129.903811,-145.492268,6
504.026785,242.487113,91.798693,230.362757,-472.84987,237.290961,-107.38715,173.205081,-67.549981,8
394.907584,98.726896,10.392305,133.367912,-462.457566,55.425626,-166.276878,168.008928,-280.592231,3
391.443483,48.497423,-60.621778,154.152522,-528.275496,296.180688,-181.865335,173.205081,-232.094808,3
488.438328,176.669182,-81.406388,83.138439,-394.907584,278.86018,-129.903811,129.903811,-124.707658,1
488.438328,161.080725,-22.51666,69.282032,-424.352448,190.525589,-107.38715,161.080725,-150.68842,2
278.86018,143.760217,72.746134,129.903811,-310.037095,-38.105118,-148.956369,136.832014,-239.023011,4
358.534517,17.320508,-55.425626,131.635861,-474.581921,249.415316,-161.080725,169.740979,-180.133284,9
559.452411,181.865335,17.320508,275.396078,-408.763991,209.578148,-133.367912,173.205081,-77.942286,8
313.501196,209.578148,143.760217,128.17176,-327.357603,-83.138439,-119.511506,128.17176,-235.55891,4
245.951215,207.846097,325.625552,353.338365,-578.50497,57.157677,-128.17176,91.798693,-90.066642,8
412.228092,31.176915,-79.674337,168.008928,-488.438328,271.931977,-197.453792,173.205081,-254.611469,3
452.065261,12.124356,-0,230.362757,-450.33321,218.238402,-284.056332,140.296115,-363.73067,9
491.902429,193.98969,10.392305,57.157677,-360.266568,100.458947,-81.406388,173.205081,-150.68842,1
159.348674,195.721741,235.55891,275.396078,-441.672956,-126.439709,-25.980762,109.119201,24.248711,0
379.319127,69.282032,41.569219,173.205081,-422.620397,292.716586,-199.185843,154.152522,-199.185843,1
290.984536,204.381995,103.923048,105.655099,-310.037095,-88.334591,-107.38715,124.707658,-226.898656,4
488.438328,-20.78461,-32.908965,232.094808,-405.299889,214.7743,-287.520434,173.205081,-361.998619,9
549.060106,209.578148,32.908965,131.635861,-424.352448,188.793538,-140.296115,173.205081,-213.042249,1
462.457566,239.023011,102.190998,79.674337,-401.835787,76.210236,-64.08588,173.205081,-140.296115,2
495.366531,181.865335,25.980762,69.282032,-356.802466,110.851252,-74.478185,166.276878,-159.348674,1
446.869108,57.157677,20.78461,223.434554,-419.156295,206.114046,-280.592231,173.205081,-365.46272,5
460.725515,266.735824,161.080725,211.310199,-526.543446,34.641016,-53.693575,173.205081,-46.765372,7
292.716586,235.55891,121.243557,140.296115,-296.180688,-135.099963,-86.60254,122.975607,-218.238402,4
211.310199,148.956369,417.424245,351.606314,-391.443483,-174.937132,-154.152522,62.353829,-183.597386,8
200.917894,155.884573,422.620397,365.46272,-614.878037,131.635861,-133.367912,114.315353,-135.099963,8
407.03194,346.410162,230.362757,240.755062,-495.366531,41.569219,-102.190998,155.884573,-91.798693,7
457.261413,230.362757,233.826859,273.664028,-488.438328,100.458947,-81.406388,173.205081,-86.60254,0
263.271723,244.219164,433.012702,363.73067,-481.510125,-109.119201,-140.296115,90.066642,-143.760217,8
337.749907,261.539672,219.970453,271.931977,-472.84987,50.229473,-46.765372,142.028166,-38.105118,0
341.214009,138.564065,31.176915,242.487113,-467.653718,148.956369,-138.564065,168.008928,-157.616623,6
386.24733,51.961524,-31.176915,136.832014,-498.830633,325.625552,-181.865335,159.348674,-266.735824,9
547.328055,204.381995,-65.817931,102.190998,-446.869108,204.381995,-140.296115,173.205081,-168.008928,1
358.534517,-32.908965,45.033321,91.798693,-360.266568,43.30127,-133.367912,161.080725,-174.937132,7
135.099963,155.884573,431.280651,258.07557,-478.046023,-77.942286,-58.889727,121.243557,-90.066642,8
407.03194,-29.444864,67.549981,147.224319,-301.376841,-12.124356,-188.793538,107.38715,-285.788383,1
372.390924,36.373067,-58.889727,126.439709,-341.214009,244.219164,-207.846097,173.205081,-292.716586,9
294.448637,337.749907,375.855025,318.697349,-530.007547,20.78461,-58.889727,90.066642,24.248711,5
398.371686,-1.732051,-1.732051,107.38715,-436.476804,187.061487,-180.133284,173.205081,-278.86018,9
474.581921,1.732051,166.276878,239.023011,-523.079344,64.08588,-223.434554,173.205081,-329.089653,5
519.615242,180.133284,-6.928203,67.549981,-375.855025,135.099963,-119.511506,173.205081,-164.544827,1
502.294734,254.611469,95.262794,169.740979,-509.222937,72.746134,-74.478185,173.205081,-100.458947,7
491.902429,287.520434,136.832014,240.755062,-535.2037,46.765372,-90.066642,173.205081,-86.60254,7
426.084499,48.497423,45.033321,200.917894,-417.424245,251.147367,-235.55891,173.205081,-294.448637,5
355.070416,159.348674,122.975607,121.243557,-387.979381,128.17176,-95.262794,162.812776,-183.597386,6
334.285806,57.157677,-76.210236,102.190998,-429.5486,162.812776,-143.760217,173.205081,-218.238402,3
391.443483,67.549981,-25.980762,150.68842,-403.567838,266.735824,-202.649944,173.205081,-271.931977,5
504.026785,240.755062,114.315353,284.056332,-592.361376,152.420471,-150.68842,173.205081,-128.17176,7
504.026785,235.55891,81.406388,72.746134,-453.797312,117.779455,-112.583302,173.205081,-207.846097,2
375.855025,72.746134,-43.30127,145.492268,-410.496041,290.984536,-192.25764,173.205081,-249.415316,5
150.68842,171.47303,249.415316,282.324282,-472.84987,-100.458947,-38.105118,138.564065,15.588457,0
361.998619,95.262794,79.674337,57.157677,-353.338365,8.660254,-124.707658,169.740979,-278.86018,9
453.797312,263.271723,114.315353,50.229473,-381.051178,-10.392305,-58.889727,173.205081,-180.133284,2
285.788383,128.17176,138.564065,168.008928,-393.175533,148.956369,-103.923048,136.832014,-126.439709,6
491.902429,235.55891,34.641016,88.334591,-426.084499,145.492268,-93.530744,173.205081,-166.276878,2
424.352448,48.497423,-1.732051,173.205081,-424.352448,275.396078,-216.506351,171.47303,-266.735824,5
498.830633,261.539672,168.008928,285.788383,-538.667801,254.611469,-126.439709,173.205081,-95.262794,8
417.424245,240.755062,171.47303,86.60254,-322.16145,-117.779455,-100.458947,148.956369,-273.664028,4
365.46272,38.105118,-13.856406,150.68842,-393.175533,199.185843,-197.453792,173.205081,-284.056332,9
348.142212,38.105118,-8.660254,138.564065,-325.625552,185.329436,-209.578148,173.205081,-306.572993,9
401.835787,273.664028,152.420471,131.635861,-303.108891,-183.597386,-112.583302,129.903811,-266.735824,4
394.907584,41.569219,-100.458947,142.028166,-462.457566,252.879418,-173.205081,173.205081,-230.362757,3
387.979381,263.271723,124.707658,128.17176,-301.376841,-131.635861,-107.38715,128.17176,-259.807621,4
407.03194,65.817931,29.444864,199.185843,-377.587076,71.014083,-254.611469,173.205081,-361.998619,5
486.706277,116.047404,278.86018,171.47303,-412.228092,-60.621778,-192.25764,114.315353,-346.410162,9
398.371686,29.444864,-53.693575,143.760217,-484.974226,239.023011,-187.061487,173.205081,-271.931977,3
431.280651,266.735824,190.525589,133.367912,-344.678111,-169.740979,-93.530744,171.47303,-261.539672,4
391.443483,-55.425626,84.87049,162.812776,-237.290961,-38.105118,-213.042249,83.138439,-318.697349,1
342.94606,45.033321,29.444864,143.760217,-292.716586,161.080725,-214.7743,173.205081,-320.429399,9
403.567838,51.961524,-83.138439,154.152522,-479.778074,266.735824,-195.721741,173.205081,-266.735824,3
483.242175,223.434554,124.707658,103.923048,-415.692194,103.923048,-90.066642,173.205081,-168.008928,2
393.175533,32.908965,-6.928203,174.937132,-361.998619,245.951215,-240.755062,173.205081,-332.553755,9
358.534517,76.210236,32.908965,168.008928,-387.979381,252.879418,-216.506351,164.544827,-280.592231,5
374.122974,6.928203,41.569219,145.492268,-450.33321,159.348674,-180.133284,145.492268,-228.630707,1
474.581921,65.817931,122.975607,273.664028,-297.912739,17.320508,-268.467875,173.205081,-372.390924,9
377.587076,225.166605,150.68842,140.296115,-292.716586,-154.152522,-140.296115,119.511506,-297.912739,4
493.63448,284.056332,173.205081,221.702503,-514.41909,60.621778,-91.798693,173.205081,-103.923048,7
131.635861,190.525589,247.683265,251.147367,-342.94606,-166.276878,-57.157677,79.674337,-45.033321,0
382.783228,199.185843,197.453792,145.492268,-403.567838,129.903811,-119.511506,136.832014,-240.755062,6
100.458947,110.851252,244.219164,322.16145,-358.534517,-129.903811,-109.119201,29.444864,-50.229473,0
382.783228,72.746134,29.444864,181.865335,-434.744753,289.252485,-207.846097,150.68842,-228.630707,1
512.687039,181.865335,-34.641016,103.923048,-491.902429,213.042249,-143.760217,173.205081,-193.98969,2
107.38715,187.061487,216.506351,258.07557,-405.299889,-157.616623,-62.353829,88.334591,-20.78461,0
266.735824,322.16145,412.228092,339.481958,-502.294734,3.464102,-69.282032,79.674337,15.588457,5
452.065261,304.840942,171.47303,237.290961,-523.079344,48.497423,-77.942286,173.205081,-55.425626,7
453.797312,157.616623,27.712813,27.712813,-358.534517,114.315353,-67.549981,159.348674,-140.296115,2
112.583302,176.669182,254.611469,277.128129,-374.122974,-173.205081,-71.014083,65.817931,-48.497423,0
481.510125,244.219164,124.707658,122.975607,-441.672956,176.669182,-90.066642,173.205081,-168.008928,2
479.778074,219.970453,161.080725,277.128129,-452.065261,107.38715,-90.066642,173.205081,-72.746134,8
190.525589,239.023011,270.199926,242.487113,-427.816549,-154.152522,-39.837169,117.779455,-43.30127,0
135.099963,162.812776,245.951215,261.539672,-361.998619,-142.028166,-53.693575,103.923048,-25.980762,0
370.658873,43.30127,43.30127,142.028166,-458.993464,133.367912,-178.401233,173.205081,-275.396078,3
524.811395,180.133284,-55.425626,74.478185,-394.907584,192.25764,-119.511506,169.740979,-145.492268,1
469.385769,251.147367,129.903811,88.334591,-396.639635,50.229473,-76.210236,173.205081,-169.740979,2
284.056332,124.707658,185.329436,188.793538,-453.797312,76.210236,-84.87049,150.68842,-148.956369,6
396.639635,86.60254,55.425626,96.994845,-336.017857,-34.641016,-155.884573,129.903811,-254.611469,7
504.026785,214.7743,39.837169,91.798693,-361.998619,117.779455,-90.066642,173.205081,-174.937132,1
356.802466,64.08588,-45.033321,164.544827,-483.242175,233.826859,-188.793538,173.205081,-240.755062,3
465.921667,207.846097,90.066642,71.014083,-417.424245,114.315353,-67.549981,173.205081,-138.564065,2
271.931977,162.812776,135.099963,211.310199,-405.299889,96.994845,-90.066642,143.760217,-116.047404,6
140.296115,216.506351,223.434554,261.539672,-448.601159,-126.439709,-38.105118,96.994845,-3.464102,0
446.869108,207.846097,126.439709,41.569219,-344.678111,36.373067,-48.497423,173.205081,-162.812776,2
337.749907,19.052559,-10.392305,110.851252,-483.242175,190.525589,-129.903811,173.205081,-199.185843,3
107.38715,90.066642,181.865335,259.807621,-318.697349,-91.798693,-119.511506,74.478185,-71.014083,0
398.371686,77.942286,71.014083,95.262794,-313.501196,-36.373067,-150.68842,121.243557,-263.271723,7
407.03194,31.176915,17.320508,155.884573,-498.830633,136.832014,-195.721741,173.205081,-294.448637,3
349.874263,50.229473,-58.889727,105.655099,-439.940905,147.224319,-142.028166,173.205081,-209.578148,3
251.147367,157.616623,140.296115,138.564065,-374.122974,-24.248711,-60.621778,143.760217,-131.635861,6
450.33321,266.735824,216.506351,110.851252,-339.481958,-38.105118,-112.583302,143.760217,-285.788383,4
438.208854,323.893501,273.664028,284.056332,-562.916512,152.420471,-74.478185,173.205081,-34.641016,8
398.371686,5.196152,65.817931,91.798693,-377.587076,27.712813,-133.367912,171.47303,-193.98969,7
407.03194,22.51666,62.353829,114.315353,-365.46272,10.392305,-157.616623,138.564065,-239.023011,1
379.319127,31.176915,-20.78461,159.348674,-377.587076,232.094808,-211.310199,173.205081,-278.86018,9
379.319127,58.889727,-103.923048,147.224319,-484.974226,244.219164,-164.544827,173.205081,-200.917894,3
420.888346,278.86018,174.937132,161.080725,-299.64479,-133.367912,-122.975607,126.439709,-284.056332,4
109.119201,185.329436,228.630707,265.003774,-405.299889,-142.028166,-65.817931,96.994845,-31.176915,0
374.122974,50.229473,-76.210236,161.080725,-486.706277,225.166605,-174.937132,173.205081,-213.042249,3
491.902429,273.664028,131.635861,193.98969,-510.954988,98.726896,-86.60254,173.205081,-86.60254,7
370.658873,45.033321,-51.961524,147.224319,-455.529362,190.525589,-185.329436,173.205081,-254.611469,3
379.319127,148.956369,124.707658,200.917894,-374.122974,150.68842,-188.793538,135.099963,-258.07557,4
313.501196,138.564065,136.832014,152.420471,-408.763991,168.008928,-100.458947,143.760217,-150.68842,6
401.835787,13.856406,-67.549981,138.564065,-407.03194,240.755062,-192.25764,173.205081,-254.611469,9
426.084499,20.78461,-76.210236,207.846097,-455.529362,310.037095,-240.755062,136.832014,-282.324282,9
323.893501,346.410162,239.023011,268.467875,-578.50497,195.721741,-38.105118,116.047404,93.530744,5
379.319127,83.138439,-90.066642,159.348674,-481.510125,240.755062,-187.061487,173.205081,-239.023011,3
162.812776,228.630707,237.290961,271.931977,-469.385769,-119.511506,-32.908965,107.38715,5.196152,0
398.371686,294.448637,162.812776,218.238402,-528.275496,69.282032,0,173.205081,83.138439,8
436.476804,41.569219,77.942286,119.511506,-351.606314,5.196152,-162.812776,129.903811,-263.271723,1
162.812776,206.114046,226.898656,273.664028,-448.601159,-107.38715,-48.497423,121.243557,-6.928203,0
400.103737,346.410162,263.271723,252.879418,-519.615242,29.444864,-95.262794,164.544827,-72.746134,7
396.639635,51.961524,-22.51666,173.205081,-505.758836,263.271723,-199.185843,173.205081,-270.199926,3
140.296115,206.114046,225.166605,266.735824,-452.065261,-105.655099,-43.30127,103.923048,-1.732051,0
439.940905,259.807621,214.7743,95.262794,-332.553755,-71.014083,-98.726896,148.956369,-271.931977,4
452.065261,216.506351,131.635861,67.549981,-363.73067,77.942286,-57.157677,173.205081,-161.080725,2
311.769145,320.429399,316.965298,266.735824,-566.380614,103.923048,-3.464102,117.779455,116.047404,5
136.832014,192.25764,239.023011,268.467875,-431.280651,-124.707658,-39.837169,109.119201,-3.464102,0
389.711432,-43.30127,65.817931,145.492268,-303.108891,1.732051,-187.061487,109.119201,-266.735824,1
320.429399,320.429399,301.376841,311.769145,-523.079344,91.798693,-77.942286,107.38715,45.033321,5
540.399852,193.98969,24.248711,112.583302,-474.581921,284.056332,-135.099963,173.205081,-192.25764,2
254.611469,169.740979,204.381995,247.683265,-642.59085,289.252485,-27.712813,150.68842,71.014083,8
334.285806,277.128129,223.434554,306.572993,-620.074189,251.147367,-57.157677,119.511506,100.458947,5
528.275496,197.453792,3.464102,112.583302,-505.758836,183.597386,-122.975607,173.205081,-162.812776,7
394.907584,67.549981,36.373067,183.597386,-433.012702,303.108891,-211.310199,157.616623,-211.310199,1
287.520434,136.832014,103.923048,110.851252,-356.802466,124.707658,-91.798693,138.564065,-161.080725,6
465.921667,135.099963,-93.530744,81.406388,-453.797312,273.664028,-119.511506,161.080725,-117.779455,2
259.807621,138.564065,129.903811,161.080725,-417.424245,32.908965,-64.08588,161.080725,-105.655099,6
209.578148,239.023011,247.683265,277.128129,-462.457566,-53.693575,-46.765372,119.511506,-25.980762,0
504.026785,244.219164,71.014083,209.578148,-571.576766,142.028166,-88.334591,173.205081,-67.549981,7
510.954988,202.649944,-24.248711,103.923048,-484.974226,226.898656,-136.832014,173.205081,-187.061487,2
400.103737,67.549981,-86.60254,159.348674,-483.242175,258.07557,-192.25764,173.205081,-258.07557,3
297.912739,330.821704,429.5486,353.338365,-464.189616,-72.746134,-140.296115,76.210236,-84.87049,5
268.467875,148.956369,185.329436,206.114046,-424.352448,74.478185,-81.406388,135.099963,-129.903811,6
474.581921,239.023011,107.38715,48.497423,-394.907584,43.30127,-84.87049,173.205081,-192.25764,2
401.835787,86.60254,-88.334591,213.042249,-523.079344,277.128129,-226.898656,173.205081,-249.415316,3
481.510125,200.917894,81.406388,90.066642,-424.352448,103.923048,-77.942286,173.205081,-168.008928,2
348.142212,31.176915,-32.908965,86.60254,-393.175533,143.760217,-152.420471,166.276878,-239.023011,9
211.310199,223.434554,270.199926,290.984536,-457.261413,-57.157677,-51.961524,124.707658,-25.980762,0
273.664028,278.86018,240.755062,239.023011,-471.11782,-50.229473,-25.980762,138.564065,-39.837169,0
450.33321,213.042249,112.583302,140.296115,-341.214009,-69.282032,-140.296115,173.205081,-271.931977,4
311.769145,31.176915,107.38715,86.60254,-349.874263,43.30127,-154.152522,173.205081,-282.324282,9
502.294734,287.520434,25.980762,150.68842,-543.863954,147.224319,-98.726896,173.205081,-121.243557,7
77.942286,135.099963,216.506351,303.108891,-417.424245,-88.334591,-62.353829,74.478185,19.052559,0
280.592231,327.357603,341.214009,323.893501,-528.275496,76.210236,-72.746134,84.87049,39.837169,5
370.658873,128.17176,131.635861,200.917894,-379.319127,164.544827,-183.597386,136.832014,-237.290961,4
271.931977,136.832014,129.903811,228.630707,-452.065261,140.296115,-103.923048,131.635861,-126.439709,6
342.94606,43.30127,53.693575,105.655099,-318.697349,71.014083,-171.47303,173.205081,-285.788383,9
363.73067,-74.478185,60.621778,145.492268,-273.664028,3.464102,-188.793538,98.726896,-258.07557,1
368.926822,51.961524,39.837169,136.832014,-455.529362,102.190998,-183.597386,173.205081,-278.86018,3
261.539672,145.492268,64.08588,164.544827,-410.496041,100.458947,-79.674337,154.152522,-112.583302,6
420.888346,-24.248711,91.798693,162.812776,-277.128129,-22.51666,-211.310199,90.066642,-318.697349,1
287.520434,213.042249,100.458947,112.583302,-320.429399,-119.511506,-60.621778,147.224319,-164.544827,4
514.41909,211.310199,58.889727,81.406388,-465.921667,136.832014,-126.439709,173.205081,-211.310199,2
431.280651,258.07557,180.133284,74.478185,-322.16145,-74.478185,-90.066642,148.956369,-247.683265,4
540.399852,204.381995,41.569219,110.851252,-464.189616,204.381995,-138.564065,173.205081,-209.578148,2
426.084499,10.392305,-36.373067,145.492268,-433.012702,225.166605,-209.578148,173.205081,-284.056332,9
526.543446,259.807621,86.60254,121.243557,-443.405007,138.564065,-135.099963,173.205081,-219.970453,2
232.094808,242.487113,258.07557,252.879418,-467.653718,-60.621778,-36.373067,142.028166,-31.176915,0
226.898656,216.506351,387.979381,330.821704,-575.040868,-46.765372,-98.726896,119.511506,-98.726896,8
386.24733,53.693575,-79.674337,157.616623,-504.026785,261.539672,-178.401233,173.205081,-233.826859,3
342.94606,105.655099,136.832014,154.152522,-438.208854,195.721741,-110.851252,169.740979,-145.492268,6
240.755062,228.630707,398.371686,356.802466,-493.63448,-38.105118,-131.635861,88.334591,-131.635861,8
294.448637,332.553755,360.266568,313.501196,-533.471649,41.569219,-58.889727,91.798693,34.641016,5
322.16145,202.649944,200.917894,162.812776,-401.835787,38.105118,-74.478185,135.099963,-176.669182,6
555.988309,112.583302,287.520434,223.434554,-434.744753,-32.908965,-226.898656,133.367912,-381.051178,9
465.921667,247.683265,171.47303,96.994845,-325.625552,-27.712813,-119.511506,152.420471,-278.86018,4
318.697349,256.34352,393.175533,339.481958,-561.184462,117.779455,-112.583302,124.707658,-112.583302,8
387.979381,72.746134,34.641016,190.525589,-433.012702,294.448637,-216.506351,147.224319,-232.094808,1
530.007547,214.7743,214.7743,275.396078,-478.046023,171.47303,-124.707658,173.205081,-154.152522,0
126.439709,173.205081,214.7743,251.147367,-436.476804,-76.210236,-48.497423,119.511506,-17.320508,0
484.974226,13.856406,-98.726896,218.238402,-469.385769,282.324282,-242.487113,173.205081,-271.931977,9
439.940905,64.08588,32.908965,226.898656,-424.352448,211.310199,-280.592231,173.205081,-379.319127,5
424.352448,259.807621,-34.641016,157.616623,-517.883191,297.912739,-51.961524,169.740979,8.660254,8
226.898656,258.07557,256.34352,256.34352,-465.921667,-84.87049,-27.712813,128.17176,-17.320508,0
576.772919,209.578148,84.87049,311.769145,-488.438328,261.539672,-166.276878,173.205081,-126.439709,8
460.725515,247.683265,119.511506,95.262794,-393.175533,46.765372,-62.353829,173.205081,-136.832014,2
102.190998,171.47303,230.362757,280.592231,-405.299889,-148.956369,-53.693575,72.746134,-3.464102,0
313.501196,346.410162,349.874263,301.376841,-512.687039,24.248711,-84.87049,98.726896,-31.176915,5
531.739598,185.329436,-32.908965,86.60254,-374.122974,169.740979,-116.047404,173.205081,-169.740979,1
526.543446,206.114046,-25.980762,81.406388,-472.84987,109.119201,-105.655099,173.205081,-192.25764,7
344.678111,109.119201,135.099963,159.348674,-431.280651,216.506351,-135.099963,155.884573,-180.133284,6
356.802466,8.660254,29.444864,100.458947,-445.137058,155.884573,-140.296115,162.812776,-237.290961,3
483.242175,195.721741,64.08588,39.837169,-400.103737,91.798693,-79.674337,173.205081,-181.865335,2
450.33321,62.353829,38.105118,228.630707,-474.581921,284.056332,-256.34352,166.276878,-263.271723,1
368.926822,83.138439,-58.889727,155.884573,-431.280651,299.64479,-183.597386,173.205081,-218.238402,5
303.108891,249.415316,426.084499,361.998619,-583.701122,77.942286,-129.903811,126.439709,-129.903811,8
384.515279,254.611469,155.884573,114.315353,-297.912739,-169.740979,-110.851252,124.707658,-278.86018,4
472.84987,17.320508,36.373067,235.55891,-478.046023,285.788383,-268.467875,173.205081,-280.592231,1
348.142212,282.324282,140.296115,103.923048,-304.840942,-204.381995,-72.746134,131.635861,-235.55891,4
530.007547,277.128129,88.334591,233.826859,-578.50497,145.492268,-126.439709,173.205081,-121.243557,7
374.122974,169.740979,180.133284,200.917894,-458.993464,155.884573,-114.315353,155.884573,-169.740979,6
462.457566,129.903811,-62.353829,62.353829,-403.567838,211.310199,-103.923048,155.884573,-142.028166,2
336.017857,136.832014,187.061487,207.846097,-446.869108,100.458947,-103.923048,173.205081,-147.224319,6
393.175533,244.219164,147.224319,159.348674,-351.606314,-107.38715,-116.047404,157.616623,-251.147367,4
552.524208,259.807621,195.721741,173.205081,-439.940905,64.08588,-181.865335,173.205081,-299.64479,2
361.998619,90.066642,77.942286,159.348674,-372.390924,209.578148,-200.917894,169.740979,-277.128129,5
504.026785,188.793538,-65.817931,88.334591,-405.299889,204.381995,-133.367912,142.028166,-155.884573,1
408.763991,214.7743,126.439709,148.956369,-329.089653,-86.60254,-117.779455,155.884573,-256.34352,4
121.243557,178.401233,226.898656,268.467875,-434.744753,-109.119201,-46.765372,107.38715,-5.196152,0
361.998619,-24.248711,46.765372,98.726896,-349.874263,51.961524,-140.296115,148.956369,-185.329436,7
453.797312,15.588457,-103.923048,247.683265,-467.653718,322.16145,-254.611469,143.760217,-247.683265,9
519.615242,290.984536,142.028166,232.094808,-523.079344,103.923048,-119.511506,171.47303,-121.243557,7
498.830633,239.023011,206.114046,261.539672,-493.63448,171.47303,-102.190998,173.205081,-122.975607,0
348.142212,330.821704,382.783228,266.735824,-521.347293,76.210236,-77.942286,128.17176,-121.243557,8
296.180688,131.635861,164.544827,223.434554,-443.405007,112.583302,-96.994845,157.616623,-107.38715,6
486.706277,284.056332,122.975607,193.98969,-528.275496,86.60254,-83.138439,173.205081,-95.262794,7
379.319127,114.315353,138.564065,174.937132,-452.065261,221.702503,-143.760217,164.544827,-181.865335,6
403.567838,-31.176915,69.282032,143.760217,-290.984536,-17.320508,-187.061487,105.655099,-284.056332,1
407.03194,48.497423,-48.497423,181.865335,-504.026785,284.056332,-216.506351,173.205081,-287.520434,3
290.984536,339.481958,322.16145,303.108891,-543.863954,84.87049,-62.353829,95.262794,46.765372,5
266.735824,168.008928,140.296115,168.008928,-375.855025,79.674337,-81.406388,145.492268,-122.975607,6
505.758836,251.147367,-17.320508,187.061487,-566.380614,213.042249,-103.923048,173.205081,-58.889727,7
209.578148,199.185843,296.180688,290.984536,-384.515279,-148.956369,-69.282032,103.923048,-64.08588,0
471.11782,171.47303,6.928203,55.425626,-337.749907,112.583302,-91.798693,142.028166,-168.008928,1
242.487113,140.296115,76.210236,131.635861,-372.390924,88.334591,-71.014083,138.564065,-128.17176,6
336.017857,53.693575,-12.124356,131.635861,-476.313972,206.114046,-164.544827,173.205081,-230.362757,3
346.410162,150.68842,190.525589,142.028166,-420.888346,51.961524,-95.262794,164.544827,-213.042249,6
356.802466,218.238402,152.420471,159.348674,-301.376841,-96.994845,-147.224319,128.17176,-287.520434,4
474.581921,209.578148,188.793538,192.25764,-393.175533,13.856406,-168.008928,166.276878,-301.376841,4
528.275496,242.487113,5.196152,209.578148,-583.701122,202.649944,-121.243557,173.205081,-77.942286,7
258.07557,226.898656,412.228092,332.553755,-628.734443,121.243557,-95.262794,124.707658,-95.262794,8
349.874263,38.105118,-6.928203,136.832014,-460.725515,216.506351,-180.133284,169.740979,-254.611469,9
412.228092,76.210236,39.837169,195.721741,-433.012702,304.840942,-221.702503,155.884573,-221.702503,1
313.501196,271.931977,102.190998,202.649944,-365.46272,126.439709,-98.726896,145.492268,-76.210236,6
438.208854,261.539672,188.793538,76.210236,-320.429399,-81.406388,-91.798693,147.224319,-247.683265,4
509.222937,207.846097,77.942286,71.014083,-424.352448,74.478185,-117.779455,173.205081,-232.094808,2
372.390924,-1.732051,-24.248711,117.779455,-460.725515,251.147367,-166.276878,164.544827,-251.147367,3
408.763991,-20.78461,77.942286,150.68842,-292.716586,-22.51666,-199.185843,102.190998,-301.376841,1
98.726896,119.511506,216.506351,289.252485,-367.194771,-102.190998,-95.262794,69.282032,-38.105118,0
469.385769,315.233247,181.865335,232.094808,-531.739598,43.30127,-93.530744,171.47303,-105.655099,7
292.716586,161.080725,84.87049,150.68842,-365.46272,107.38715,-86.60254,145.492268,-135.099963,6
