@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N18-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute hidden_unit_15output numeric
@attribute hidden_unit_16output numeric
@attribute hidden_unit_17output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.93015,0.932132,0.648148,0.064901,0.523542,0.029595,0.987174,0.216543,0.030365,0.777057,0.458644,0.228461,0.655563,0.000224,0.336136,0.732369,0.036777,0.857976,0
0.086934,0.815753,0.882458,0.999989,0.022424,0.763425,0.056085,0.042449,0.097067,0.771717,0.851361,0.13507,0.457251,0.976133,0.942799,0.838232,0.205542,0.762238,9
0.78342,0.877058,0.760501,0.956148,0.147655,0.04536,0.072799,0.520288,0.019892,0.097288,0.375918,0.758149,0.648724,0.036621,0.426253,0.949195,0.384629,0.524937,4
0.086061,0.188238,0.916843,0.988279,0.470108,0.492616,0.975955,0.958722,0.89407,0.077004,0.243043,0.00582,0.519292,0.11972,0.092924,0.860927,0.706262,0.882202,7
0.807626,0.888672,0.877591,0.99726,0.94075,0.018165,0.948274,0.105209,0.286738,0.206867,0.857777,0.007105,0.176902,0.255975,0.694929,0.771831,0.029587,0.342133,6
0.06793,0.318555,0.829027,0.999967,0.153173,0.904399,0.622771,0.951266,0.952516,0.167047,0.338158,0.008201,0.649649,0.969721,0.532334,0.241749,0.951223,0.456324,2
0.261252,0.182225,0.78946,0.999975,0.576043,0.22571,0.722023,0.96518,0.920986,0.103239,0.399859,0.002582,0.838921,0.971601,0.075224,0.337115,0.953364,0.310638,1
0.297497,0.697178,0.879885,0.999877,0.702329,0.60275,0.215118,0.042624,0.974278,0.039975,0.962117,0.063765,0.04611,0.912485,0.966647,0.941916,0.947509,0.509021,1
0.78133,0.820816,0.634969,0.969788,0.237337,0.03229,0.091692,0.76627,0.014692,0.503019,0.124691,0.628023,0.253334,0.039047,0.55649,0.945907,0.042315,0.456933,4
0.027087,0.963148,0.938946,0.729516,0.053297,0.420416,0.993723,0.923383,0.514078,0.392636,0.299733,0.011291,0.894207,0.00608,0.834471,0.404598,0.921727,0.90849,8
0.948769,0.805616,0.551913,0.020139,0.579143,0.040151,0.971316,0.378238,0.023091,0.870263,0.261473,0.632351,0.861217,0.000088,0.190084,0.319899,0.06638,0.726599,0
0.334731,0.073306,0.932784,0.999983,0.046556,0.870318,0.422903,0.052166,0.452249,0.552868,0.769988,0.016183,0.368601,0.969061,0.411201,0.804865,0.095308,0.580987,3
0.095526,0.434344,0.747931,0.94471,0.04414,0.066886,0.985617,0.890183,0.509535,0.391836,0.4788,0.010032,0.130576,0.031873,0.974502,0.042608,0.937913,0.938558,8
0.405984,0.091581,0.87295,0.999984,0.074263,0.915219,0.194878,0.056569,0.365919,0.777887,0.67176,0.049612,0.735696,0.970096,0.271262,0.45171,0.06519,0.704797,3
0.089259,0.209286,0.817929,0.999953,0.019219,0.915384,0.572098,0.918252,0.369974,0.629074,0.703015,0.021118,0.895077,0.946732,0.038167,0.108216,0.575891,0.748979,7
0.06627,0.320392,0.880901,0.997004,0.201408,0.545576,0.97131,0.959175,0.578161,0.364171,0.217238,0.004444,0.703384,0.264104,0.063765,0.609542,0.294927,0.882112,7
0.895891,0.927162,0.769864,0.033795,0.338559,0.040104,0.985635,0.191155,0.012938,0.625356,0.571789,0.362629,0.815578,0.000122,0.229572,0.639026,0.039381,0.914028,0
0.896366,0.913682,0.71488,0.017987,0.169234,0.115256,0.967372,0.165184,0.011671,0.570738,0.661572,0.65214,0.863014,0.000077,0.082657,0.818383,0.064925,0.835669,0
0.819413,0.957866,0.5062,0.011228,0.986494,0.146011,0.978247,0.139846,0.603757,0.894725,0.037302,0.624775,0.873054,0.000064,0.134691,0.868141,0.278165,0.858296,8
0.27601,0.09833,0.927742,0.999227,0.950399,0.236093,0.830375,0.958117,0.968751,0.593427,0.066907,0.007063,0.582269,0.5774,0.516445,0.360374,0.693482,0.066036,2
0.072604,0.272968,0.905423,0.99702,0.666548,0.470203,0.973027,0.960686,0.949232,0.087306,0.275458,0.003024,0.626582,0.314594,0.13588,0.840992,0.825628,0.761786,7
0.534508,0.830523,0.54017,0.007833,0.842996,0.84103,0.96138,0.954873,0.960906,0.095237,0.304058,0.633286,0.77041,0.000075,0.139921,0.784454,0.9313,0.921222,5
0.900119,0.769309,0.640877,0.991701,0.915285,0.019152,0.331661,0.846128,0.099972,0.667481,0.055227,0.192281,0.223557,0.120922,0.440317,0.940873,0.014672,0.545277,4
0.88954,0.790157,0.922638,0.947548,0.259406,0.063584,0.958451,0.051309,0.129925,0.17498,0.913197,0.022345,0.106748,0.02484,0.950083,0.846654,0.039843,0.344943,6
0.494691,0.863967,0.954246,0.988922,0.147625,0.06769,0.010583,0.419754,0.007576,0.14639,0.34558,0.933665,0.789884,0.118067,0.249345,0.76509,0.335283,0.928261,4
0.869909,0.788706,0.725629,0.999707,0.638079,0.021867,0.081287,0.285177,0.047631,0.416018,0.5369,0.217832,0.200894,0.72982,0.642248,0.843653,0.044242,0.829558,4
0.166971,0.272674,0.715429,0.999967,0.202136,0.894332,0.028001,0.20045,0.274052,0.950265,0.120471,0.336755,0.957966,0.945486,0.039825,0.055954,0.186651,0.468922,3
0.192023,0.973434,0.885413,0.999974,0.115314,0.173087,0.020839,0.058682,0.012919,0.878087,0.481879,0.342887,0.942249,0.946577,0.709861,0.674327,0.169922,0.874043,9
0.26609,0.331132,0.674729,0.999988,0.317459,0.854478,0.048401,0.25087,0.278081,0.813548,0.2431,0.15674,0.84896,0.976217,0.057171,0.519068,0.049855,0.903332,3
0.952713,0.884718,0.560217,0.015422,0.400468,0.062108,0.912183,0.221546,0.022231,0.71986,0.512356,0.839796,0.588967,0.000077,0.440082,0.628647,0.099074,0.510922,0
0.172164,0.148935,0.243523,0.999894,0.046386,0.965624,0.004648,0.190039,0.390918,0.522677,0.670645,0.87943,0.903238,0.907379,0.045059,0.177083,0.868375,0.555598,1
0.97375,0.467309,0.137611,0.006838,0.961683,0.174141,0.958412,0.423781,0.446788,0.94367,0.058193,0.829743,0.742868,0.000044,0.099581,0.882199,0.148576,0.400551,8
0.164656,0.188518,0.840718,0.999874,0.880565,0.187643,0.912053,0.962239,0.979249,0.282787,0.129581,0.001419,0.612463,0.887259,0.182302,0.302763,0.934234,0.178544,1
0.129183,0.58748,0.930066,0.899389,0.878839,0.142647,0.987933,0.958385,0.955445,0.266726,0.258332,0.008921,0.42669,0.02041,0.88127,0.322861,0.914926,0.724875,8
0.205064,0.539369,0.8972,0.999857,0.397034,0.80807,0.207711,0.038786,0.967878,0.064663,0.956839,0.074726,0.027809,0.8959,0.969037,0.953131,0.914603,0.48006,1
0.62176,0.119285,0.422953,0.020796,0.948979,0.940702,0.982317,0.098219,0.985518,0.881124,0.104854,0.601341,0.256706,0.000137,0.473102,0.843297,0.470618,0.709798,8
0.885967,0.812631,0.630749,0.998742,0.883397,0.051294,0.259849,0.581162,0.378287,0.508122,0.32565,0.098703,0.037473,0.437547,0.960452,0.924881,0.03238,0.441307,4
0.471784,0.864276,0.948723,0.991864,0.098521,0.061498,0.020776,0.420534,0.014172,0.08667,0.453267,0.846655,0.693203,0.156345,0.428658,0.797512,0.559725,0.888065,4
0.657908,0.921754,0.852187,0.996632,0.967399,0.024881,0.975044,0.089504,0.571942,0.439379,0.671872,0.004894,0.09653,0.232107,0.949447,0.65867,0.050986,0.516048,6
0.428481,0.061017,0.794004,0.999987,0.598276,0.848472,0.161488,0.050154,0.819897,0.840409,0.606888,0.049261,0.213611,0.97635,0.536051,0.511556,0.068733,0.535455,5
0.74818,0.955559,0.646956,0.989665,0.939026,0.017772,0.981274,0.177488,0.3534,0.932064,0.139713,0.004878,0.191404,0.083046,0.895337,0.837665,0.018254,0.25815,6
0.835627,0.53767,0.332778,0.012836,0.986991,0.458018,0.983005,0.428442,0.940397,0.928285,0.041688,0.564418,0.379284,0.000084,0.433871,0.88881,0.317767,0.872414,8
0.494751,0.876529,0.616412,0.01596,0.749551,0.717882,0.986806,0.956911,0.952317,0.12003,0.521673,0.291905,0.709106,0.000134,0.183292,0.90435,0.948698,0.851734,5
0.25415,0.099974,0.692835,0.999988,0.253344,0.560285,0.492707,0.958028,0.83982,0.276421,0.614026,0.006267,0.510673,0.984888,0.044544,0.359706,0.770125,0.452344,1
0.20828,0.084321,0.942395,0.999128,0.93863,0.271912,0.864844,0.955056,0.971685,0.562747,0.060992,0.00638,0.416852,0.559385,0.544996,0.526713,0.693697,0.064957,2
0.87141,0.877642,0.648056,0.985462,0.284223,0.024517,0.197933,0.744496,0.020464,0.601236,0.194579,0.379908,0.152667,0.078113,0.856781,0.943526,0.037889,0.34775,4
0.284538,0.931667,0.763116,0.018467,0.432332,0.662786,0.996134,0.960488,0.754681,0.061568,0.778194,0.130871,0.904556,0.000127,0.05946,0.648116,0.903077,0.747165,5
0.126593,0.589461,0.761762,0.99996,0.64079,0.364733,0.736045,0.962368,0.77644,0.741664,0.073621,0.004193,0.897564,0.947296,0.05053,0.326137,0.575847,0.699757,2
0.100603,0.205378,0.882609,0.999981,0.386721,0.956248,0.108089,0.050504,0.845233,0.540476,0.515551,0.093928,0.621237,0.971545,0.174211,0.764897,0.320424,0.847899,3
0.328878,0.11972,0.904293,0.999987,0.056211,0.946969,0.259247,0.059179,0.43456,0.575387,0.76943,0.031912,0.789701,0.975803,0.0791,0.781779,0.087981,0.859433,3
0.617862,0.130697,0.90883,0.999976,0.131666,0.629228,0.333584,0.062591,0.193896,0.617002,0.614545,0.027921,0.806114,0.958183,0.075678,0.739863,0.055479,0.643262,3
0.172753,0.408509,0.772664,0.99991,0.844556,0.177067,0.910097,0.96563,0.956105,0.217103,0.151128,0.001324,0.866928,0.909132,0.174433,0.170411,0.928051,0.259967,1
0.598773,0.911694,0.847427,0.998865,0.971703,0.04872,0.959646,0.114943,0.873829,0.383947,0.721983,0.002918,0.056072,0.463496,0.947764,0.899385,0.164368,0.113535,6
0.149702,0.082836,0.497634,0.99995,0.109571,0.980258,0.027691,0.520038,0.765551,0.494673,0.383447,0.391536,0.630347,0.947671,0.05824,0.391553,0.54077,0.75937,1
0.356267,0.182816,0.327208,0.99997,0.554509,0.66291,0.352081,0.9623,0.967726,0.276542,0.31378,0.015196,0.891029,0.972857,0.047686,0.13089,0.978259,0.101384,1
0.070377,0.196078,0.884601,0.999607,0.113113,0.720638,0.946525,0.959007,0.614669,0.358727,0.25905,0.002843,0.772898,0.680458,0.060018,0.416284,0.309421,0.667188,7
0.91087,0.791684,0.742299,0.999781,0.846993,0.016805,0.102926,0.169763,0.087083,0.288023,0.682469,0.161213,0.156854,0.77922,0.778541,0.823097,0.038116,0.833256,4
0.525017,0.957133,0.855323,0.027933,0.606285,0.572915,0.992113,0.960878,0.892216,0.034947,0.931499,0.183988,0.895731,0.000239,0.471339,0.649714,0.982237,0.64572,5
0.182861,0.485255,0.893707,0.999989,0.045444,0.439929,0.03511,0.04319,0.122415,0.790659,0.896738,0.201771,0.236244,0.979898,0.975402,0.699687,0.407587,0.715555,9
0.75673,0.325746,0.451469,0.017035,0.843283,0.636992,0.973965,0.57232,0.677299,0.934976,0.049065,0.649278,0.560205,0.000097,0.082458,0.818648,0.155715,0.91689,8
0.648119,0.880527,0.876358,0.998881,0.876802,0.072988,0.933965,0.04765,0.549345,0.557661,0.707505,0.005195,0.055474,0.417935,0.943974,0.891439,0.031082,0.110527,6
0.763903,0.402712,0.718974,0.999757,0.928777,0.347478,0.230818,0.040857,0.935771,0.146403,0.908908,0.079961,0.008954,0.809904,0.971488,0.96035,0.215005,0.533352,4
0.921586,0.72898,0.801354,0.00588,0.026994,0.59661,0.573113,0.051887,0.017983,0.050943,0.978487,0.986858,0.923992,0.000046,0.069161,0.851973,0.712522,0.23517,0
0.654931,0.962022,0.680035,0.985821,0.929216,0.031701,0.980695,0.053578,0.464447,0.904932,0.40571,0.006976,0.123754,0.066594,0.946379,0.794918,0.032355,0.265363,6
0.080527,0.481991,0.912422,0.993069,0.48167,0.342333,0.975503,0.961337,0.799033,0.102268,0.329754,0.004343,0.739894,0.166995,0.066378,0.852009,0.702193,0.824772,7
0.074515,0.255605,0.8842,0.999988,0.227346,0.968947,0.057392,0.047344,0.856477,0.31967,0.737148,0.131719,0.510511,0.983357,0.235625,0.735165,0.547113,0.904126,3
0.173664,0.084269,0.131982,0.999906,0.030368,0.942028,0.003281,0.939663,0.105122,0.962543,0.047062,0.885058,0.808098,0.893563,0.049914,0.064148,0.223395,0.702315,1
0.426946,0.203401,0.831444,0.999887,0.978162,0.789272,0.184548,0.059345,0.873313,0.847253,0.161298,0.127358,0.656929,0.861282,0.080686,0.816968,0.03421,0.745238,3
0.191799,0.174197,0.876495,0.999198,0.93305,0.202245,0.916584,0.964383,0.958244,0.754017,0.051681,0.003548,0.82367,0.54807,0.19464,0.321889,0.727874,0.197279,2
0.389191,0.896836,0.791705,0.999828,0.947834,0.109352,0.669129,0.290029,0.987681,0.184706,0.698366,0.006862,0.103274,0.872156,0.971784,0.948484,0.964002,0.316958,6
0.319829,0.316878,0.814859,0.999884,0.948358,0.097069,0.866079,0.967485,0.8617,0.621766,0.045447,0.002531,0.953455,0.865858,0.058024,0.131668,0.614237,0.082815,2
0.103184,0.272026,0.856345,0.999884,0.870631,0.6476,0.471911,0.960126,0.971438,0.210795,0.102992,0.020136,0.908688,0.906871,0.07802,0.400972,0.947717,0.468243,2
0.07915,0.53274,0.927817,0.986144,0.026575,0.149993,0.988187,0.956204,0.564091,0.398052,0.506571,0.003474,0.364347,0.103417,0.967235,0.207094,0.943218,0.799282,8
0.169026,0.377493,0.281604,0.999881,0.043645,0.921857,0.00526,0.245337,0.190471,0.522717,0.630446,0.861271,0.94595,0.891952,0.03469,0.181839,0.830179,0.601942,1
0.424869,0.0536,0.955995,0.999954,0.037036,0.775723,0.719694,0.052293,0.574815,0.510193,0.882406,0.007504,0.163488,0.93361,0.755663,0.86589,0.169387,0.482355,3
0.143078,0.075284,0.95915,0.999958,0.011111,0.769171,0.561026,0.051529,0.337996,0.561417,0.925839,0.014402,0.258551,0.936053,0.494298,0.728429,0.350684,0.554459,3
0.844599,0.210934,0.582325,0.999992,0.890015,0.239206,0.122322,0.059771,0.754969,0.787746,0.806211,0.039203,0.118672,0.987206,0.10313,0.887347,0.079712,0.95321,5
0.049371,0.191685,0.780426,0.999916,0.037473,0.969061,0.736855,0.903385,0.739528,0.75651,0.5525,0.015972,0.736447,0.917865,0.054833,0.326295,0.548473,0.918611,7
0.105957,0.163595,0.924841,0.999481,0.89534,0.458518,0.879877,0.957014,0.983219,0.548027,0.065027,0.003956,0.550842,0.663919,0.516564,0.587383,0.804883,0.194948,2
0.683866,0.968142,0.616869,0.998078,0.951739,0.011684,0.454698,0.945076,0.141678,0.832389,0.012392,0.054905,0.811963,0.323658,0.19147,0.880115,0.072412,0.511053,4
0.602557,0.075451,0.850685,0.999983,0.101239,0.842623,0.200778,0.06125,0.426522,0.670144,0.782683,0.049662,0.738116,0.971838,0.259952,0.627049,0.140164,0.770626,3
0.923244,0.810223,0.58542,0.08319,0.573012,0.021142,0.99415,0.538403,0.041774,0.920094,0.266453,0.109789,0.712116,0.000263,0.44207,0.301479,0.036905,0.775343,0
0.116083,0.667851,0.934699,0.967252,0.751321,0.169511,0.985672,0.957746,0.938709,0.215771,0.338275,0.005519,0.439668,0.055406,0.901841,0.347291,0.916067,0.703607,8
0.792865,0.842662,0.752856,0.995085,0.623123,0.02219,0.138991,0.892936,0.019581,0.65067,0.06249,0.342798,0.662772,0.17298,0.120935,0.905092,0.028382,0.698754,4
0.035191,0.082419,0.926091,0.99228,0.150546,0.914163,0.983387,0.955523,0.928414,0.11032,0.661475,0.005898,0.372069,0.177437,0.086711,0.814028,0.694097,0.912002,7
0.113743,0.186702,0.906488,0.999763,0.811942,0.388201,0.838823,0.960924,0.960484,0.190613,0.094159,0.004315,0.812375,0.814797,0.122299,0.648985,0.903453,0.260837,2
0.702138,0.12021,0.720962,0.999989,0.651119,0.261931,0.160704,0.053044,0.516115,0.747521,0.61925,0.03488,0.118631,0.978783,0.303103,0.764204,0.05378,0.735423,5
0.161304,0.419639,0.579298,0.999951,0.172756,0.701058,0.024505,0.951489,0.208345,0.726293,0.103442,0.339143,0.922792,0.939278,0.041817,0.163896,0.433544,0.801046,2
0.269943,0.139217,0.700895,0.999979,0.426975,0.203783,0.704459,0.963647,0.889809,0.1535,0.236856,0.002571,0.776186,0.974405,0.119552,0.20651,0.938852,0.333684,1
0.084985,0.153238,0.934452,0.992938,0.595524,0.562834,0.964117,0.958357,0.961766,0.018523,0.774459,0.005911,0.350802,0.194993,0.132037,0.893302,0.878315,0.822016,7
0.911057,0.789333,0.755017,0.004488,0.031696,0.633338,0.593524,0.060331,0.016455,0.087846,0.931611,0.986465,0.931101,0.000033,0.048404,0.92214,0.531886,0.3348,0
0.687004,0.068054,0.929857,0.999958,0.094796,0.730643,0.495227,0.057369,0.510634,0.541981,0.8868,0.01835,0.359233,0.940457,0.620617,0.774881,0.12445,0.590124,3
0.083392,0.105928,0.910251,0.999828,0.542167,0.704567,0.886779,0.956373,0.977918,0.322959,0.171185,0.003485,0.548422,0.866768,0.400719,0.637629,0.923166,0.304817,2
0.329676,0.823598,0.188051,0.99952,0.020331,0.897,0.003053,0.162194,0.054633,0.476683,0.735868,0.954927,0.983948,0.714213,0.039119,0.368848,0.860389,0.460289,1
0.246059,0.110582,0.842532,0.999991,0.125343,0.961178,0.139858,0.054978,0.690892,0.698128,0.792596,0.055413,0.698961,0.983825,0.319098,0.293474,0.185546,0.716205,3
0.16448,0.237143,0.873267,0.999766,0.921954,0.331373,0.789395,0.963725,0.972577,0.305881,0.080355,0.004822,0.905567,0.805838,0.185484,0.189422,0.901,0.147121,2
0.355847,0.086895,0.061066,0.999608,0.023086,0.946416,0.003138,0.617019,0.153742,0.890183,0.339391,0.95334,0.94208,0.741466,0.044215,0.063391,0.783477,0.145376,1
0.273146,0.041794,0.90205,0.999985,0.04155,0.949153,0.306273,0.049349,0.598479,0.750339,0.780801,0.027081,0.268711,0.973364,0.533576,0.629976,0.089215,0.649787,3
0.081026,0.759279,0.930311,0.96755,0.167799,0.168515,0.989091,0.956774,0.746701,0.19746,0.596216,0.005143,0.4186,0.054449,0.949087,0.281019,0.931842,0.870168,8
0.206069,0.867733,0.978693,0.997178,0.123365,0.114219,0.008125,0.32741,0.023901,0.103911,0.52695,0.917786,0.887521,0.374084,0.043107,0.735017,0.894453,0.956624,4
0.198901,0.102928,0.810912,0.999978,0.387698,0.382399,0.681494,0.962242,0.927284,0.086595,0.428765,0.002999,0.725767,0.974846,0.07294,0.444484,0.946281,0.354361,1
0.143703,0.300699,0.897394,0.999842,0.939885,0.271985,0.851033,0.960435,0.967718,0.412221,0.082688,0.003438,0.725515,0.860256,0.137934,0.711992,0.820785,0.240143,2
0.912493,0.605554,0.730875,0.005729,0.034296,0.677251,0.522892,0.044655,0.028457,0.197128,0.94933,0.989394,0.664466,0.000041,0.304277,0.886533,0.448619,0.34235,0
0.520486,0.819905,0.69435,0.025882,0.959159,0.682957,0.981921,0.149679,0.796397,0.879724,0.022107,0.539576,0.936361,0.000134,0.1866,0.449466,0.32286,0.789633,8
0.067879,0.555912,0.8544,0.999976,0.487134,0.656951,0.398699,0.958026,0.848719,0.53209,0.065911,0.011226,0.904298,0.968737,0.066578,0.63278,0.784255,0.760858,2
0.237256,0.172834,0.607933,0.999979,0.300804,0.459706,0.586799,0.961349,0.934752,0.178772,0.363371,0.004365,0.759305,0.976902,0.13344,0.191793,0.965353,0.257799,1
0.125423,0.316988,0.939218,0.999563,0.927798,0.143465,0.938613,0.96063,0.968308,0.184519,0.101833,0.001717,0.635052,0.708939,0.200671,0.842475,0.879788,0.176993,2
0.198762,0.301083,0.924075,0.999634,0.947183,0.116217,0.944174,0.962133,0.947141,0.473622,0.066026,0.001522,0.730239,0.712644,0.229877,0.568876,0.687969,0.088319,2
0.955006,0.721197,0.246314,0.00305,0.049521,0.576466,0.423588,0.181925,0.011391,0.444679,0.821039,0.994452,0.942904,0.000021,0.069379,0.758961,0.335286,0.168561,0
0.844603,0.487642,0.321323,0.011602,0.936563,0.609878,0.977034,0.152968,0.752112,0.943165,0.054164,0.693163,0.661575,0.000067,0.085115,0.910689,0.152953,0.843388,8
0.230027,0.196519,0.88283,0.999979,0.532255,0.903911,0.25128,0.087551,0.6351,0.779427,0.419809,0.042646,0.775541,0.961579,0.062211,0.68454,0.051014,0.686777,3
0.126498,0.244249,0.927545,0.999958,0.332838,0.860007,0.106733,0.037072,0.955221,0.11768,0.91545,0.10097,0.01923,0.959232,0.977606,0.865699,0.828102,0.802012,1
0.215591,0.364576,0.927297,0.999718,0.968474,0.221766,0.618976,0.954792,0.958257,0.586114,0.072305,0.013496,0.465079,0.789683,0.278307,0.898311,0.667521,0.400184,2
0.856848,0.914189,0.735566,0.031693,0.210826,0.065291,0.991625,0.292546,0.014869,0.686842,0.607785,0.245212,0.857645,0.000108,0.170223,0.74429,0.041431,0.847209,0
0.149856,0.375965,0.822903,0.999948,0.782752,0.34996,0.756424,0.963438,0.929792,0.526144,0.114639,0.004167,0.872724,0.94425,0.077813,0.631411,0.872472,0.549171,2
0.376085,0.119624,0.298031,0.999972,0.118508,0.892459,0.136744,0.957756,0.936046,0.11725,0.878553,0.048505,0.822435,0.976387,0.028288,0.124205,0.983096,0.054498,1
0.534826,0.689087,0.649622,0.977479,0.278256,0.011563,0.991888,0.80433,0.340955,0.543383,0.60869,0.00365,0.209399,0.060483,0.972383,0.101284,0.625492,0.923408,8
0.153679,0.228978,0.874394,0.999916,0.687701,0.384451,0.84206,0.962973,0.953498,0.271138,0.120709,0.00268,0.89065,0.917449,0.271904,0.220768,0.938302,0.147612,2
0.153298,0.209752,0.857469,0.999913,0.934955,0.424875,0.561541,0.953763,0.987652,0.431081,0.145492,0.010204,0.385564,0.922226,0.706739,0.619213,0.920091,0.262698,2
0.212137,0.202508,0.814608,0.999896,0.913437,0.285451,0.877109,0.965832,0.977969,0.347693,0.115225,0.002405,0.906301,0.905922,0.176367,0.109071,0.947475,0.10582,2
0.817796,0.864463,0.678891,0.999612,0.775947,0.021707,0.112877,0.243458,0.085368,0.523652,0.494315,0.17873,0.148196,0.672133,0.751,0.848172,0.050059,0.712002,4
0.609829,0.933997,0.793955,0.998443,0.964676,0.031131,0.983241,0.068271,0.844893,0.637187,0.656463,0.001803,0.101154,0.384987,0.956552,0.830724,0.19335,0.283486,6
0.152637,0.23129,0.886153,0.999839,0.89768,0.295662,0.913579,0.963891,0.973471,0.242812,0.12142,0.002101,0.84025,0.86705,0.109872,0.554026,0.924303,0.190968,2
0.643513,0.879952,0.820389,0.9861,0.063026,0.042867,0.05172,0.939355,0.006697,0.921852,0.041153,0.687709,0.605093,0.082737,0.289217,0.966198,0.115825,0.410699,4
0.455403,0.960674,0.598682,0.999338,0.974381,0.017039,0.911599,0.467264,0.900412,0.934744,0.012625,0.002867,0.256601,0.565438,0.945854,0.937898,0.475576,0.23207,6
0.251922,0.82186,0.7996,0.030644,0.888707,0.771988,0.995081,0.955357,0.967264,0.10091,0.642532,0.134431,0.554986,0.000218,0.289033,0.644902,0.861529,0.870125,5
0.685979,0.803406,0.893294,0.999954,0.778804,0.261622,0.066221,0.044752,0.737655,0.132316,0.874985,0.142051,0.099763,0.954811,0.95893,0.726681,0.518363,0.870533,5
0.162463,0.097611,0.285175,0.999924,0.035704,0.966572,0.006999,0.839685,0.304015,0.773633,0.235623,0.762009,0.85743,0.92269,0.044942,0.081313,0.558669,0.611664,1
0.058271,0.334077,0.792976,0.999784,0.149804,0.904067,0.971202,0.958928,0.830072,0.190697,0.64495,0.001568,0.641852,0.806995,0.045724,0.478456,0.297838,0.890214,7
0.135701,0.800246,0.916127,0.999957,0.043105,0.924621,0.234851,0.037958,0.471746,0.733161,0.721352,0.043119,0.161677,0.9323,0.960518,0.855027,0.103345,0.473329,9
0.073263,0.224855,0.884721,0.991271,0.759435,0.481929,0.969126,0.957393,0.96584,0.068133,0.360975,0.006046,0.361256,0.156383,0.277756,0.807915,0.825137,0.836763,7
0.079787,0.068149,0.932317,0.981404,0.582618,0.683533,0.967825,0.95281,0.972151,0.04234,0.425127,0.009459,0.157932,0.092728,0.254459,0.909844,0.79051,0.84849,7
0.113474,0.108496,0.902576,0.999981,0.193974,0.95167,0.158383,0.044813,0.724505,0.690205,0.574888,0.062776,0.210479,0.96742,0.263278,0.897012,0.084981,0.849612,3
0.656335,0.912975,0.51846,0.010642,0.796652,0.582014,0.969046,0.957551,0.821356,0.139963,0.321678,0.584174,0.913854,0.000092,0.110958,0.449442,0.920644,0.598306,5
0.853038,0.861285,0.581003,0.005882,0.815309,0.458886,0.96818,0.962028,0.877019,0.083996,0.770686,0.702694,0.925363,0.000069,0.253783,0.621919,0.984637,0.648821,5
0.069114,0.233329,0.721952,0.989318,0.962454,0.329165,0.988829,0.252666,0.942062,0.90648,0.018605,0.004904,0.295875,0.091087,0.118665,0.848545,0.12619,0.906365,7
0.247821,0.721573,0.54483,0.999944,0.036075,0.711513,0.009906,0.382271,0.033159,0.623916,0.394333,0.655374,0.973064,0.92693,0.086584,0.063134,0.415144,0.767443,9
0.624056,0.980559,0.165983,0.999875,0.142074,0.126431,0.001388,0.678814,0.012997,0.67423,0.197696,0.907234,0.882342,0.880341,0.048516,0.581722,0.416469,0.956923,7
0.815377,0.051738,0.884872,0.999852,0.286041,0.108659,0.009631,0.045599,0.089959,0.977258,0.116878,0.749065,0.183409,0.861999,0.275763,0.624824,0.197255,0.843726,9
0.767269,0.93303,0.920783,0.998173,0.100561,0.085892,0.037416,0.193168,0.015886,0.133936,0.785603,0.680032,0.933653,0.438375,0.108103,0.897612,0.645641,0.75344,4
0.835245,0.930307,0.821694,0.998642,0.567334,0.025914,0.164233,0.495247,0.027214,0.58146,0.236429,0.207508,0.669685,0.406747,0.298018,0.855903,0.049666,0.627912,4
0.063002,0.106631,0.918772,0.999206,0.579967,0.745671,0.982825,0.957873,0.983683,0.06039,0.759441,0.001374,0.21873,0.639713,0.080071,0.940394,0.852082,0.741319,7
0.349734,0.1294,0.593042,0.999993,0.029957,0.7803,0.050465,0.039688,0.481295,0.890137,0.864216,0.095364,0.020435,0.987389,0.683146,0.607095,0.206478,0.799655,9
0.808156,0.834041,0.861275,0.99212,0.208295,0.038383,0.0728,0.619224,0.019172,0.215957,0.33022,0.579419,0.642131,0.148735,0.253847,0.920425,0.211275,0.691617,4
0.242076,0.517745,0.22791,0.999804,0.043877,0.925095,0.005207,0.077327,0.267536,0.22748,0.896457,0.894266,0.982418,0.858923,0.026632,0.120743,0.968078,0.289645,1
0.620508,0.898743,0.787656,0.991431,0.685276,0.097663,0.967303,0.050997,0.361172,0.738109,0.648321,0.008989,0.124237,0.104611,0.877552,0.86729,0.034689,0.211151,6
0.477287,0.081279,0.52321,0.999994,0.060061,0.724072,0.029073,0.041012,0.533575,0.668855,0.824502,0.13408,0.031767,0.989907,0.709504,0.550279,0.274744,0.746472,9
