@relation 'vehicle_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N12-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute Class {opel,saab,bus,van}

@data
0.000566,0.650834,0.122712,0.341791,0.826698,0.880124,0.258462,0.336695,0.999455,0.999959,0.531657,0.03307,bus
0.016316,0.132987,0.461588,0.012912,0.975557,0.571427,0.630222,0.825337,0.993282,0.9992,0.828721,0.876689,van
0.000018,0.009959,0.982145,0.898923,0.039175,0.544298,0.929519,0.010724,1,0.999996,0.232795,0.162091,van
0.362569,0.485362,0.203296,0.000383,0.148893,0.113861,0.964844,0.010201,0.999904,0.507708,0.999833,0.62291,saab
0.000001,0.060529,0.968494,0.997424,0.028488,0.071215,0.88534,0.007778,1,1,0.018751,0.007501,van
0.192629,0.106637,0.977302,0.001091,0.051276,0.042873,0.580016,0.016718,0.999999,0.407819,0.999938,0.646565,saab
0.001126,0.756405,0.438436,0.3756,0.992121,0.033576,0.110445,0.804164,0.998043,0.999995,0.113872,0.998912,saab
0.042934,0.546007,0.177476,0.009153,0.790099,0.240272,0.641038,0.297198,0.99977,0.999227,0.926243,0.551252,saab
0.000058,0.185722,0.884122,0.725306,0.071406,0.128314,0.995939,0.008228,0.999994,0.999992,0.238843,0.065875,van
0.018832,0.514776,0.246267,0.012082,0.964284,0.028455,0.93101,0.393749,0.993978,0.997357,0.94849,0.68982,van
0.007814,0.043718,0.925335,0.020336,0.056023,0.187498,0.430309,0.007909,0.999993,0.777269,0.999735,0.25144,opel
0.976346,0.463449,0.710652,0.000008,0.072826,0.520854,0.886256,0.032283,0.999987,0.005802,0.999998,0.173126,saab
0.004593,0.088726,0.7951,0.014598,0.88589,0.906962,0.974171,0.04071,0.987577,0.980225,0.983146,0.958132,van
0.00407,0.968121,0.083715,0.149027,0.993105,0.035524,0.152688,0.975749,0.988112,0.999995,0.098853,0.867635,bus
0.816814,0.416563,0.167445,0.000094,0.328516,0.01803,0.971707,0.055047,0.999935,0.766928,0.999532,0.964641,opel
0.001947,0.045086,0.980807,0.060276,0.015152,0.971409,0.422952,0.010453,0.999998,0.966867,0.998161,0.157099,opel
0.464659,0.82726,0.162792,0.000749,0.124234,0.011032,0.27242,0.233005,0.999968,0.884938,0.999502,0.792548,bus
0.000016,0.195798,0.881394,0.960077,0.07281,0.016282,0.465075,0.012969,0.999998,0.999996,0.33829,0.013661,opel
0.000066,0.431701,0.658622,0.745445,0.73332,0.21187,0.140292,0.009513,0.999332,0.99966,0.906817,0.269356,saab
0.994557,0.7413,0.027369,0.000001,0.286973,0.48876,0.949536,0.1626,0.999161,0.000298,1,0.030764,opel
0.000611,0.92701,0.030284,0.275882,0.977174,0.853642,0.240192,0.529974,0.959765,0.999888,0.593758,0.174261,bus
0.199017,0.970755,0.598134,0.00061,0.067406,0.869975,0.735341,0.07546,0.999933,0.212717,0.999936,0.53656,bus
0.007682,0.927956,0.131824,0.07862,0.993073,0.077815,0.124213,0.984572,0.985642,0.999994,0.100355,0.899529,bus
0.000044,0.766272,0.331186,0.689864,0.751092,0.569654,0.480833,0.012752,0.995437,0.998328,0.956683,0.657938,bus
0.005255,0.739511,0.55136,0.029321,0.974634,0.080625,0.813477,0.42343,0.933197,0.995025,0.956906,0.556391,van
0.00048,0.503786,0.876973,0.158303,0.046653,0.327451,0.980632,0.004812,0.999989,0.990427,0.991194,0.991366,bus
0.035659,0.712297,0.210254,0.011778,0.962043,0.194797,0.700476,0.940735,0.98609,0.999848,0.606441,0.027681,van
0.999996,0.983826,0.041402,0,0.111911,0.087381,0.032813,0.963324,0.999996,0.000477,1,0.987461,bus
0.00007,0.545369,0.914598,0.635161,0.010502,0.873245,0.214484,0.008271,0.999995,0.998049,0.986372,0.04499,bus
0.001715,0.852534,0.218081,0.264479,0.992147,0.096499,0.03417,0.992498,0.990635,0.999997,0.053746,0.914573,bus
0.000054,0.301751,0.823487,0.915246,0.563997,0.024186,0.814386,0.038162,0.999996,1,0.026937,0.017469,opel
0.999988,0.989052,0.005816,0,0.17719,0.987337,0.01744,0.904653,0.999572,0.000005,1,0.973776,bus
0.000007,0.954937,0.840087,0.991133,0.992399,0.453329,0.009134,0.920697,0.999326,1,0.001287,0.370597,saab
0.606557,0.027196,0.94706,0.00011,0.074927,0.022862,0.983151,0.023328,0.999995,0.280101,0.999914,0.984546,saab
0.000284,0.027627,0.864091,0.389542,0.01192,0.119263,0.83547,0.002171,0.999999,0.998638,0.986579,0.012728,saab
0.001229,0.871039,0.183538,0.202363,0.948251,0.3247,0.84677,0.057565,0.999018,0.999916,0.593769,0.891338,bus
0.82647,0.190098,0.888093,0.000056,0.031375,0.451227,0.928567,0.025431,0.999997,0.139035,0.99997,0.281581,saab
0.042861,0.517479,0.306184,0.009034,0.952785,0.543093,0.501787,0.980011,0.994979,0.999877,0.55019,0.021263,van
0.00866,0.064795,0.871735,0.020841,0.055111,0.10525,0.646809,0.0069,0.999992,0.937901,0.999152,0.126532,saab
0.001947,0.81296,0.813485,0.237706,0.981774,0.698941,0.044085,0.984927,0.99905,0.999999,0.01989,0.575149,van
0.000316,0.41262,0.398566,0.62346,0.842067,0.01714,0.044698,0.109388,0.999821,0.999976,0.610432,0.030107,saab
0.000005,0.724671,0.61239,0.952117,0.092911,0.09429,0.490655,0.00269,0.999918,0.999495,0.956153,0.018639,bus
0.000453,0.839952,0.077,0.510128,0.967865,0.057134,0.330322,0.332634,0.99781,0.999984,0.337715,0.102619,bus
0.085754,0.675127,0.341659,0.005595,0.775144,0.048517,0.574924,0.31813,0.999874,0.998862,0.949255,0.952523,opel
0.984476,0.122145,0.732357,0.000006,0.100384,0.80729,0.493152,0.615489,0.999983,0.02939,0.999988,0.79274,opel
0.942035,0.536611,0.630909,0.000022,0.125812,0.438944,0.411975,0.159743,0.999907,0.054242,0.999986,0.369015,saab
0.067492,0.211562,0.755213,0.004676,0.127887,0.012387,0.961641,0.057176,0.999995,0.995407,0.986522,0.973859,opel
0.000041,0.021137,0.987105,0.675402,0.060947,0.346821,0.996771,0.003945,0.999999,0.999966,0.45705,0.966121,van
0.993301,0.504221,0.098755,0.000007,0.271833,0.012845,0.563582,0.783994,0.999971,0.382121,0.999917,0.14246,opel
0.988065,0.358461,0.812038,0.000003,0.299536,0.468641,0.897093,0.359605,0.999732,0.003249,0.999997,0.991772,saab
0,0.305518,0.008552,0.959219,0.999996,0.935067,0.999772,0.006601,0,0,0.999996,0.059734,van
0.000002,0.098824,0.993342,0.993435,0.192843,0.58625,0.691963,0.043963,1,1,0.005131,0.09989,van
0.116076,0.473518,0.601048,0.003031,0.967677,0.088807,0.782063,0.943754,0.998347,0.999558,0.764604,0.785213,van
0.006691,0.090503,0.589616,0.02664,0.103398,0.974082,0.173884,0.013653,0.999987,0.965467,0.998488,0.01762,opel
0.998223,0.948273,0.053881,0.000002,0.100626,0.337636,0.177942,0.751576,0.999982,0.017181,0.999996,0.932519,bus
0.98055,0.795026,0.087991,0.000007,0.424774,0.301956,0.887094,0.169945,0.999182,0.095354,0.999964,0.285715,saab
0.442932,0.198337,0.778183,0.00046,0.089482,0.029504,0.448163,0.03565,0.999985,0.373514,0.999942,0.446785,saab
0.983857,0.097462,0.677387,0.000005,0.061105,0.734743,0.813894,0.140711,0.999989,0.002593,0.999999,0.658156,saab
0.000098,0.678497,0.745482,0.465861,0.118742,0.077727,0.992902,0.002046,0.999742,0.99864,0.954644,0.395059,bus
0.972449,0.288424,0.093883,0.000007,0.111403,0.972655,0.510451,0.100479,0.999838,0.001094,0.999999,0.512488,opel
0.004361,0.080617,0.804679,0.075142,0.032273,0.033409,0.550206,0.010359,0.999999,0.996764,0.993509,0.011978,saab
0.001756,0.938149,0.504349,0.074954,0.159245,0.341731,0.968991,0.00368,0.999956,0.988469,0.994011,0.600498,bus
0.998885,0.063913,0.478283,0.000001,0.04766,0.891838,0.268803,0.903058,0.999999,0.064221,0.999986,0.780622,opel
0.977524,0.411444,0.380253,0.000007,0.382361,0.274698,0.884984,0.271548,0.9996,0.01288,0.999993,0.920487,saab
0.000842,0.228384,0.488853,0.274625,0.225715,0.966514,0.039721,0.116077,0.999954,0.999616,0.934107,0.016681,opel
0.985069,0.458796,0.243759,0.000003,0.167496,0.897282,0.928834,0.0251,0.999226,0.001048,0.999999,0.150789,saab
0.002735,0.292917,0.784862,0.038558,0.966659,0.378021,0.915113,0.190284,0.991239,0.994169,0.958044,0.989007,van
0.198367,0.140304,0.886119,0.001291,0.046942,0.083025,0.540955,0.021969,0.999999,0.667365,0.999873,0.098844,opel
0.007333,0.358227,0.626502,0.033139,0.761243,0.096387,0.906352,0.176948,0.999779,0.999059,0.931495,0.018102,van
0.000073,0.264463,0.913458,0.856421,0.761313,0.216371,0.117635,0.31903,0.999974,0.999999,0.036129,0.010245,van
0.614658,0.090958,0.57431,0.000205,0.035696,0.907199,0.522976,0.013423,0.999998,0.206443,0.999973,0.009763,saab
0.000101,0.704493,0.849751,0.445457,0.023636,0.202101,0.987277,0.002345,0.999972,0.998574,0.965939,0.180787,bus
0.000036,0.070322,0.85454,0.957375,0.943335,0.979081,0.026131,0.491803,0.99999,1,0.004607,0.042976,opel
0.481259,0.8412,0.203276,0.000196,0.287912,0.602011,0.396456,0.015532,0.997099,0.014501,0.999995,0.089888,opel
0.996465,0.080729,0.250164,0.000001,0.098461,0.992938,0.755831,0.750252,0.999981,0.003802,0.999998,0.497534,opel
0.999953,0.914268,0.027971,0,0.098833,0.704735,0.007113,0.991575,0.999991,0.064898,0.99999,0.468456,bus
0.00021,0.813391,0.145987,0.439755,0.858799,0.058699,0.971046,0.03799,0.995853,0.999923,0.568136,0.077215,van
0.999999,0.990503,0.054871,0,0.02412,0.535025,0.006051,0.997724,0.999996,0.000421,1,0.449832,bus
0.000314,0.982083,0.388455,0.736612,0.998357,0.146597,0.030797,0.996817,0.952906,1,0.00294,0.06683,van
0.000565,0.063484,0.620455,0.563314,0.82439,0.213859,0.018268,0.346736,0.999984,0.999996,0.246321,0.955968,opel
0.888128,0.455926,0.286402,0.000035,0.27918,0.746648,0.637166,0.047387,0.999915,0.040468,0.999989,0.086837,saab
0.996896,0.709408,0.446838,0.000003,0.054159,0.7877,0.041897,0.989973,0.999997,0.373618,0.999912,0.863655,bus
0.958544,0.923417,0.065343,0.000032,0.140551,0.082759,0.149729,0.308454,0.999976,0.075727,0.999988,0.856884,bus
0.001169,0.269778,0.845774,0.109887,0.598239,0.267368,0.934861,0.036773,0.999792,0.998962,0.936869,0.039437,van
0.988401,0.190358,0.766621,0.000005,0.157966,0.042862,0.777386,0.160427,0.999951,0.017786,0.999994,0.794755,saab
0.000028,0.310433,0.592789,0.870424,0.208717,0.893486,0.453846,0.021023,0.999986,0.999975,0.560096,0.072767,bus
0.000749,0.377799,0.737735,0.48381,0.544095,0.017086,0.618688,0.147152,0.999997,0.999999,0.079981,0.014871,opel
0.394854,0.453083,0.18614,0.000614,0.267965,0.053617,0.417056,0.033923,0.999962,0.376149,0.999943,0.054289,saab
0.001441,0.154355,0.89798,0.051119,0.576004,0.619921,0.972838,0.019455,0.999264,0.995082,0.968393,0.936087,van
0.001819,0.983178,0.036599,0.184198,0.988983,0.104064,0.123885,0.92468,0.910059,0.999966,0.348165,0.160461,bus
0.000256,0.421964,0.864319,0.545767,0.754548,0.065576,0.84716,0.255482,0.999663,0.999998,0.062165,0.239665,van
0.008276,0.694313,0.063618,0.108443,0.990088,0.444235,0.072085,0.989128,0.99834,0.999999,0.032416,0.691309,bus
0.001457,0.479619,0.59853,0.1099,0.332558,0.085498,0.981183,0.016855,0.999896,0.999612,0.888313,0.014813,van
0.462457,0.890586,0.041752,0.000403,0.52216,0.049277,0.945939,0.022772,0.999236,0.754314,0.99953,0.585365,saab
0.014524,0.141645,0.777591,0.038444,0.055416,0.959225,0.085649,0.137305,0.999999,0.999305,0.97199,0.061501,saab
0.000003,0.847031,0.825763,0.995258,0.99687,0.080025,0.023712,0.913014,0.997445,1,0.000543,0.966174,van
0.000004,0.61774,0.946613,0.930149,0.023417,0.843732,0.289942,0.001154,0.999943,0.988438,0.995865,0.242301,bus
0.000035,0.03265,0.929974,0.885057,0.063591,0.821299,0.379051,0.015295,0.999999,0.99999,0.491153,0.013949,saab
0.000049,0.320661,0.927422,0.807991,0.47675,0.373963,0.915372,0.092902,0.999935,0.999998,0.06724,0.193672,van
0.000032,0.48695,0.900843,0.96682,0.862122,0.085138,0.608129,0.379894,0.999996,1,0.000723,0.384789,van
0.889571,0.844086,0.034769,0.000046,0.462099,0.042997,0.930963,0.100878,0.997823,0.477071,0.999804,0.218531,saab
0.004466,0.217041,0.837679,0.116395,0.854228,0.856929,0.17599,0.66299,0.999982,0.999992,0.193232,0.937329,saab
0.006793,0.93213,0.029999,0.086869,0.994198,0.541119,0.177536,0.965762,0.987699,0.999992,0.121844,0.281522,bus
0.199083,0.715162,0.467257,0.001525,0.984223,0.0907,0.895096,0.971628,0.997103,0.99945,0.763564,0.236979,van
0.066774,0.048137,0.980862,0.002524,0.039674,0.626,0.590081,0.016317,0.999998,0.658305,0.999788,0.725538,opel
0.603209,0.022086,0.997125,0.000083,0.026782,0.00703,0.989317,0.013972,0.999997,0.041664,0.999984,0.996277,saab
0.00026,0.934212,0.493811,0.504625,0.9607,0.063318,0.721511,0.336369,0.996614,0.999988,0.182725,0.142915,van
0.897782,0.850367,0.094243,0.000029,0.280276,0.668438,0.638934,0.055322,0.998979,0.005122,0.999998,0.034842,opel
0.997366,0.06501,0.617027,0.000002,0.195882,0.790397,0.617735,0.857707,0.999996,0.160356,0.999948,0.986156,saab
0.008515,0.860542,0.082794,0.082921,0.97998,0.310856,0.067887,0.985307,0.994042,0.999997,0.074298,0.09881,bus
0.000497,0.179602,0.908295,0.260908,0.192193,0.763294,0.143874,0.011038,0.999971,0.994606,0.991558,0.508658,saab
0.000031,0.317237,0.627483,0.870343,0.366252,0.490481,0.5972,0.018554,0.999953,0.999965,0.603303,0.161938,bus
0.340151,0.492534,0.026348,0.000856,0.573082,0.144916,0.188211,0.076407,0.999187,0.59622,0.999838,0.373295,opel
0.000124,0.040252,0.904977,0.753489,0.256739,0.982718,0.126346,0.016102,0.999998,0.999994,0.344934,0.006887,saab
0.017434,0.710316,0.043596,0.054992,0.982139,0.575485,0.108631,0.988273,0.996832,0.999999,0.032551,0.350545,bus
0.256154,0.084152,0.295687,0.000706,0.087354,0.072564,0.72594,0.010985,0.999981,0.219704,0.999968,0.024946,opel
0.802815,0.903025,0.016755,0.000092,0.526266,0.124307,0.935738,0.089746,0.997931,0.672387,0.999615,0.181648,opel
0.000791,0.784444,0.297398,0.339502,0.941992,0.191696,0.138586,0.795961,0.998486,0.999986,0.2538,0.465834,bus
0.000023,0.403009,0.944958,0.904588,0.750689,0.093436,0.330249,0.112212,0.99962,0.999996,0.1331,0.026858,van
0.000052,0.842292,0.643756,0.708964,0.046628,0.105828,0.144046,0.007748,0.999898,0.993473,0.99531,0.073802,bus
0.164483,0.466096,0.13731,0.001289,0.255987,0.765856,0.176912,0.041695,0.999598,0.560231,0.999854,0.140963,saab
0.999965,0.931509,0.098748,0,0.023085,0.212957,0.004707,0.997726,1,0.220236,0.999983,0.541115,bus
0.937098,0.207052,0.884087,0.000025,0.085299,0.065596,0.487774,0.11874,0.999984,0.024115,0.999994,0.535328,saab
0.00085,0.632322,0.970951,0.409107,0.97266,0.628311,0.017494,0.993522,0.999443,1,0.008601,0.423474,van
0.609534,0.68269,0.788306,0.00021,0.111443,0.283022,0.315582,0.051461,0.999962,0.146371,0.999974,0.145486,saab
0.000015,0.179578,0.898044,0.920979,0.039775,0.044126,0.9972,0.008156,0.999996,0.999999,0.055454,0.03808,van
0.02517,0.335479,0.020549,0.007574,0.609914,0.895626,0.118575,0.0157,0.994283,0.697039,0.999706,0.087079,opel
0.993861,0.579588,0.422611,0.000002,0.154461,0.772219,0.77568,0.511449,0.999719,0.014244,0.999993,0.061506,saab
0.000014,0.402573,0.956877,0.981601,0.957972,0.860581,0.102925,0.79722,0.999934,1,0.000281,0.84423,van
0.003475,0.946438,0.12415,0.178489,0.99314,0.316141,0.047837,0.990588,0.994381,0.999997,0.059817,0.656793,bus
0.991031,0.633897,0.359073,0.000003,0.382294,0.099019,0.918939,0.134992,0.999608,0.001341,0.999999,0.803533,saab
0.000054,0.270278,0.970253,0.869033,0.8104,0.218478,0.100029,0.704089,0.999887,1,0.012736,0.025357,van
0.988747,0.672117,0.894277,0.000004,0.202945,0.024511,0.717171,0.263333,0.999923,0.0038,0.999998,0.966497,saab
0.003266,0.252202,0.413301,0.169846,0.750549,0.285204,0.028316,0.16494,0.99997,0.999882,0.856427,0.454158,saab
0.0041,0.969747,0.105836,0.186289,0.994006,0.036195,0.0478,0.994101,0.996376,0.999998,0.049773,0.873581,bus
0.000104,0.453649,0.49316,0.664456,0.749712,0.033997,0.972298,0.062402,0.99877,0.999992,0.162474,0.281854,van
0.990515,0.064342,0.470939,0.00001,0.116211,0.553656,0.321037,0.833971,0.999999,0.79954,0.999686,0.157154,opel
0.120206,0.615143,0.395811,0.002552,0.023003,0.941702,0.178284,0.109722,0.999998,0.903849,0.999488,0.086742,bus
0.000149,0.506178,0.400432,0.599891,0.877954,0.542378,0.476126,0.06845,0.999552,0.999916,0.659518,0.443733,bus
0.000203,0.93858,0.300919,0.823135,0.998705,0.148395,0.047621,0.99573,0.987022,1,0.001628,0.79987,van
0.000008,0.015167,0.98033,0.981208,0.605089,0.095479,0.879454,0.061775,0.999999,1,0.001855,0.99414,opel
0.961478,0.052563,0.963855,0.000008,0.041675,0.012292,0.98939,0.018889,0.999997,0.012787,0.999995,0.997317,saab
0.995348,0.368201,0.366513,0.000002,0.471609,0.156488,0.838091,0.833071,0.999716,0.026278,0.999983,0.984014,opel
0.000016,0.619296,0.693953,0.86973,0.275291,0.631909,0.479672,0.005493,0.999858,0.999473,0.933019,0.314854,bus
0.000792,0.266131,0.507611,0.290708,0.811857,0.629776,0.537007,0.237865,0.999892,0.999974,0.449493,0.113633,van
0.00005,0.696373,0.55421,0.949129,0.962627,0.051011,0.079567,0.671106,0.999941,1,0.005918,0.658135,opel
0.002787,0.259418,0.441584,0.090513,0.232451,0.33009,0.846175,0.006909,0.999995,0.999071,0.963497,0.944463,opel
0.012337,0.63915,0.287101,0.009908,0.049537,0.872079,0.959391,0.00686,0.999963,0.941403,0.99846,0.55986,bus
0.872434,0.320538,0.594025,0.000055,0.030044,0.043178,0.964158,0.022444,0.999997,0.288328,0.999953,0.037825,opel
0.000699,0.967338,0.020528,0.376799,0.988584,0.073255,0.217531,0.740758,0.949606,0.999982,0.266382,0.132418,bus
0.014463,0.436742,0.284381,0.041926,0.79752,0.014043,0.626224,0.358708,0.999961,0.99997,0.540307,0.091833,saab
0.992417,0.281691,0.339954,0.000005,0.255559,0.070756,0.538759,0.743424,0.999929,0.18055,0.999953,0.618488,saab
0.006249,0.811819,0.085608,0.121968,0.915189,0.055312,0.625553,0.680841,0.999881,0.999996,0.149087,0.403772,bus
0.000099,0.914571,0.075428,0.937467,0.988651,0.034728,0.011763,0.950053,0.998995,1,0.005713,0.369775,saab
0.992443,0.46347,0.053405,0.000003,0.463585,0.915762,0.702497,0.71099,0.999327,0.029906,0.999984,0.332084,opel
0.000408,0.155267,0.67341,0.763697,0.9198,0.055486,0.194471,0.398649,0.999998,1,0.007486,0.987527,opel
0.000037,0.851475,0.784994,0.804959,0.017594,0.054722,0.439986,0.002108,0.999993,0.997585,0.992085,0.036929,bus
0.07886,0.810075,0.196654,0.005859,0.977295,0.044518,0.807387,0.97734,0.993833,0.999892,0.514929,0.05287,van
0.005858,0.905306,0.123817,0.108958,0.985438,0.532647,0.049599,0.989883,0.99474,0.999997,0.070578,0.365731,bus
0.000053,0.865273,0.011607,0.158915,0.99957,0.512405,0.582731,0.938467,0,0.973653,0.825633,0.084685,bus
0.037882,0.499235,0.24181,0.004586,0.951749,0.709885,0.935194,0.700907,0.989448,0.997351,0.926287,0.087116,van
0.984531,0.044812,0.602351,0.000004,0.092086,0.973272,0.841499,0.279244,0.999983,0.002522,0.999998,0.93863,saab
0.030759,0.132982,0.346935,0.005124,0.2118,0.955905,0.098297,0.039827,0.99963,0.662465,0.999738,0.27463,opel
0.031965,0.07317,0.351226,0.008992,0.335198,0.785628,0.092365,0.036685,0.99994,0.933937,0.999006,0.747425,saab
0.000392,0.619286,0.475164,0.733256,0.98453,0.120147,0.011736,0.865384,0.99917,1,0.013659,0.027135,saab
0.974043,0.90654,0.103537,0.000005,0.485115,0.730313,0.905459,0.092139,0.989208,0.000402,0.999999,0.48895,opel
0.000064,0.102841,0.951583,0.633145,0.126334,0.156266,0.968959,0.005932,0.999989,0.999811,0.834072,0.039977,van
0.947354,0.372746,0.610863,0.000013,0.249617,0.789707,0.898671,0.045776,0.999944,0.03285,0.999986,0.770661,opel
0.99674,0.442138,0.403409,0.000001,0.255168,0.231268,0.783776,0.710493,0.999698,0.007566,0.999995,0.697166,opel
0.00382,0.289376,0.175358,0.159613,0.883921,0.869501,0.011507,0.602286,0.999805,0.999974,0.540874,0.027006,opel
0.031253,0.161681,0.489327,0.005801,0.03443,0.014858,0.977953,0.010835,0.99999,0.961894,0.998364,0.027834,opel
0.999433,0.201241,0.091676,0,0.287591,0.045787,0.943446,0.963501,0.999897,0.034161,0.999984,0.123382,opel
0.000951,0.336923,0.878192,0.369784,0.872581,0.557747,0.41475,0.852361,0.999965,1,0.011429,0.764412,van
0.166871,0.494902,0.62332,0.001956,0.977322,0.176523,0.749011,0.954157,0.996329,0.999466,0.770696,0.411719,van
0.000007,0.216989,0.96876,0.952852,0.014343,0.589444,0.652781,0.002431,0.999999,0.999913,0.855776,0.006713,bus
0.000859,0.735657,0.918528,0.099791,0.044294,0.14761,0.992998,0.007746,0.999981,0.991584,0.989867,0.619059,bus
0.961966,0.13967,0.770394,0.000011,0.143337,0.129582,0.604669,0.122805,0.999913,0.008968,0.999996,0.984241,saab
0.094129,0.505526,0.463145,0.009518,0.809664,0.045061,0.39537,0.517995,0.999995,0.999909,0.774435,0.833751,saab
0.000021,0.889878,0.409678,0.977086,0.99155,0.051412,0.008705,0.978835,0.998499,1,0.002141,0.994025,saab
1,0.988657,0.018933,0,0.047556,0.031463,0.010082,0.998299,0.999997,0.000201,1,0.692695,bus
0.001488,0.611022,0.449693,0.20465,0.805025,0.382246,0.82623,0.645306,0.9997,0.999997,0.079184,0.107112,van
0.008522,0.296746,0.78153,0.037192,0.361755,0.026142,0.928459,0.067589,0.999983,0.999626,0.88589,0.881881,saab
0.004571,0.169785,0.873178,0.061868,0.661672,0.871403,0.557323,0.645207,0.999897,0.999935,0.558842,0.026341,van
0.000167,0.251963,0.853428,0.545447,0.409666,0.075405,0.987104,0.01765,0.99997,0.999989,0.24684,0.53992,van
0.000003,0.012204,0.995579,0.990266,0.016414,0.95374,0.32894,0.014584,1,1,0.02208,0.044836,opel
0.001222,0.205322,0.582012,0.148464,0.549511,0.93468,0.036927,0.054192,0.99981,0.996142,0.986083,0.388736,saab
0.008415,0.380314,0.246628,0.019207,0.914146,0.885913,0.879997,0.360066,0.992782,0.998145,0.924777,0.027892,van
0.977592,0.635509,0.226487,0.000006,0.235793,0.049201,0.918324,0.113489,0.999118,0.000806,0.999999,0.081172,saab
0.000113,0.114942,0.724037,0.866588,0.634757,0.923918,0.068435,0.072526,0.999996,1,0.029208,0.013391,saab
0.000023,0.503025,0.800307,0.97744,0.946753,0.694517,0.048277,0.63847,0.99999,1,0.001027,0.032396,van
