@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N12-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.043296,0.11727,0.044091,0.97463,0.874319,0.005163,0.01502,0.097952,0.826382,0.979426,0.978419,0.003813,9
0.741675,0.029251,0.143608,0.000024,0.730968,0.893431,0.997686,0.026214,0.049626,0.79221,0.884557,0.020555,5
0.76344,0.048849,0.125905,0.001404,0.959611,0.952824,0.999171,0.012963,0.040196,0.015349,0.617,0.593947,5
0.9139,0.960482,0.663479,0.999634,0.018782,0.028684,0.018369,0.612211,0.048769,0.563827,0.037291,0.962618,9
0.707248,0.971965,0.567496,0.999679,0.219697,0.021542,0.007599,0.072587,0.971268,0.535299,0.994418,0.093108,5
0.732156,0.96958,0.966191,0.942867,0.02243,0.262581,0.992908,0.96095,0.041081,0.010733,0.622735,0.052921,6
0.796881,0.683542,0.196524,0.000257,0.285056,0.023022,0.999789,0.95408,0.034518,0.252966,0.02492,0.203985,0
0.841698,0.976095,0.641913,0.999248,0.093089,0.126521,0.094821,0.926776,0.960879,0.053871,0.845851,0.868468,3
0.873905,0.61976,0.061342,0.999117,0.442403,0.150087,0.009029,0.055108,0.981551,0.49561,0.856337,0.936551,1
0.962761,0.901046,0.11404,0.815755,0.0265,0.482032,0.142551,0.879101,0.009542,0.9651,0.045395,0.829151,4
0.955357,0.344417,0.788645,0.852126,0.036444,0.165528,0.041367,0.417456,0.030017,0.998108,0.061967,0.951952,4
0.131132,0.016672,0.832896,0.999613,0.076856,0.961472,0.641508,0.251549,0.988719,0.003149,0.770134,0.649509,1
0.774445,0.955648,0.542091,0.99932,0.019676,0.02859,0.028127,0.502822,0.017914,0.5892,0.033158,0.89323,9
0.191507,0.022217,0.291792,0.998961,0.082293,0.965321,0.566302,0.04525,0.931223,0.004308,0.771734,0.410199,2
0.823947,0.243628,0.028146,0.992843,0.777374,0.052529,0.000763,0.585483,0.084945,0.99682,0.013297,0.844047,7
0.350713,0.96865,0.313606,0.999393,0.515313,0.405916,0.002873,0.009879,0.985265,0.473326,0.934807,0.16965,5
0.201411,0.032282,0.31641,0.000163,0.885404,0.957814,0.999495,0.11946,0.055008,0.068225,0.588468,0.099195,5
0.333518,0.923123,0.972809,0.987453,0.018725,0.266341,0.990178,0.63461,0.035042,0.001684,0.678098,0.014276,6
0.859456,0.040272,0.044584,0.991774,0.321934,0.714659,0.898443,0.239738,0.987177,0.002186,0.760358,0.989668,7
0.868836,0.03573,0.254166,0.986598,0.125717,0.9761,0.962887,0.040478,0.924171,0.001887,0.972118,0.470238,7
0.665511,0.068122,0.693523,0.000049,0.941675,0.990239,0.99759,0.176456,0.288127,0.323957,0.985311,0.8415,5
0.012279,0.815883,0.126291,0.000018,0.852499,0.109615,0.997926,0.461247,0.348979,0.578455,0.992899,0.04203,8
0.811432,0.016144,0.049059,0.556753,0.052911,0.656852,0.994584,0.054012,0.555057,0.021661,0.79674,0.12273,7
0.683666,0.01712,0.05495,0.932082,0.048358,0.913109,0.963081,0.024522,0.778462,0.013711,0.788774,0.537651,7
0.061673,0.967739,0.056039,0.999129,0.603028,0.088528,0.007378,0.224722,0.983584,0.160786,0.281308,0.962856,3
0.892732,0.017624,0.064625,0.419687,0.135967,0.734434,0.9946,0.045817,0.825571,0.013547,0.772651,0.490829,7
0.329152,0.110749,0.279608,0.771827,0.008059,0.05301,0.951742,0.992268,0.009127,0.758727,0.363541,0.187397,4
0.519553,0.971928,0.947694,0.999877,0.757615,0.275598,0.001561,0.844988,0.466968,0.537971,0.153409,0.990122,9
0.866615,0.546448,0.045015,0.656407,0.016914,0.266804,0.508824,0.940683,0.006764,0.949727,0.050713,0.860261,4
0.96101,0.154091,0.032896,0.998851,0.544008,0.250985,0.456638,0.174533,0.968496,0.005272,0.542987,0.991768,7
0.937659,0.026733,0.988645,0.477729,0.347286,0.827128,0.996382,0.183611,0.5782,0.006065,0.009603,0.978565,8
0.908456,0.974134,0.984454,0.99988,0.040876,0.723874,0.162634,0.681813,0.459775,0.013579,0.57915,0.533548,5
0.701468,0.783289,0.04319,0.998428,0.717479,0.243076,0.005501,0.137649,0.97906,0.548793,0.751579,0.956267,1
0.780851,0.956449,0.09802,0.999495,0.192073,0.221995,0.017474,0.043211,0.953954,0.127737,0.91511,0.874499,3
0.699775,0.973426,0.964071,0.999373,0.146689,0.30845,0.031609,0.206629,0.970669,0.404042,0.975893,0.032222,5
0.930951,0.979332,0.105014,0.998243,0.075041,0.1025,0.214702,0.879182,0.961569,0.022608,0.95374,0.875988,3
0.820011,0.978405,0.229255,0.999547,0.376684,0.149105,0.019934,0.646912,0.976597,0.040972,0.465199,0.97233,3
0.867031,0.852672,0.422791,0.000583,0.194051,0.044983,0.999612,0.972925,0.012558,0.356031,0.104138,0.237738,0
0.391279,0.759603,0.996022,0.998759,0.124749,0.75422,0.792957,0.064818,0.45519,0.001674,0.733939,0.013265,6
0.192894,0.022296,0.34122,0.999479,0.075281,0.968187,0.461927,0.056465,0.941519,0.005474,0.769147,0.393525,2
0.967951,0.909196,0.054774,0.928983,0.077051,0.531992,0.032733,0.716314,0.010721,0.963577,0.047149,0.916335,4
0.799201,0.561671,0.053988,0.378204,0.014691,0.128389,0.5436,0.97409,0.004571,0.984345,0.074762,0.753018,4
0.396213,0.030913,0.083276,0.000009,0.959109,0.963411,0.996733,0.076119,0.041547,0.807255,0.866797,0.034921,5
0.933513,0.323552,0.067083,0.713851,0.041736,0.536199,0.238599,0.615491,0.010603,0.975194,0.042408,0.980284,4
0.466754,0.029081,0.929562,0.304723,0.084679,0.00327,0.999626,0.804008,0.030218,0.00665,0.090491,0.011899,0
0.931186,0.9706,0.941478,0.999579,0.060328,0.019667,0.005673,0.437079,0.218958,0.868253,0.173399,0.985807,9
0.2998,0.152501,0.026265,0.996729,0.829449,0.027046,0.001767,0.483027,0.933518,0.97229,0.079975,0.978224,1
0.880456,0.974653,0.473483,0.999757,0.136284,0.249774,0.070703,0.808606,0.981648,0.023864,0.876335,0.967855,3
0.855799,0.976921,0.902914,0.999904,0.05789,0.191,0.093446,0.830858,0.967325,0.032756,0.974396,0.534804,5
0.65035,0.017678,0.630478,0.134614,0.095152,0.875779,0.998682,0.015205,0.046722,0.007448,0.4507,0.161377,8
0.340758,0.147385,0.209178,0.035636,0.052513,0.005278,0.999713,0.949614,0.01143,0.029238,0.064723,0.052703,0
0.663467,0.920198,0.027514,0.998703,0.041261,0.050728,0.168352,0.678886,0.842337,0.119048,0.724631,0.144394,3
0.189557,0.013441,0.068455,0.990259,0.00961,0.082775,0.798555,0.595697,0.012516,0.285068,0.24213,0.006477,4
0.878606,0.958821,0.986418,0.999583,0.029215,0.586028,0.100003,0.182319,0.082461,0.198811,0.68699,0.005966,5
0.79397,0.037061,0.034057,0.999617,0.111743,0.656024,0.070884,0.058986,0.874506,0.099916,0.736317,0.574572,2
0.102801,0.90908,0.043696,0.981063,0.988934,0.926075,0.000538,0.625954,0.988508,0.962384,0.090886,0.981776,1
0.054082,0.016372,0.039826,0.997286,0.191828,0.938455,0.464216,0.015746,0.938763,0.0094,0.177582,0.099481,2
0.471275,0.033852,0.034946,0.000055,0.978579,0.981474,0.998714,0.047291,0.07249,0.158201,0.741785,0.449378,5
0.310824,0.923557,0.976993,0.985204,0.021787,0.52194,0.988555,0.629815,0.033693,0.00248,0.821991,0.013897,6
0.082705,0.80181,0.022196,0.000018,0.593782,0.009184,0.999081,0.770863,0.044297,0.698826,0.577644,0.034291,8
0.503675,0.02175,0.062516,0.969549,0.599705,0.920996,0.907023,0.037335,0.989815,0.003045,0.407686,0.803846,7
0.690603,0.926945,0.019304,0.999547,0.26403,0.035864,0.027518,0.573103,0.951621,0.07781,0.292864,0.659288,3
0.430075,0.926889,0.010977,0.000004,0.933361,0.416765,0.993942,0.994919,0.020135,0.977251,0.068494,0.924951,0
0.101972,0.014903,0.138414,0.999791,0.18466,0.980469,0.439602,0.088569,0.985882,0.002595,0.167978,0.213923,1
0.575366,0.028596,0.996657,0.984349,0.478193,0.983391,0.973414,0.219395,0.964328,0.001457,0.467816,0.130636,8
0.404948,0.023478,0.031223,0.999833,0.336037,0.951554,0.082918,0.025398,0.982445,0.00682,0.376051,0.898209,2
0.946697,0.024855,0.110583,0.966036,0.261544,0.787221,0.967134,0.066531,0.926764,0.006994,0.825972,0.404864,7
0.211599,0.018812,0.038893,0.998998,0.56144,0.854666,0.079517,0.05067,0.989925,0.052709,0.232837,0.925025,2
0.221376,0.9022,0.076115,0.990816,0.037978,0.012182,0.945054,0.211038,0.954574,0.002885,0.988821,0.707478,7
0.898005,0.722461,0.026325,0.746109,0.020189,0.202908,0.256046,0.927566,0.00932,0.963395,0.042953,0.847408,4
0.769774,0.017886,0.041302,0.972072,0.216119,0.887051,0.954776,0.018006,0.825361,0.003763,0.658378,0.291441,7
0.903396,0.827331,0.032545,0.63192,0.026693,0.333929,0.22221,0.898756,0.007919,0.965913,0.064441,0.925712,4
0.978115,0.930033,0.889498,0.996824,0.024242,0.200179,0.293613,0.967634,0.105105,0.639274,0.234615,0.255921,4
0.103685,0.352481,0.989972,0.997158,0.015273,0.078497,0.974043,0.370396,0.089807,0.002461,0.853483,0.009668,6
0.942315,0.896348,0.970013,0.986617,0.021396,0.312852,0.548668,0.996241,0.097863,0.665182,0.839397,0.046065,4
0.227766,0.016527,0.023238,0.999839,0.140752,0.693501,0.113662,0.051962,0.866082,0.017686,0.133897,0.218213,2
0.908087,0.020524,0.065369,0.946495,0.157794,0.840671,0.964293,0.027684,0.915473,0.007039,0.936928,0.744632,7
0.910725,0.655527,0.09702,0.63535,0.980496,0.792068,0.974085,0.021954,0.071787,0.000439,0.129002,0.991964,9
0.959414,0.971544,0.923732,0.999762,0.036061,0.088816,0.054069,0.93222,0.818299,0.216851,0.796379,0.674731,5
0.974642,0.961904,0.034568,0.000039,0.246722,0.745707,0.994247,0.983517,0.002558,0.988593,0.089551,0.856297,0
0.861009,0.978184,0.755922,0.999611,0.197576,0.389613,0.150108,0.830497,0.989803,0.007384,0.909804,0.988212,3
0.975262,0.32658,0.021571,0.999827,0.787947,0.881011,0.039345,0.020421,0.923159,0.006703,0.725521,0.984045,7
0.312222,0.022865,0.02594,0.999871,0.381719,0.601226,0.060838,0.149858,0.966699,0.017203,0.128168,0.878865,2
0.571232,0.989151,0.029943,0.000014,0.970399,0.981913,0.662913,0.988129,0.050776,0.998499,0.440801,0.99418,0
0.349271,0.017422,0.786339,0.191888,0.147729,0.845793,0.997979,0.012861,0.042939,0.002864,0.705619,0.625046,8
0.92654,0.973814,0.447555,0.999824,0.096712,0.104028,0.052695,0.779781,0.966764,0.058925,0.924538,0.955451,3
0.018617,0.042935,0.999408,0.998567,0.840802,0.513032,0.534093,0.227725,0.990079,0.004098,0.587007,0.009686,0
0.742377,0.978896,0.991785,0.999624,0.081731,0.340624,0.008231,0.910747,0.904945,0.577947,0.141429,0.955525,9
0.68374,0.82346,0.966066,0.946263,0.020131,0.467014,0.794036,0.970135,0.045476,0.478425,0.952202,0.03353,4
0.881223,0.018205,0.053899,0.892811,0.125785,0.42892,0.987101,0.081657,0.711568,0.009816,0.742009,0.398464,7
0.632634,0.790585,0.179045,0.99685,0.011432,0.015018,0.048259,0.550308,0.012498,0.796739,0.029079,0.679585,9
0.038056,0.118687,0.885834,0.001976,0.1385,0.045088,0.999516,0.002375,0.022221,0.013255,0.501588,0.965701,8
0.868651,0.962972,0.466016,0.999677,0.093035,0.030483,0.054159,0.615472,0.937433,0.203841,0.928585,0.011218,5
0.977647,0.984014,0.965342,0.848721,0.016734,0.722499,0.991757,0.98566,0.144102,0.03798,0.659528,0.579671,6
0.533418,0.979214,0.87292,0.999543,0.291404,0.111866,0.009861,0.117624,0.985921,0.290904,0.988494,0.203142,5
0.740535,0.964558,0.95438,0.997912,0.012147,0.034658,0.010285,0.68665,0.166575,0.886034,0.086581,0.986393,9
0.945164,0.991569,0.041087,0.00005,0.89407,0.988536,0.637545,0.942951,0.045227,0.998137,0.799381,0.99554,0
0.473844,0.028761,0.200482,0.880114,0.007534,0.048888,0.90556,0.964175,0.015902,0.8147,0.267938,0.091927,4
0.07557,0.513796,0.102096,0.000132,0.231033,0.013338,0.999604,0.027869,0.017441,0.150055,0.426009,0.177155,8
0.316927,0.416668,0.045728,0.997778,0.833287,0.041273,0.002077,0.423876,0.986689,0.913776,0.233534,0.981741,1
0.983451,0.83993,0.028845,0.998609,0.379346,0.20967,0.005265,0.042206,0.677258,0.828113,0.455516,0.976765,7
0.940668,0.869131,0.013676,0.998455,0.688344,0.699328,0.002414,0.022118,0.872429,0.706569,0.02855,0.970293,7
0.755995,0.025418,0.062593,0.99958,0.048823,0.944387,0.22013,0.017987,0.766762,0.029406,0.920283,0.121571,2
0.931577,0.259246,0.054245,0.680092,0.075139,0.296985,0.029541,0.126862,0.020987,0.997034,0.065953,0.954177,4
0.973622,0.984051,0.993495,0.999516,0.171026,0.995242,0.047972,0.042353,0.874455,0.08199,0.98606,0.209697,1
0.788481,0.106477,0.067719,0.772204,0.014172,0.058097,0.300459,0.912512,0.008356,0.983268,0.038853,0.868625,4
0.383602,0.862838,0.037873,0.998946,0.150828,0.016551,0.025546,0.095385,0.965191,0.256946,0.817241,0.814842,3
0.743733,0.03015,0.474421,0.938206,0.013001,0.038122,0.424811,0.908566,0.023071,0.968024,0.144413,0.379594,4
0.883052,0.975999,0.976728,0.999682,0.072474,0.125163,0.014683,0.583905,0.403608,0.329627,0.235323,0.987665,9
0.895456,0.107144,0.032963,0.99089,0.014035,0.014829,0.265784,0.913438,0.068829,0.862187,0.045081,0.233881,4
0.642569,0.837002,0.613755,0.958971,0.01321,0.029223,0.995181,0.836947,0.169506,0.008715,0.406377,0.00952,6
0.645952,0.970403,0.030638,0.000003,0.952455,0.729268,0.981629,0.990553,0.011345,0.992452,0.081665,0.93282,0
0.255835,0.842039,0.2806,0.901943,0.014158,0.135801,0.994574,0.970874,0.007381,0.010612,0.317833,0.022012,6
0.184207,0.01894,0.516353,0.999186,0.262615,0.930212,0.435701,0.052423,0.986892,0.002537,0.72021,0.783579,2
0.437902,0.018249,0.01869,0.348034,0.025471,0.913673,0.992013,0.139865,0.190224,0.033772,0.912901,0.224569,7
0.792765,0.978837,0.032062,0.997062,0.963043,0.920413,0.000629,0.119628,0.950043,0.829228,0.098393,0.982124,1
0.065038,0.012206,0.020741,0.999411,0.08545,0.439241,0.709409,0.169289,0.951635,0.002917,0.209333,0.178904,2
0.540958,0.84373,0.023092,0.999582,0.184993,0.020044,0.036511,0.501673,0.965794,0.075382,0.372598,0.85853,3
0.943177,0.901377,0.083991,0.533572,0.014514,0.413349,0.468959,0.944886,0.012994,0.959975,0.07605,0.841855,4
0.713396,0.038844,0.740544,0.93594,0.008884,0.047189,0.706582,0.981457,0.020568,0.927464,0.215355,0.534009,4
0.153919,0.059986,0.015736,0.979765,0.821009,0.002649,0.00541,0.1104,0.437497,0.993924,0.810859,0.02991,9
0.37401,0.349319,0.037575,0.99824,0.694832,0.019472,0.005991,0.483467,0.988495,0.761356,0.52303,0.988069,1
0.210872,0.036926,0.057443,0.999801,0.828621,0.983388,0.048221,0.427055,0.982327,0.01619,0.110747,0.336248,1
0.17402,0.041347,0.937979,0.103099,0.210925,0.008129,0.999539,0.960804,0.141782,0.010929,0.027577,0.025434,0
0.737729,0.972477,0.86267,0.999833,0.125534,0.041111,0.02797,0.422534,0.35474,0.062292,0.845616,0.995915,9
0.08422,0.017042,0.097145,0.997788,0.064923,0.762537,0.759397,0.049707,0.828656,0.004062,0.519916,0.052834,2
0.891066,0.862322,0.017694,0.000047,0.528504,0.109757,0.999133,0.974509,0.014106,0.71519,0.063517,0.84912,0
0.756133,0.976488,0.278424,0.999865,0.162432,0.165339,0.045253,0.363951,0.964625,0.020841,0.896333,0.921998,3
0.276569,0.955512,0.972395,0.99306,0.023939,0.794025,0.976701,0.63258,0.036345,0.001651,0.918451,0.039183,6
0.964347,0.983814,0.983544,0.999093,0.133957,0.974143,0.083489,0.150834,0.784048,0.083647,0.993553,0.79471,1
0.482284,0.030007,0.20162,0.999943,0.39314,0.992946,0.092197,0.135205,0.969468,0.005639,0.144426,0.184662,1
0.635142,0.021671,0.989393,0.496035,0.211687,0.932804,0.995988,0.041735,0.706744,0.005497,0.505912,0.455393,8
0.817284,0.973187,0.949903,0.999896,0.092788,0.037324,0.011344,0.231061,0.380523,0.204677,0.535908,0.977542,9
0.076443,0.013217,0.057597,0.999416,0.420362,0.982838,0.521815,0.106891,0.977748,0.003513,0.095525,0.077865,1
0.362593,0.086225,0.016765,0.997582,0.893454,0.121994,0.001391,0.323026,0.902101,0.957212,0.037386,0.974768,1
0.581127,0.953184,0.971143,0.737245,0.046441,0.52099,0.99649,0.875727,0.02321,0.008643,0.756154,0.023449,6
0.231303,0.938433,0.973995,0.997795,0.009913,0.501359,0.970882,0.444881,0.050904,0.001499,0.840614,0.022037,6
0.17952,0.071036,0.929978,0.000658,0.089056,0.017827,0.999741,0.007216,0.073017,0.086552,0.442118,0.566875,8
0.914998,0.94122,0.154034,0.000195,0.381955,0.069258,0.999396,0.962564,0.028005,0.415641,0.01308,0.374717,0
0.648345,0.975008,0.66682,0.999814,0.657709,0.073116,0.003896,0.960551,0.933398,0.451662,0.948739,0.612825,9
0.109034,0.20425,0.912381,0.000514,0.148664,0.01744,0.999612,0.01574,0.214668,0.098011,0.400451,0.279954,8
0.491601,0.506014,0.012814,0.997788,0.766403,0.15665,0.004855,0.239002,0.945279,0.677193,0.083438,0.985052,1
0.510006,0.027325,0.468543,0.999836,0.238361,0.988405,0.248973,0.173661,0.979669,0.004679,0.301254,0.642112,1
0.956449,0.968055,0.992714,0.998961,0.156837,0.99741,0.118596,0.098163,0.417141,0.049613,0.992812,0.532288,1
0.8665,0.971912,0.357325,0.999617,0.059022,0.258553,0.114515,0.881544,0.962525,0.032903,0.844908,0.943879,3
0.383646,0.937224,0.984873,0.994348,0.021654,0.210607,0.98437,0.527126,0.072313,0.001179,0.700782,0.017913,6
0.253727,0.023269,0.141919,0.999717,0.189905,0.965335,0.170943,0.048056,0.972139,0.006423,0.475363,0.837578,2
0.557507,0.916345,0.905633,0.853927,0.020014,0.07975,0.99708,0.945612,0.035111,0.007105,0.452726,0.021264,6
0.903155,0.978638,0.917246,0.999611,0.079073,0.022896,0.00437,0.446927,0.155106,0.807228,0.343552,0.993424,9
0.263176,0.017512,0.048894,0.999794,0.533508,0.968372,0.122231,0.118388,0.968081,0.008409,0.084916,0.317516,1
0.801591,0.019419,0.919095,0.295905,0.146926,0.801636,0.99771,0.008454,0.233193,0.003506,0.63235,0.808849,8
0.020507,0.018929,0.991422,0.980931,0.313304,0.04043,0.9882,0.638745,0.92212,0.001688,0.079542,0.004371,0
0.576289,0.975876,0.95173,0.999568,0.423133,0.256787,0.002787,0.015061,0.980431,0.550859,0.990332,0.18351,5
0.802462,0.858491,0.446684,0.002213,0.136797,0.033267,0.999578,0.974057,0.009725,0.164165,0.085249,0.145017,0
0.298648,0.020324,0.03386,0.999781,0.382555,0.939019,0.041632,0.017497,0.979435,0.019274,0.209112,0.855994,2
0.29298,0.958426,0.016206,0.000004,0.974084,0.59687,0.984435,0.99615,0.031604,0.985814,0.041264,0.931154,0
0.723449,0.080392,0.991627,0.583396,0.142547,0.30085,0.997251,0.300163,0.219426,0.006735,0.013562,0.552187,8
0.086357,0.620548,0.908276,0.959678,0.011495,0.026801,0.994522,0.95408,0.016513,0.007903,0.638614,0.020704,6
0.209992,0.014125,0.067284,0.999621,0.149763,0.972786,0.520655,0.081576,0.928758,0.003156,0.100967,0.129364,1
0.607796,0.024622,0.080941,0.999882,0.345843,0.978395,0.141595,0.067161,0.965688,0.005628,0.22759,0.382681,1
0.833664,0.527633,0.029734,0.996449,0.832723,0.129226,0.000624,0.641833,0.131796,0.991815,0.009255,0.779206,7
0.860504,0.978138,0.617936,0.999497,0.07759,0.396026,0.18053,0.874185,0.946308,0.012958,0.812219,0.966714,3
0.37983,0.942725,0.92336,0.988963,0.015878,0.073932,0.989546,0.898907,0.141613,0.003445,0.831777,0.015425,6
0.006824,0.322609,0.183747,0.00001,0.828473,0.150883,0.998472,0.943809,0.318077,0.870874,0.79218,0.009144,8
0.956312,0.981279,0.016477,0.00004,0.514406,0.863762,0.991321,0.972086,0.027739,0.96875,0.063246,0.913146,0
0.876252,0.976867,0.708087,0.999545,0.025762,0.166561,0.210443,0.950348,0.943678,0.032147,0.955571,0.895876,3
0.119562,0.04492,0.14908,0.000059,0.961159,0.980432,0.998162,0.741485,0.18351,0.319076,0.610801,0.010015,5
0.886209,0.979087,0.976857,0.999939,0.140658,0.192416,0.006034,0.616219,0.758228,0.291137,0.360701,0.992425,9
0.753405,0.112741,0.998811,0.994693,0.623426,0.991818,0.919123,0.322411,0.992792,0.000898,0.694741,0.707263,8
0.100456,0.017158,0.020796,0.999611,0.051281,0.67334,0.517871,0.094325,0.863129,0.005779,0.269514,0.146356,2
0.704925,0.044915,0.073103,0.000104,0.92634,0.973921,0.998962,0.022581,0.103123,0.140067,0.773694,0.175723,5
0.945303,0.977323,0.067411,0.00003,0.681864,0.733105,0.997351,0.983437,0.034355,0.871665,0.029952,0.83638,0
0.834577,0.974144,0.024513,0.999042,0.110587,0.086688,0.050597,0.830212,0.96903,0.078753,0.715182,0.878716,3
0.709445,0.031299,0.175513,0.999861,0.248451,0.99048,0.191446,0.200013,0.983651,0.005884,0.400148,0.678207,1
0.79963,0.015061,0.037576,0.941516,0.086444,0.404739,0.982748,0.071726,0.662614,0.00735,0.517201,0.43457,7
0.917567,0.955527,0.42652,0.999653,0.090719,0.024757,0.046031,0.762715,0.951053,0.265374,0.840491,0.034172,5
0.912959,0.975473,0.98715,0.999943,0.029845,0.635366,0.140968,0.607215,0.439597,0.014141,0.813029,0.26246,5
0.708005,0.960554,0.853779,0.994762,0.032554,0.008304,0.006111,0.41236,0.185578,0.926176,0.143335,0.981264,9
0.779975,0.979333,0.839692,0.999702,0.770748,0.030285,0.002314,0.899866,0.537407,0.45659,0.964998,0.813792,9
0.902426,0.97384,0.971122,0.999807,0.013517,0.509573,0.32123,0.768855,0.141952,0.016429,0.621902,0.213204,5
0.922021,0.977224,0.912001,0.999832,0.335532,0.038575,0.006683,0.775415,0.657731,0.429332,0.954781,0.907322,9
0.863741,0.080664,0.990729,0.887914,0.172836,0.966041,0.991381,0.043411,0.43533,0.002124,0.670755,0.538617,8
0.675994,0.909869,0.152473,0.000047,0.53623,0.154113,0.998979,0.987546,0.019323,0.788158,0.029935,0.433025,0
0.220771,0.017355,0.067852,0.995939,0.034594,0.97892,0.90929,0.056703,0.850728,0.003406,0.649492,0.087626,2
0.919428,0.978845,0.956274,0.999839,0.095399,0.065759,0.017826,0.457686,0.376566,0.214594,0.682841,0.994637,9
0.943571,0.484083,0.023223,0.362965,0.054297,0.717321,0.365546,0.812185,0.00705,0.987732,0.064209,0.90789,4
0.269454,0.03166,0.046085,0.999818,0.744552,0.988104,0.067779,0.242353,0.983206,0.00943,0.113382,0.399671,1
0.790853,0.01892,0.033722,0.983686,0.131781,0.302992,0.944267,0.140593,0.893769,0.008881,0.485053,0.8696,7
0.215077,0.988623,0.050136,0.000003,0.997104,0.987378,0.595438,0.991663,0.263053,0.998849,0.582573,0.995715,0
0.978968,0.191191,0.073613,0.997673,0.685133,0.69151,0.765809,0.031048,0.958801,0.001253,0.960467,0.787435,7
0.959739,0.910577,0.629608,0.000985,0.172484,0.027651,0.999801,0.940804,0.04566,0.128678,0.019149,0.294849,0
0.720432,0.978311,0.815413,0.99985,0.313912,0.304623,0.01056,0.201112,0.975591,0.075509,0.805352,0.969547,3
0.279557,0.032874,0.616774,0.999774,0.324971,0.956229,0.11573,0.040919,0.990079,0.007537,0.768316,0.954582,2
0.236344,0.732695,0.972983,0.923121,0.025565,0.095857,0.995755,0.862493,0.024267,0.005933,0.675385,0.018238,6
0.620136,0.973842,0.851024,0.973404,0.017213,0.467544,0.984286,0.975759,0.021805,0.008005,0.649243,0.149642,6
0.851868,0.376023,0.014267,0.994112,0.77157,0.037839,0.000823,0.532665,0.257833,0.995619,0.009987,0.731745,7
0.940936,0.029789,0.995499,0.995892,0.656796,0.894908,0.913415,0.920184,0.982547,0.003642,0.040793,0.495418,8
0.760816,0.866283,0.572555,0.998422,0.006561,0.022252,0.045309,0.586873,0.022304,0.779118,0.030993,0.409135,9
0.989625,0.968255,0.047342,0.734937,0.009822,0.630567,0.995574,0.970995,0.212928,0.051355,0.176613,0.052043,6
0.926404,0.041595,0.996953,0.918248,0.306854,0.618869,0.9945,0.858267,0.859865,0.002862,0.043867,0.630273,8
0.336068,0.02833,0.288384,0.999684,0.192772,0.956561,0.141547,0.042275,0.986628,0.00839,0.830441,0.948452,2
0.218406,0.784148,0.96522,0.87246,0.023174,0.087043,0.996755,0.913755,0.01871,0.006771,0.678088,0.020184,6
0.22144,0.706348,0.987801,0.989723,0.047382,0.616558,0.976756,0.220468,0.059116,0.001367,0.904145,0.022239,6
0.26693,0.872851,0.015143,0.000006,0.934083,0.51846,0.98301,0.996306,0.021361,0.993632,0.058157,0.899197,0
0.389755,0.017447,0.026247,0.999745,0.056964,0.376844,0.378046,0.037248,0.725277,0.007827,0.621537,0.262784,2
0.32442,0.015636,0.043333,0.999193,0.091603,0.480727,0.498496,0.043855,0.817123,0.007538,0.582469,0.171746,2
0.946496,0.953122,0.006312,0.000036,0.330886,0.656765,0.989864,0.983519,0.0033,0.990314,0.22,0.906133,0
0.883489,0.971755,0.972698,0.999586,0.018461,0.509143,0.103696,0.760751,0.056355,0.142649,0.596887,0.054906,5
0.181363,0.018107,0.144172,0.997576,0.011021,0.747587,0.875141,0.183578,0.350352,0.006354,0.61132,0.004824,2
0.020907,0.446864,0.03341,0.958951,0.991844,0.617558,0.000481,0.925519,0.98596,0.992182,0.073556,0.986024,1
0.880668,0.928655,0.230743,0.999401,0.021504,0.024411,0.023154,0.457648,0.021253,0.650075,0.016469,0.71621,9
0.175296,0.028916,0.258113,0.99852,0.115198,0.960996,0.217753,0.016045,0.948002,0.033287,0.874041,0.166447,2
0.901358,0.008996,0.871317,0.484959,0.178954,0.696405,0.997461,0.047297,0.053409,0.003589,0.006148,0.894859,8
0.488006,0.052741,0.140743,0.000075,0.945849,0.964565,0.999108,0.0728,0.091071,0.142039,0.850714,0.112413,5
0.283624,0.933596,0.941893,0.998602,0.245045,0.036974,0.00183,0.982717,0.997302,0.967441,0.374471,0.120265,9
0.405084,0.730362,0.045165,0.9952,0.935239,0.402867,0.001046,0.369206,0.975933,0.952896,0.158133,0.976904,1
0.892727,0.977156,0.790495,0.999681,0.057896,0.386783,0.193816,0.84303,0.922238,0.011856,0.878592,0.978972,3
0.482964,0.968312,0.795313,0.939515,0.022086,0.329693,0.988261,0.974842,0.027864,0.010149,0.761362,0.145587,6
0.811878,0.045249,0.994414,0.965636,0.252575,0.980018,0.983761,0.139638,0.70548,0.001938,0.399135,0.39955,8
0.891532,0.868127,0.030345,0.999061,0.043936,0.013782,0.107635,0.684706,0.8573,0.229029,0.739451,0.95313,3
