@relation 'vehicle_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N18-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute hidden_unit_15output numeric
@attribute hidden_unit_16output numeric
@attribute hidden_unit_17output numeric
@attribute Class {opel,saab,bus,van}

@data
0.228957,0.000171,0.098808,0.237378,0.002191,0.223612,0.905578,0.206666,0.061682,0.011101,0.57606,1,0.999959,0.12359,0.655328,0.63175,0.00001,0.699875,saab
0.000008,0.895552,0.199007,0.888557,0.997912,0.602484,0.000337,0.180305,0.528237,0.892373,0.746936,1,0.97848,0.000005,0.858603,0.063625,0.512746,0.601355,bus
0.000015,0.808683,0.343467,0.174086,0.996747,0.431806,0.000726,0.269586,0.837319,0.973669,0.523778,1,0.91046,0.000001,0.530246,0.071991,0.389162,0.899083,van
0.000014,0.003292,0.733783,0.646635,0.996849,0.196147,0.293341,0.430808,0.136835,0.933854,0.176968,1,0.970213,0.000005,0.7463,0.626914,0.391675,0.12826,van
0.342575,0.008275,0.558016,0.419087,0.000502,0.186906,0.248861,0.179568,0.074021,0.000069,0.090644,1,1,0.962912,0.584739,0.287777,0.000002,0.080342,opel
0.025143,0.00002,0.115088,0.460307,0.104409,0.142547,0.979768,0.681605,0.145059,0.964637,0.885963,1,0.939961,0.000027,0.466273,0.862691,0.000346,0.767348,saab
0.000011,0.000033,0.747017,0.167083,0.998871,0.076112,0.965332,0.87269,0.311654,0.998906,0.060761,1,0.353604,0,0.217146,0.882295,0.6418,0.561775,van
0.570344,0.000405,0.575158,0.288196,0.000561,0.292346,0.798047,0.435647,0.740241,0.026009,0.359199,1,0.999888,0.068154,0.455928,0.625081,0.000002,0.47663,opel
0.001698,0.002222,0.635829,0.348168,0.526909,0.134419,0.418992,0.371582,0.11586,0.558365,0.19427,1,0.996475,0.000225,0.217039,0.522773,0.002832,0.215482,opel
0.000039,0.991899,0.899598,0.571781,0.994466,0.136303,0.000029,0.435512,0.132568,0.993216,0.210531,1,0.679098,0,0.171726,0.079321,0.232269,0.445659,opel
0.007963,0.000474,0.123399,0.892175,0.132559,0.495367,0.694956,0.139536,0.580345,0.070769,0.368536,1,0.999783,0.007112,0.189647,0.891732,0.000411,0.547881,bus
0.000019,0.446777,0.523547,0.874346,0.994775,0.540561,0.003085,0.153464,0.359724,0.92411,0.432798,1,0.966301,0.000005,0.796764,0.057439,0.287619,0.127743,bus
0.000007,0.524081,0.135417,0.898299,0.998076,0.479578,0.002313,0.210145,0.399959,0.925956,0.725175,1,0.969614,0.000004,0.945305,0.062563,0.537354,0.37301,bus
0.398496,0.131011,0.838274,0.470639,0.000727,0.434292,0.020687,0.935383,0.864124,0.001735,0.16589,1,0.999991,0.42576,0.773442,0.140264,0.000003,0.321561,opel
0.895471,0.005382,0.759524,0.362216,0.000076,0.50247,0.282517,0.773301,0.34703,0.006359,0.439662,1,0.999966,0.336549,0.394886,0.360596,0,0.272348,saab
0.000007,0.000017,0.735893,0.07689,0.999334,0.073493,0.979357,0.91477,0.17372,0.999254,0.121081,1,0.309433,0,0.115771,0.956566,0.733739,0.555046,van
0.000007,0.015244,0.134742,0.496628,0.998034,0.392031,0.10086,0.152185,0.418866,0.946148,0.583716,1,0.964137,0.000003,0.612379,0.246545,0.533501,0.803741,van
0.781483,0.000315,0.41637,0.469408,0.000078,0.71871,0.863603,0.617336,0.732503,0.000507,0.335205,1,0.999998,0.86008,0.809269,0.428839,0,0.231578,opel
0.768702,0.892186,0.119347,0.761948,0.000333,0.139225,0.000302,0.209306,0.551755,0.006603,0.469049,1,0.999964,0.253817,0.080349,0.291577,0.000001,0.869385,bus
0.671232,0.008579,0.825196,0.185817,0.000149,0.039747,0.254472,0.773092,0.100754,0.00026,0.173721,1,0.999999,0.903341,0.123873,0.157334,0.000001,0.137555,opel
0.000106,0.680206,0.649186,0.508512,0.982271,0.282702,0.001332,0.607714,0.196954,0.996601,0.408294,1,0.545912,0,0.728295,0.056216,0.101504,0.165292,opel
0.230844,0.006728,0.183764,0.929577,0.001153,0.811711,0.243899,0.160475,0.824499,0.000484,0.620486,1,0.999998,0.745079,0.939121,0.240692,0.000006,0.459215,saab
0.45205,0.020755,0.193728,0.346228,0.000399,0.180491,0.13426,0.902939,0.166944,0.000529,0.611901,1,0.999997,0.773506,0.719902,0.105496,0.000002,0.742056,opel
0.000053,0.036656,0.380832,0.429583,0.969187,0.361786,0.064934,0.618361,0.258499,0.425013,0.645156,1,0.998039,0.000121,0.80194,0.080271,0.079518,0.499215,van
0.036743,0.000805,0.186944,0.955438,0.052281,0.409121,0.566887,0.099582,0.424644,0.492473,0.533739,1,0.996752,0.000816,0.500831,0.838709,0.000155,0.278117,bus
0.000005,0.988638,0.205224,0.632259,0.998762,0.213926,0.000042,0.145636,0.141906,0.911238,0.700323,1,0.973057,0.000004,0.492693,0.060587,0.616272,0.880525,bus
0.135728,0.019688,0.106248,0.571834,0.002157,0.136773,0.119429,0.102201,0.05764,0.000194,0.579854,1,0.999999,0.864733,0.598983,0.157331,0.00001,0.639474,saab
0.28786,0.006724,0.157148,0.816712,0.000832,0.821326,0.276471,0.511923,0.615207,0.001358,0.673467,1,0.999994,0.513768,0.419473,0.108112,0.000005,0.518231,opel
0.002767,0.002758,0.610484,0.341727,0.42768,0.486742,0.378049,0.628347,0.571537,0.798428,0.081842,1,0.988026,0.000075,0.533892,0.434381,0.001966,0.227295,opel
0.000059,0.022412,0.356403,0.425495,0.993925,0.320663,0.059957,0.479559,0.265736,0.999034,0.817436,1,0.321726,0,0.726577,0.453924,0.237931,0.581443,van
0.000033,0.116535,0.209767,0.298509,0.97903,0.175346,0.02185,0.444002,0.088806,0.203544,0.645416,1,0.999333,0.000317,0.816047,0.101587,0.114766,0.748476,van
0.000012,0.496818,0.314355,0.920093,0.995397,0.61249,0.002416,0.04882,0.415769,0.546926,0.330364,1,0.996567,0.000046,0.87568,0.101036,0.308577,0.291311,bus
0.481513,0.003338,0.636183,0.657675,0.000232,0.489419,0.47547,0.422968,0.291501,0.000122,0.288027,1,0.999999,0.93932,0.459919,0.065419,0.000001,0.056898,opel
0.000951,0.00248,0.734365,0.46268,0.731614,0.362207,0.379487,0.451634,0.415763,0.829775,0.145783,1,0.985974,0.000045,0.490752,0.586461,0.006546,0.275373,saab
0.000564,0.374812,0.757486,0.396783,0.929527,0.250343,0.003973,0.755632,0.721571,0.999125,0.650962,1,0.236474,0,0.886647,0.075721,0.026813,0.265697,opel
0.775778,0.001643,0.360063,0.332053,0.00022,0.335291,0.549028,0.85819,0.723111,0.044145,0.655014,1,0.999798,0.047887,0.74194,0.351387,0.000001,0.705851,opel
0.895783,0.004805,0.786514,0.141185,0.00005,0.550423,0.345656,0.917689,0.806491,0.001644,0.288666,1,0.999991,0.648105,0.488972,0.227555,0,0.635674,saab
0.001725,0.000079,0.838998,0.138385,0.614398,0.282713,0.94108,0.930552,0.475621,0.956089,0.085539,1,0.94674,0.000013,0.178324,0.721209,0.004256,0.264074,saab
0.000012,0.971279,0.38835,0.76171,0.996973,0.371798,0.000098,0.228988,0.341711,0.918206,0.623688,1,0.969521,0.000004,0.511817,0.062621,0.404496,0.706622,bus
0.46187,0.054911,0.204069,0.36631,0.00053,0.38719,0.051065,0.792672,0.527938,0.001333,0.282452,1,0.999993,0.54051,0.728588,0.146475,0.000003,0.862124,opel
0.987097,0.993861,0.549023,0.3273,0.000009,0.017275,0.000026,0.468903,0.109269,0.00026,0.060565,1,0.999998,0.953905,0.08625,0.138861,0,0.671385,bus
0.000193,0.00109,0.215502,0.678117,0.938675,0.322248,0.523084,0.09774,0.186869,0.794212,0.179842,1,0.990823,0.000042,0.414806,0.704526,0.029326,0.422764,bus
0.554159,0.000438,0.103014,0.715669,0.000229,0.937287,0.826384,0.41249,0.879608,0.001079,0.560329,1,0.999995,0.659727,0.792325,0.224805,0.000001,0.674805,opel
0.000132,0.064076,0.2338,0.139889,0.95985,0.22956,0.030861,0.516218,0.138082,0.884578,0.883881,1,0.983514,0.000015,0.719279,0.262224,0.053127,0.940036,van
0,0.965542,0.798777,0.594987,0.99997,0.712588,0.000107,0.099926,0.685159,0.99971,0.665221,1,0.094428,0,0.124997,0.037393,0.985598,0.799146,van
0.482865,0.050943,0.072243,0.409172,0.000507,0.793854,0.045918,0.882836,0.948393,0.001572,0.535435,1,0.999993,0.503367,0.898517,0.25082,0.000002,0.980942,opel
0.399431,0.013234,0.060028,0.733871,0.000381,0.280093,0.179577,0.606964,0.204406,0.000169,0.805582,1,0.999999,0.92166,0.765454,0.13103,0.000003,0.774769,opel
0.509109,0.068048,0.187033,0.40037,0.000421,0.30493,0.037836,0.657069,0.30443,0.000869,0.384941,1,0.999996,0.675242,0.388276,0.215513,0.000002,0.817239,opel
0.000013,0.517039,0.336437,0.398848,0.998789,0.924445,0.00232,0.456363,0.907693,0.999779,0.811803,1,0.079222,0,0.743594,0.060486,0.642011,0.644392,opel
0.000163,0.507158,0.637458,0.300039,0.977949,0.664793,0.002323,0.524062,0.658631,0.998038,0.595589,1,0.415571,0,0.391196,0.107774,0.082714,0.610294,saab
0.109608,0.004586,0.046334,0.754955,0.010952,0.713218,0.241353,0.11291,0.206823,0.152826,0.78286,1,0.999416,0.006252,0.842667,0.567442,0.000038,0.445231,opel
0.914648,0.002557,0.961528,0.090181,0.000042,0.50062,0.504505,0.76778,0.216292,0.002568,0.053046,1,0.999984,0.548994,0.026416,0.150665,0,0.070883,saab
0.863589,0.000481,0.121203,0.529024,0.000108,0.912876,0.774212,0.81534,0.954074,0.028035,0.875215,1,0.999879,0.09523,0.974833,0.499258,0.000001,0.931761,saab
0.00176,0.003221,0.116569,0.496187,0.844201,0.964933,0.267442,0.464293,0.936379,0.999764,0.907062,1,0.09308,0,0.785446,0.510227,0.011824,0.79928,opel
0.0009,0.002447,0.697764,0.230135,0.677658,0.710221,0.433355,0.71255,0.785225,0.624734,0.765062,1,0.995631,0.000113,0.822737,0.246306,0.00598,0.572353,van
0.509564,0.053307,0.816905,0.371932,0.000362,0.611822,0.053564,0.890472,0.922926,0.000979,0.196953,1,0.999995,0.596642,0.707851,0.10821,0.000002,0.443754,opel
0.000011,0.979825,0.614595,0.591126,0.997119,0.31552,0.000079,0.2344,0.411334,0.913634,0.564402,1,0.969043,0.000004,0.518759,0.037756,0.418111,0.656176,bus
0.001496,0.008326,0.05083,0.621862,0.84483,0.19105,0.127179,0.539525,0.157339,0.998494,0.824715,1,0.405324,0,0.718032,0.691494,0.010827,0.837605,opel
0.794374,0.007244,0.105907,0.529744,0.000096,0.735316,0.262723,0.863374,0.886619,0.001654,0.842754,1,0.999992,0.604605,0.912819,0.176166,0.000001,0.961463,opel
0.005112,0.000066,0.206942,0.667308,0.545487,0.987026,0.933137,0.933987,0.972522,0.999579,0.856156,1,0.159552,0,0.590873,0.656296,0.003449,0.855932,saab
0.000035,0.034562,0.500749,0.326554,0.996659,0.171439,0.041325,0.389008,0.293284,0.999223,0.816285,1,0.271928,0,0.378287,0.298228,0.355809,0.503338,van
0.000001,0.984364,0.263373,0.947469,0.999856,0.881905,0.000048,0.184508,0.690644,0.998967,0.85145,1,0.283792,0,0.892449,0.048866,0.940172,0.830426,opel
0.00082,0.00001,0.970372,0.143766,0.888286,0.128856,0.986612,0.982599,0.506585,0.99719,0.035129,1,0.562736,0.000001,0.091371,0.974811,0.016278,0.083853,opel
0.892881,0.000216,0.801925,0.364754,0.000039,0.879779,0.907608,0.732861,0.746686,0.001233,0.180422,1,0.999993,0.739489,0.638839,0.296934,0,0.144634,saab
0.00015,0.693345,0.439097,0.50812,0.975496,0.509884,0.001146,0.457602,0.551237,0.995088,0.550784,1,0.638858,0,0.781616,0.088751,0.071827,0.500003,saab
0.000035,0.000023,0.244711,0.45966,0.996478,0.111422,0.970172,0.731166,0.213237,0.999157,0.870536,1,0.350358,0,0.61058,0.937573,0.366568,0.801637,van
0.032583,0.027398,0.30864,0.667096,0.122607,0.509274,0.050256,0.654922,0.436021,0.989454,0.724677,1,0.785086,0.000006,0.77724,0.536132,0.000335,0.39321,saab
0.000014,0.102579,0.096631,0.268756,0.998077,0.060412,0.016346,0.065944,0.170712,0.994629,0.897634,1,0.722066,0,0.35529,0.163757,0.495858,0.833924,van
0.000201,0.000341,0.169827,0.839988,0.979271,0.977894,0.726899,0.62375,0.981858,0.999849,0.894238,1,0.071067,0,0.837737,0.599167,0.101914,0.907628,saab
0.000003,0.002658,0.134904,0.085258,0.995369,0.999985,0.516825,0.78153,0.000365,0.002753,0.999921,0,0.999997,0.0275,0.819184,0.394546,0.587784,0.000005,van
0.724372,0.000533,0.068229,0.42107,0.000187,0.524445,0.781385,0.60306,0.595568,0.005401,0.827243,1,0.999977,0.329501,0.840063,0.436813,0.000001,0.895176,opel
0.000662,0.016735,0.347272,0.343141,0.803256,0.18124,0.09968,0.602035,0.428805,0.910316,0.215654,1,0.972985,0.000018,0.522313,0.342318,0.009515,0.585963,saab
0.146961,0.005492,0.859948,0.557089,0.012018,0.442117,0.218637,0.484032,0.200753,0.659896,0.378681,1,0.992889,0.000517,0.266728,0.51077,0.000036,0.037939,saab
0.757889,0.000989,0.620336,0.068924,0.000321,0.562589,0.669438,0.866818,0.688878,0.157498,0.397871,1,0.999196,0.010345,0.301129,0.332033,0.000001,0.53452,opel
0.001377,0.000051,0.521059,0.855757,0.574254,0.741763,0.949579,0.651317,0.738873,0.607447,0.163215,1,0.996102,0.000194,0.266103,0.908798,0.003453,0.368751,bus
0.000008,0.987037,0.522678,0.406535,0.997744,0.373263,0.000057,0.558594,0.271015,0.935994,0.369561,1,0.958725,0.000003,0.367074,0.028906,0.48461,0.599828,bus
0.010024,0.005151,0.762682,0.492209,0.162603,0.250445,0.237247,0.853273,0.668794,0.572258,0.090509,1,0.995708,0.000332,0.825603,0.636485,0.000523,0.179371,saab
0.995222,0.981799,0.186114,0.638912,0.000002,0.732446,0.000081,0.775526,0.92544,0.000128,0.295918,1,0.999999,0.981035,0.467912,0.051775,0,0.958065,bus
0.671146,0.000094,0.077365,0.504506,0.000413,0.548767,0.938956,0.645466,0.420008,0.089743,0.930507,1,0.999645,0.024826,0.791967,0.592532,0.000002,0.889302,saab
0.000001,0.206594,0.834974,0.173639,0.999821,0.137872,0.009218,0.254959,0.335596,0.99785,0.271404,1,0.460391,0,0.177942,0.094235,0.922867,0.272724,van
0.000004,0.978384,0.777821,0.124586,0.99946,0.263453,0.00009,0.683098,0.453216,0.996992,0.370552,1,0.518852,0,0.065274,0.04536,0.789085,0.615666,van
0.001353,0.000153,0.893739,0.182426,0.678498,0.295777,0.903079,0.646346,0.308376,0.925566,0.494438,1,0.967436,0.000019,0.248659,0.418965,0.005716,0.111827,van
0.491796,0.002561,0.120767,0.780918,0.000263,0.758371,0.493293,0.575356,0.589616,0.00026,0.693497,1,0.999999,0.888497,0.82988,0.152633,0.000002,0.605237,saab
0.000004,0.000047,0.465865,0.250642,0.999695,0.157392,0.945103,0.878231,0.64559,0.999527,0.395554,1,0.225204,0,0.565738,0.938875,0.866495,0.799546,van
0.240559,0.001819,0.188819,0.64175,0.002695,0.315582,0.506672,0.195776,0.250769,0.057271,0.859459,1,0.999767,0.021177,0.60991,0.262534,0.000012,0.279118,opel
0.941607,0.91515,0.267849,0.669301,0.000027,0.188959,0.000307,0.215073,0.345292,0.000076,0.136464,1,0.999999,0.981989,0.053055,0.200554,0,0.617043,bus
0.000197,0.000274,0.497487,0.81982,0.940983,0.454615,0.78832,0.152193,0.166312,0.811859,0.217984,1,0.989929,0.000039,0.372384,0.815679,0.031973,0.145491,bus
0.00001,0.000103,0.168384,0.504909,0.999442,0.248523,0.885447,0.788143,0.336875,0.999964,0.740374,1,0.02125,0,0.29956,0.832034,0.772133,0.88927,van
0.012215,0.000174,0.214348,0.474405,0.304027,0.405849,0.853411,0.814243,0.460937,0.998028,0.865655,1,0.4726,0.000001,0.570257,0.806121,0.001068,0.561908,saab
0.001434,0.001345,0.127144,0.776128,0.768147,0.820874,0.480005,0.156863,0.328964,0.995467,0.9058,1,0.649496,0.000001,0.326164,0.332277,0.008383,0.428929,saab
0.000015,0.031996,0.033128,0.48836,0.993136,0.945858,0.064656,0.259091,0.054308,0.599544,0.952006,0.999287,0.997078,0.00005,0.779618,0.166922,0.288028,0.028963,bus
0.000105,0.175701,0.66855,0.170785,0.954911,0.318642,0.013713,0.877902,0.292626,0.75208,0.799382,1,0.992271,0.000033,0.855213,0.074937,0.056243,0.658234,van
0.000023,0.976416,0.868622,0.130237,0.996271,0.583318,0.000098,0.767154,0.859484,0.996101,0.545068,1,0.555566,0,0.125163,0.031215,0.376004,0.730042,van
0.000026,0.000812,0.42234,0.364312,0.994851,0.239088,0.596146,0.71501,0.320849,0.977378,0.237923,1,0.920696,0.000002,0.616911,0.833684,0.280978,0.643405,bus
0.000295,0.000491,0.249698,0.783622,0.946591,0.559375,0.683784,0.088141,0.060304,0.988852,0.823032,1,0.83755,0.000002,0.324441,0.634569,0.036817,0.281423,bus
0.47071,0.022182,0.105878,0.126579,0.000793,0.168478,0.093162,0.378579,0.061092,0.003315,0.598578,1,0.999986,0.355316,0.548791,0.468724,0.000003,0.892939,saab
0.000001,0.653397,0.693729,0.239232,0.999958,0.130223,0.001318,0.149358,0.262033,0.999601,0.259251,1,0.132963,0,0.257398,0.101054,0.978377,0.576168,van
0.000032,0.777887,0.531966,0.521106,0.995379,0.671209,0.000824,0.839936,0.701972,0.998546,0.753423,1,0.359265,0,0.913711,0.061901,0.340364,0.55785,opel
0.029761,0.017452,0.5876,0.649679,0.142313,0.486691,0.076134,0.546747,0.315695,0.99184,0.607143,1,0.725456,0.000004,0.590519,0.468653,0.000388,0.109354,saab
0.000005,0.980137,0.140599,0.577435,0.998554,0.442313,0.000077,0.134079,0.241649,0.693174,0.65776,1,0.993944,0.000016,0.717019,0.059647,0.600717,0.821558,bus
0.901473,0.000138,0.888262,0.131964,0.000118,0.897543,0.920414,0.803701,0.896501,0.399596,0.165163,1,0.996786,0.004,0.10115,0.354056,0.000001,0.275596,saab
0.003803,0.002471,0.519349,0.59042,0.27879,0.154746,0.399011,0.688759,0.205017,0.265902,0.064836,1,0.998869,0.001076,0.844651,0.660901,0.001073,0.104471,opel
0.961808,0.119287,0.378232,0.966781,0.000013,0.52625,0.017037,0.022126,0.490656,0.000056,0.271768,1,1,0.989981,0.070041,0.195228,0,0.037833,bus
0.000018,0.173943,0.42187,0.645036,0.997915,0.373172,0.008687,0.252315,0.669807,0.998564,0.432483,1,0.366821,0,0.567391,0.177963,0.476145,0.668466,saab
0.000004,0.98861,0.169842,0.620144,0.998761,0.250453,0.000045,0.194128,0.202875,0.817445,0.755807,1,0.988193,0.000008,0.645572,0.05621,0.627486,0.889373,bus
0.256355,0.002075,0.125418,0.866179,0.000848,0.291694,0.504731,0.08865,0.112469,0.000213,0.577059,1,0.999999,0.896812,0.725606,0.266386,0.000005,0.273141,saab
0.376753,0.071348,0.139444,0.380622,0.000649,0.071953,0.037388,0.585332,0.165933,0.000434,0.366224,1,0.999998,0.791033,0.335748,0.172849,0.000003,0.870872,opel
0.004963,0.027596,0.216105,0.919958,0.457417,0.878066,0.047425,0.102619,0.616648,0.981872,0.9289,1,0.871046,0.000006,0.851991,0.353119,0.002141,0.158475,opel
0.651128,0.003509,0.270362,0.335059,0.00023,0.90967,0.415874,0.618523,0.747815,0.004571,0.582959,1,0.999978,0.289933,0.187829,0.128025,0.000001,0.807579,saab
0.000396,0.022218,0.921694,0.278039,0.941072,0.674183,0.067443,0.916252,0.946044,0.997152,0.121147,1,0.506681,0,0.532279,0.440883,0.032594,0.50717,opel
0.00243,0.000073,0.172754,0.915382,0.824769,0.883248,0.883027,0.29477,0.694723,0.999628,0.928736,1,0.167841,0,0.062377,0.968949,0.008337,0.744594,bus
0.017661,0.000029,0.201054,0.199638,0.069623,0.788251,0.97732,0.850696,0.695714,0.528391,0.388501,1,0.99704,0.00055,0.703731,0.814787,0.000282,0.848228,saab
0.429574,0.004573,0.412839,0.13424,0.000661,0.188511,0.326338,0.141766,0.042127,0.00078,0.125294,1,0.999996,0.713321,0.357709,0.498036,0.000003,0.212287,saab
0.001433,0.082502,0.221824,0.458621,0.773859,0.272949,0.019998,0.19344,0.134517,0.987238,0.764626,1,0.829881,0.000003,0.622357,0.268038,0.00739,0.375518,saab
0.000011,0.987643,0.349465,0.577509,0.997344,0.256965,0.000044,0.193682,0.323793,0.881155,0.626544,1,0.979596,0.000006,0.547692,0.083696,0.426488,0.819232,bus
0.000017,0.000261,0.31857,0.18328,0.998747,0.238757,0.808015,0.258378,0.095401,0.999836,0.867632,1,0.079759,0,0.082666,0.497309,0.622208,0.571332,van
0.94028,0.001682,0.918164,0.434838,0.000029,0.947045,0.580053,0.95328,0.947697,0.005721,0.366439,1,0.999966,0.371524,0.575502,0.210657,0,0.237199,saab
0.000311,0.003429,0.563466,0.201133,0.923485,0.348453,0.309971,0.664565,0.45576,0.97264,0.054065,1,0.914682,0.000004,0.297323,0.55421,0.023668,0.412288,saab
0.000283,0.000394,0.709248,0.173141,0.906707,0.354517,0.793064,0.369021,0.268085,0.833659,0.480058,1,0.987605,0.000031,0.591525,0.461683,0.023725,0.274358,van
0.00004,0.360415,0.250671,0.255371,0.974573,0.192241,0.005999,0.715788,0.208345,0.288612,0.83595,1,0.998979,0.000193,0.873213,0.060233,0.09995,0.91869,van
0.308288,0.002337,0.554471,0.424925,0.000835,0.607386,0.495134,0.339879,0.693686,0.001329,0.36846,1,0.999994,0.515537,0.610494,0.245435,0.000004,0.147735,opel
0.67165,0.000936,0.115652,0.526041,0.000169,0.87953,0.684043,0.238008,0.672561,0.001132,0.723515,1,0.999995,0.684321,0.718429,0.293686,0.000001,0.781804,saab
0.62807,0.003066,0.287658,0.295861,0.000209,0.168938,0.444448,0.349567,0.056239,0.000543,0.504785,1,0.999997,0.820886,0.302714,0.23854,0.000001,0.557877,saab
0.09146,0.00689,0.116838,0.406095,0.005491,0.181293,0.221417,0.197919,0.213788,0.001374,0.203746,1,0.999995,0.450078,0.88432,0.609577,0.000021,0.712655,opel
0.002176,0.000048,0.359318,0.340623,0.583511,0.103497,0.955691,0.920058,0.455315,0.945413,0.285934,1,0.962475,0.000019,0.615943,0.890918,0.003524,0.722363,opel
0.000003,0.055664,0.265689,0.494032,0.999753,0.228024,0.032148,0.154296,0.313225,0.999451,0.666391,1,0.186765,0,0.739233,0.086013,0.898205,0.522289,opel
0.000009,0.983762,0.376931,0.52683,0.997759,0.154149,0.000061,0.397493,0.185307,0.940976,0.64327,1,0.959492,0.000003,0.431364,0.048607,0.458659,0.716306,bus
0.000028,0.026864,0.455772,0.366563,0.997349,0.185876,0.051551,0.452324,0.047873,0.999429,0.804621,1,0.225587,0,0.257152,0.4011,0.403427,0.520974,van
0.871491,0.016071,0.855621,0.105709,0.000087,0.456687,0.143274,0.92758,0.565724,0.004078,0.153877,1,0.999976,0.390835,0.236774,0.24545,0,0.464385,saab
0.278762,0.01557,0.845602,0.260275,0.001019,0.16955,0.158695,0.607802,0.099226,0.000723,0.135347,1,0.999996,0.64934,0.263243,0.167604,0.000005,0.127864,saab
0.092344,0.011464,0.187728,0.815086,0.009121,0.131063,0.127818,0.203512,0.318051,0.015592,0.249872,1,0.999936,0.05938,0.195767,0.613469,0.000028,0.401206,bus
0.000004,0.000653,0.15498,0.38802,0.999828,0.67003,0.585473,0.671426,0.899457,0.999982,0.828111,1,0.010387,0,0.809878,0.780153,0.92337,0.947497,van
0.786947,0.07497,0.541809,0.406333,0.000119,0.581281,0.035133,0.979015,0.945017,0.001042,0.420854,1,0.999995,0.682787,0.896785,0.197215,0.000001,0.836273,opel
0.000062,0.19127,0.651197,0.404286,0.993587,0.662189,0.009406,0.640719,0.687296,0.999792,0.758203,1,0.077172,0,0.797604,0.066951,0.262229,0.367126,opel
0.000142,0.019624,0.089331,0.512202,0.983932,0.360719,0.070572,0.116088,0.190421,0.998693,0.879673,1,0.364145,0,0.812208,0.31553,0.113347,0.753658,opel
0.716024,0.005619,0.858838,0.716114,0.000117,0.334108,0.301715,0.490602,0.324949,0.000193,0.222545,1,0.999999,0.934177,0.240981,0.193902,0.000001,0.049596,opel
0.000006,0.958617,0.132433,0.595868,0.99779,0.422914,0.000167,0.333409,0.418607,0.85212,0.641603,1,0.984625,0.000007,0.802936,0.03315,0.512404,0.818022,bus
0.00001,0.199571,0.175843,0.501294,0.999341,0.685205,0.008101,0.448819,0.743661,0.999927,0.823254,1,0.030573,0,0.952169,0.092353,0.769951,0.781967,opel
0.000013,0.597514,0.113003,0.856881,0.996576,0.331246,0.001597,0.245376,0.19948,0.894919,0.7249,1,0.980141,0.000007,0.939655,0.148409,0.370989,0.590772,bus
0.000118,0.001899,0.749512,0.07497,0.97543,0.054975,0.460933,0.895688,0.289719,0.988637,0.090547,1,0.825536,0.000001,0.593501,0.588179,0.078106,0.476045,saab
0.000001,0.983113,0.878448,0.293213,0.999807,0.318675,0.000081,0.51984,0.217372,0.996526,0.279421,1,0.531009,0,0.395819,0.013555,0.922436,0.404828,van
0.001953,0.013722,0.069507,0.872633,0.375868,0.133997,0.107231,0.112972,0.259278,0.073269,0.243834,1,0.999762,0.004443,0.867558,0.541968,0.001725,0.5307,opel
0.011053,0.045869,0.051291,0.8044,0.267178,0.562198,0.032423,0.245698,0.216483,0.977805,0.848894,1,0.888865,0.00001,0.786816,0.393003,0.000891,0.564069,opel
0.000002,0.002804,0.527517,0.121412,0.999728,0.05897,0.348314,0.569478,0.441033,0.997119,0.19925,1,0.585918,0,0.525977,0.455973,0.880193,0.726352,van
0.029531,0.037827,0.043969,0.788371,0.118151,0.084295,0.029075,0.418703,0.168268,0.833682,0.796488,1,0.986917,0.000131,0.203583,0.88783,0.000268,0.940463,bus
0.000017,0.000199,0.425626,0.096475,0.998392,0.219971,0.843233,0.685418,0.327234,0.999381,0.163252,1,0.231504,0,0.268194,0.813498,0.559675,0.730619,saab
0.001721,0.000062,0.754674,0.676336,0.555221,0.366648,0.942563,0.447808,0.381781,0.674899,0.134301,1,0.994428,0.000153,0.081874,0.879425,0.003011,0.108194,bus
0.000054,0.000013,0.348995,0.428559,0.993446,0.190135,0.983023,0.516236,0.274713,0.997957,0.889802,1,0.550281,0,0.373672,0.914565,0.242088,0.689203,van
0.880597,0.003008,0.676456,0.814096,0.000072,0.714563,0.384605,0.496825,0.466942,0.003188,0.51883,1,0.999983,0.533681,0.620063,0.417157,0,0.048367,opel
0.019706,0.00042,0.56931,0.81473,0.316079,0.911855,0.66302,0.649558,0.911213,0.999678,0.704216,1,0.111938,0,0.698598,0.836706,0.001013,0.336898,saab
0.014245,0.00329,0.042919,0.929259,0.202273,0.879717,0.27257,0.581561,0.834764,0.98909,0.837929,1,0.803865,0.000005,0.915414,0.413412,0.000717,0.780948,opel
0.601248,0.001521,0.17869,0.908474,0.000245,0.792461,0.585391,0.445928,0.380019,0.001427,0.771944,1,0.999993,0.626008,0.927104,0.191677,0.000002,0.259376,saab
0.000027,0.000175,0.115341,0.778416,0.997039,0.597123,0.838511,0.804903,0.857383,0.99962,0.91791,1,0.183213,0,0.870224,0.715433,0.425637,0.908932,van
