@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N6-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.970063,0.00058,0.867374,0.949452,0.7898,0.039833,6
0.999813,0.411066,0.967549,0.898817,0.014799,0.013456,6
0.995604,0.032776,0.486035,0.871152,0.046424,0.004067,6
0.007592,0.013785,0.478328,0.989006,0.008174,0.99874,7
0.993783,0.028116,0.999727,0.999619,0.561662,0.048466,6
0.999116,0.678307,0.996857,0.65778,0.001415,0.020435,0
0.001703,0.999111,0.000452,0.999623,0.882167,0.995172,3
0.986196,0.005988,0.080433,0.999958,0.986692,0.903557,5
0.9938,0.193467,0.779596,0.99936,0.8746,0.002428,4
0.582619,0.002625,0.032358,0.999895,0.952432,0.992638,3
0.936732,0.999935,0.623981,0.999074,0.957183,0.995885,9
0.017256,0.002169,0.662748,0.991042,0.378835,0.999197,7
0.011012,0.041698,0.044805,0.998436,0.026004,0.99946,7
0.968511,0.108173,0.01356,0.999642,0.543101,0.949433,3
0.000917,0.008375,0.524717,0.999819,0.512953,0.999667,2
0.945317,0.000514,0.088955,0.999828,0.970149,0.816451,5
0.064031,0.19986,0.991222,0.999942,0.055874,0.989695,1
0.023741,0.001947,0.563206,0.983641,0.155837,0.99894,7
0.995845,0.034269,0.166351,0.999937,0.972309,0.906614,5
0.751642,0.504067,0.000209,0.999824,0.966697,0.020253,9
0.511858,0.993882,0.003448,0.000001,0.109791,0.000695,0
0.718084,0.282143,0.999556,0.997431,0.012834,0.963477,2
0.860955,0.979804,0.003066,0.957956,0.022892,0.011651,4
0.866459,0.400849,0.001936,0.999885,0.997957,0.968226,9
0.995106,0.083994,0.255281,0.571283,0.048667,0.997791,7
0.945202,0.998532,0.011219,0.981814,0.018187,0.018049,4
0.585163,0.219739,0.916642,0.000088,0.008294,0.388912,8
0.469748,0.018211,0.0018,0.999573,0.88635,0.994926,3
0.016941,0.0549,0.99187,0.577277,0.021516,0.140694,8
0.964992,0.971924,0.0458,0.99999,0.969238,0.092395,9
0.009688,0.999673,0.000163,0,0.974554,0.061303,0
0.992149,0.045101,0.308231,0.065259,0.14432,0.000338,6
0.816426,0.002664,0.15171,0.999912,0.964659,0.064638,5
0.992465,0.317226,0.125212,0.000203,0.022257,0.002192,0
0.982095,0.798626,0.999972,0.999452,0.715371,0.888637,0
0.999079,0.302364,0.632984,0.999952,0.92431,0.791767,5
0.062149,0.00856,0.059542,0.997986,0.017134,0.999133,7
0.974903,0.982254,0.00717,0.999949,0.370744,0.01514,9
0.972531,0.982421,0.983068,0.000032,0.006206,0.078784,8
0.678939,0.168819,0.482337,0.999803,0.998452,0.995637,5
0.610926,0.70548,0.997753,0.999392,0.023537,0.990013,2
0.278328,0.553397,0.999705,0.027838,0.011801,0.315564,8
0.088929,0.074087,0.999637,0.121703,0.035309,0.412966,8
0.673341,0.932572,0.002426,0.000071,0.022129,0.000422,0
0.994198,0.159776,0.991541,0.998834,0.982064,0.765605,4
0.985178,0.002007,0.021516,0.99995,0.92751,0.629467,5
0.1898,0.193973,0.001253,0.999398,0.990423,0.997822,3
0.996168,0.087274,0.999558,0.997359,0.568679,0.037654,6
0.19339,0.217537,0.999318,0.998948,0.009136,0.995809,2
0.104601,0.074012,0.973278,0.945181,0.003128,0.991833,7
0.124495,0.000895,0.974813,0.997575,0.993765,0.049604,1
0.864718,0.370044,0.000835,0.999649,0.782272,0.00769,9
0.000536,0.814973,0.000455,0.999662,0.826947,0.980329,7
0.999143,0.264123,0.999767,0.999309,0.138635,0.027037,6
0.983703,0.015142,0.708287,0.999893,0.923563,0.011503,5
0.955434,0.619496,0.966431,0.000011,0.109747,0.385205,8
0.724638,0.002498,0.010678,0.999806,0.959212,0.984822,3
0.998943,0.494672,0.999746,0.983307,0.030369,0.049419,0
0.020521,0.051424,0.983062,0.999968,0.428603,0.998719,1
0.927021,0.974299,0.009878,0.968316,0.022956,0.008077,4
0.999205,0.764403,0.988866,0.027386,0.001517,0.005114,0
0.994859,0.031865,0.561073,0.796282,0.067486,0.001497,6
0.303722,0.981123,0.000961,0.998731,0.009877,0.112676,4
0.920769,0.551834,0.014441,0.999961,0.996448,0.030749,9
0.726507,0.779785,0.002948,0.000013,0.007904,0.002088,0
0.824901,0.320489,0.011566,0.998955,0.791359,0.998778,3
0.985587,0.377144,0.003498,0.999716,0.348413,0.998355,3
0.846574,0.006803,0.999703,0.997121,0.767221,0.042134,6
0.001879,0.021307,0.457766,0.999852,0.154562,0.999827,2
0.997351,0.027466,0.72637,0.229789,0.229394,0.000508,6
0.643382,0.999576,0.155889,0.997141,0.95122,0.999204,9
0.179382,0.998281,0.000575,0,0.318152,0.011356,0
0.990831,0.007189,0.999689,0.999324,0.762969,0.149849,6
0.994977,0.997486,0.992969,0.000001,0.999054,0.759064,8
0.22875,0.161009,0.999613,0.998845,0.098057,0.99369,2
0.990564,0.057067,0.884475,0.933292,0.050821,0.999426,7
0.996341,0.900816,0.776861,0.999795,0.490431,0.288414,4
0.988699,0.169976,0.77044,0.999966,0.981272,0.008415,5
0.993451,0.000816,0.983161,0.992112,0.732654,0.020894,6
0.996144,0.989849,0.992078,0.000003,0.672926,0.626118,8
0.053069,0.981655,0.000333,0.679181,0.045896,0.020292,4
0.779963,0.425819,0.007994,0.997348,0.414588,0.002601,4
0.004411,0.658692,0.935337,0.99995,0.227268,0.998966,1
0.972051,0.005189,0.01285,0.999437,0.84019,0.863804,3
0.99916,0.010156,0.998397,0.943944,0.523592,0.01095,6
0.01708,0.025526,0.757421,0.999914,0.072835,0.99853,1
0.047841,0.018668,0.897314,0.81859,0.013802,0.9985,7
0.928145,0.974539,0.986321,0.999879,0.013739,0.070083,4
0.806462,0.00189,0.054408,0.999383,0.991006,0.974646,3
0.993116,0.909996,0.389663,0.999779,0.166548,0.060254,4
0.798769,0.133025,0.997818,0.000066,0.198276,0.119251,8
0.010064,0.002479,0.057214,0.995994,0.121674,0.999106,7
0.882523,0.000898,0.027207,0.999492,0.969112,0.948531,3
0.881225,0.040413,0.004727,0.999969,0.99362,0.873959,9
0.02093,0.994672,0.000349,0.999847,0.405844,0.99465,1
0.999398,0.924405,0.938156,0.999937,0.977113,0.887311,5
0.776403,0.272384,0.426599,0.999793,0.996456,0.997611,5
0.999521,0.071763,0.972355,0.737143,0.162373,0.001936,6
0.98677,0.296312,0.252514,0.998491,0.660107,0.998487,3
0.020113,0.035276,0.984856,0.999762,0.423255,0.998655,2
0.73625,0.451546,0.002112,0.999782,0.563391,0.99813,3
0.003321,0.95798,0.000428,0.998345,0.992771,0.997145,1
0.99734,0.670182,0.210394,0.999829,0.99163,0.90295,5
0.998316,0.055181,0.999731,0.988985,0.281113,0.043375,6
0.994972,0.052777,0.257225,0.999916,0.992151,0.180941,5
0.940054,0.032268,0.013885,0.999947,0.998706,0.745799,9
0.822211,0.033397,0.019127,0.999721,0.941489,0.996287,3
0.253585,0.000643,0.760079,0.999048,0.995955,0.156007,1
0.855747,0.996943,0.008553,0.964726,0.029099,0.012117,4
0.987575,0.006286,0.999645,0.997569,0.645391,0.066547,6
0.002896,0.092495,0.798185,0.999976,0.187128,0.995495,1
0.025148,0.027527,0.991421,0.024054,0.008497,0.250149,8
0.717938,0.842816,0.003151,0.999761,0.9996,0.009855,9
0.279872,0.996587,0.000776,0.000001,0.188133,0.002068,0
0.196904,0.033557,0.38564,0.995816,0.008979,0.996627,7
0.002517,0.969139,0.000452,0.995253,0.997792,0.998039,1
0.700179,0.008513,0.006498,0.999885,0.997744,0.725422,9
0.999765,0.084837,0.981342,0.712951,0.252791,0.00258,6
0.002479,0.000658,0.717953,0.986544,0.138601,0.09664,8
0.075124,0.264445,0.996012,0.999726,0.172096,0.997325,2
0.09184,0.128357,0.56531,0.952577,0.003948,0.994891,7
0.998849,0.95543,0.962429,0.001708,0.001342,0.016748,0
0.816625,0.312338,0.003654,0.999979,0.997179,0.156801,9
0.015246,0.434264,0.998433,0.000012,0.022581,0.370429,5
0.126559,0.995265,0.001632,0,0.183773,0.017708,0
0.601488,0.916647,0.00084,0.000001,0.025914,0.001427,0
0.589832,0.023953,0.000305,0.999943,0.903098,0.243356,9
0.989985,0.989033,0.198142,0.963036,0.041406,0.001919,4
0.025792,0.006138,0.850597,0.915453,0.025034,0.999473,7
0.998709,0.015961,0.989889,0.904787,0.443317,0.004734,6
0.861847,0.813573,0.003929,0.000006,0.006966,0.001031,0
0.750048,0.078796,0.000662,0.999397,0.911076,0.21383,9
0.000918,0.974554,0.000134,0.999595,0.875447,0.97737,7
0.97937,0.23982,0.999983,0.999707,0.864764,0.682789,0
0.257324,0.041434,0.994946,0.974435,0.007754,0.991719,7
0.47053,0.838986,0.998407,0.999596,0.002161,0.987883,2
0.033286,0.336448,0.996056,0.999939,0.187618,0.998231,2
0.939386,0.006155,0.023072,0.999958,0.991782,0.279552,5
0.010966,0.998451,0.000126,0.99994,0.463934,0.915492,7
0.029793,0.428269,0.995731,0.999929,0.061379,0.99899,1
0.104436,0.757659,0.998932,0.000121,0.035795,0.241483,5
0.978106,0.919735,0.118574,0.000023,0.005395,0.001536,0
0.003543,0.895863,0.00011,0.000002,0.917111,0.007242,0
0.858451,0.093189,0.007236,0.999966,0.999236,0.228101,9
0.230036,0.032419,0.222447,0.992237,0.002627,0.996244,7
0.922944,0.307674,0.328958,0.994271,0.06334,0.999863,7
0.01553,0.98511,0.996514,0.000002,0.032856,0.528577,5
0.348834,0.99234,0.000783,0.98343,0.019117,0.029822,4
0.918731,0.774931,0.002389,0.999885,0.127517,0.013315,9
0.998178,0.059803,0.807288,0.655141,0.059194,0.001952,6
0.181839,0.127407,0.99374,0.168519,0.002236,0.958696,7
0.936689,0.336204,0.001512,0.999777,0.160235,0.994404,3
0.998791,0.78457,0.986717,0.250953,0.001198,0.004724,0
0.998141,0.391066,0.836114,0.99971,0.952872,0.051007,4
0.985893,0.002161,0.989291,0.966297,0.819167,0.036807,6
0.988151,0.963614,0.185209,0.000031,0.00438,0.001437,0
0.984051,0.993317,0.988978,0.999192,0.00263,0.158765,4
0.995689,0.679933,0.999971,0.999745,0.497108,0.718105,0
0.997786,0.013335,0.964026,0.932353,0.375988,0.001541,6
0.463152,0.051418,0.000438,0.999683,0.952161,0.062681,9
0.836837,0.72529,0.995079,0.999724,0.001843,0.977451,2
0.153193,0.005366,0.994743,0.944745,0.039217,0.991199,7
0.957172,0.83863,0.034733,0.000028,0.002823,0.001629,0
0.083546,0.77261,0.000152,0.848532,0.34485,0.001693,4
0.089802,0.920664,0.002837,0.621687,0.084624,0.001906,4
0.996297,0.048662,0.999605,0.999483,0.937992,0.159467,6
0.070287,0.781939,0.000504,0.000001,0.383263,0.00643,0
0.135706,0.157204,0.91103,0.320983,0.002468,0.968122,7
0.936775,0.63288,0.004949,0.999775,0.998706,0.967078,9
0.006604,0.006837,0.919722,0.044668,0.006771,0.229996,8
0.933235,0.986031,0.019827,0.977959,0.048564,0.008881,4
0.987753,0.441691,0.074075,0.999329,0.557828,0.003319,4
0.300541,0.090637,0.006309,0.999433,0.688206,0.99882,1
0.708465,0.044343,0.000318,0.999952,0.894127,0.284507,9
0.989107,0.011823,0.027021,0.999491,0.779522,0.95288,3
0.000022,0.999836,0.000036,0.000277,0.999948,0.860408,0
0.993436,0.976573,0.310661,0.986653,0.178505,0.000633,4
0.221156,0.250907,0.999089,0.999527,0.136001,0.992482,2
0.046315,0.164608,0.993973,0.999938,0.062469,0.989242,1
0.865531,0.00103,0.013138,0.999116,0.88974,0.908618,3
0.806494,0.002047,0.003159,0.99542,0.879367,0.981856,3
0.868526,0.319521,0.9992,0.999336,0.031981,0.978801,2
0.930186,0.996948,0.008747,0.966023,0.010985,0.008463,4
0.97709,0.025569,0.22704,0.999966,0.99684,0.842766,5
0.019331,0.475605,0.974809,0.999975,0.075112,0.99871,2
0.002511,0.896709,0.000166,0.999715,0.800527,0.979181,7
0.274306,0.967727,0.001323,0.999976,0.912658,0.019191,9
0.00031,0.116204,0.913859,0.000002,0.093235,0.974191,5
0.440504,0.969635,0.000672,0,0.066351,0.006278,0
0.980517,0.99752,0.851866,0.999329,0.001752,0.149476,4
0.104159,0.934138,0.000495,0.000001,0.121987,0.003271,0
0.622058,0.30411,0.990809,0.000282,0.017376,0.201338,8
0.165431,0.023083,0.999534,0.996398,0.144328,0.99131,2
0.017297,0.510676,0.878527,0.999975,0.080829,0.999191,2
0.936246,0.002689,0.009215,0.999698,0.898432,0.982539,3
0.427166,0.899801,0.005786,0.999668,0.999537,0.007515,9
0.998731,0.92323,0.960625,0.990124,0.068979,0.009125,4
0.996806,0.954384,0.916962,0.000001,0.995256,0.047376,8
0.933878,0.021737,0.036812,0.999741,0.999616,0.682415,9
0.998488,0.80625,0.964786,0.110965,0.000589,0.008723,0
0.030649,0.998882,0.000187,0.999851,0.636702,0.311122,7
0.099189,0.561283,0.999129,0.000028,0.036338,0.774817,5
0.272725,0.481941,0.998108,0.023268,0.002379,0.025495,8
0.897788,0.852744,0.007183,0.997248,0.216695,0.003087,4
0.764222,0.905669,0.002327,0.000099,0.012308,0.001643,0
0.056331,0.004504,0.990116,0.423733,0.038789,0.990572,7
0.023125,0.009208,0.717835,0.000727,0.01458,0.557708,8
0.981052,0.025098,0.982636,0.997744,0.990514,0.018482,4
0.004766,0.78413,0.463857,0.999979,0.158051,0.940053,2
0.954867,0.048183,0.004733,0.999893,0.506128,0.957888,3
0.974626,0.01616,0.01316,0.99946,0.962268,0.976879,3
0.51786,0.61792,0.000116,0.999241,0.72393,0.297695,9
0.901521,0.995562,0.013641,0.937792,0.010342,0.013701,4
0.946048,0.013369,0.999829,0.999654,0.995663,0.84534,6
0.999813,0.171547,0.980332,0.990927,0.156639,0.485547,6
0.953445,0.004387,0.998549,0.993911,0.882105,0.046872,6
0.365055,0.175613,0.938878,0.900254,0.001519,0.984431,7
0.806394,0.201837,0.99968,0.007283,0.013308,0.269831,8
0.07884,0.984893,0.000343,0,0.192498,0.005817,0
0.028212,0.000835,0.333794,0.986782,0.017595,0.998319,7
0.000094,0.06565,0.321982,0.999593,0.805934,0.999907,2
0.025098,0.201681,0.003597,0.999179,0.953094,0.99927,1
0.446603,0.938981,0.00067,0,0.464829,0.000819,0
0.360467,0.150346,0.000137,0.99903,0.787852,0.118999,9
0.999269,0.98635,0.983345,0.000001,0.995838,0.086333,8
0.585455,0.999822,0.007127,0.999923,0.966013,0.037331,9
0.986975,0.932479,0.998404,0.000134,0.073875,0.0439,8
0.907881,0.925361,0.020227,0.00001,0.005778,0.00285,0
0.514566,0.598024,0.986482,0.999822,0.004586,0.991205,2
0.998969,0.040717,0.999346,0.97604,0.153961,0.011841,6
0.99223,0.999546,0.513836,0.000001,0.899808,0.077204,8
0.99521,0.022191,0.793376,0.036293,0.153173,0.000159,6
0.298966,0.000412,0.215318,0.998506,0.995842,0.733264,1
0.096029,0.004918,0.84159,0.993821,0.010079,0.996211,7
0.006959,0.997231,0.000319,0.997735,0.985102,0.996304,1
0.757918,0.958306,0.002977,0.000003,0.010881,0.002689,0
0.746185,0.219714,0.00037,0.999848,0.878014,0.040941,9
0.32347,0.949675,0.000979,0.000001,0.039693,0.008178,0
0.047244,0.015426,0.996844,0.999391,0.408942,0.996235,2
0.09231,0.081313,0.998761,0.03846,0.003097,0.044586,8
0.005947,0.989029,0.000117,0.000002,0.986416,0.013658,0
0.260825,0.640106,0.963391,0.999887,0.011245,0.997517,2
0.024527,0.013038,0.973422,0.946746,0.027268,0.994342,7
0.990157,0.001793,0.99844,0.987097,0.714024,0.034686,6
0.011967,0.019226,0.988294,0.283259,0.031069,0.112882,8
0.01975,0.977832,0.000483,0.442042,0.102951,0.006598,4
0.026519,0.142642,0.941197,0.999978,0.071186,0.995042,1
0.812582,0.00626,0.005184,0.998553,0.846032,0.973002,3
0.001118,0.968208,0.000244,0.999627,0.843079,0.979179,7
0.001189,0.022099,0.070442,0.991853,0.151493,0.999442,7
0.044265,0.99231,0.000276,0.878173,0.315398,0.001588,4
0.123515,0.026883,0.994409,0.962444,0.005609,0.976013,7
0.430545,0.064172,0.001007,0.999785,0.615495,0.994424,3
0.110817,0.106801,0.912966,0.531617,0.0058,0.989852,7
0.002465,0.180135,0.996447,0.000019,0.054928,0.953735,5
0.999659,0.436355,0.9989,0.992292,0.012957,0.047303,6
0.98821,0.842117,0.160612,0.000044,0.009639,0.001382,0
0.358881,0.532587,0.999128,0.999206,0.003285,0.978147,2
0.953249,0.047133,0.7007,0.999931,0.97635,0.007284,5
0.523945,0.008053,0.006408,0.999917,0.997402,0.786773,9
0.853934,0.994069,0.005724,0.989317,0.018583,0.004715,4
0.059223,0.537953,0.896777,0.99994,0.027228,0.998697,2
0.114243,0.204401,0.679119,0.001449,0.002336,0.067746,8
0.019541,0.017759,0.403362,0.994186,0.039527,0.999003,7
0.991841,0.893789,0.993394,0.00001,0.109781,0.929081,8
0.002234,0.007576,0.145858,0.999908,0.763792,0.999788,1
0.99977,0.128304,0.978542,0.899668,0.113433,0.003556,6
0.953815,0.01469,0.649772,0.999952,0.961763,0.013134,5
0.99522,0.803828,0.31087,0.000126,0.006508,0.001965,0
0.513876,0.99883,0.005224,0.000001,0.097825,0.005012,0
0.987928,0.017746,0.999727,0.999526,0.967251,0.178996,6
0.025245,0.016388,0.941755,0.77534,0.006116,0.995439,7
0.982246,0.002913,0.993138,0.578846,0.680631,0.006541,6
0.015105,0.010299,0.647989,0.50368,0.010187,0.026835,8
0.033708,0.002857,0.848533,0.799409,0.020348,0.998622,7
0.153856,0.773752,0.997755,0.999801,0.037761,0.995747,2
0.959644,0.719486,0.632408,0.000001,0.993994,0.259921,8
0.209988,0.047655,0.999954,0.668884,0.077583,0.045632,8
0.999625,0.028306,0.992062,0.900731,0.294297,0.005061,6
0.042638,0.01072,0.920521,0.568728,0.016857,0.997064,7
0.31655,0.951832,0.001434,0.000003,0.044718,0.001363,0
0.82128,0.299187,0.999444,0.999369,0.079175,0.952844,2
0.010158,0.934449,0.992977,0.000003,0.004971,0.622458,5
0.85772,0.175346,0.998949,0.0007,0.043999,0.073017,8
0.006291,0.142881,0.984392,0.999944,0.018017,0.962884,1
0.77881,0.001965,0.016234,0.999572,0.977743,0.977413,3
0.150001,0.053049,0.796401,0.975254,0.00524,0.996036,7
0.992723,0.023646,0.307223,0.852717,0.114084,0.998445,7
0.782359,0.073856,0.5953,0.994142,0.938904,0.000486,4
0.031844,0.143754,0.596184,0.991625,0.004086,0.995916,7
0.003287,0.952846,0.000136,0.999905,0.491882,0.971617,7
0.004556,0.88138,0.000129,0.999511,0.53852,0.843014,7
0.045737,0.314291,0.987306,0.999881,0.023871,0.998857,2
0.001845,0.156977,0.189407,0.997293,0.219252,0.999825,7
0.969124,0.384448,0.032282,0.99956,0.368272,0.995941,3
0.083071,0.771048,0.735308,0.999973,0.0308,0.992305,2
0.00486,0.066274,0.03524,0.997162,0.997903,0.99873,1
0.02987,0.005809,0.980018,0.976435,0.005008,0.99411,7
0.640843,0.020497,0.999576,0.014127,0.054864,0.113683,8
0.100531,0.976611,0.000128,0.931458,0.19728,0.011921,4
0.062318,0.297199,0.999347,0.999898,0.058548,0.997917,1
0.929526,0.11444,0.018631,0.99942,0.890667,0.996861,3
0.046276,0.072894,0.992764,0.999913,0.129477,0.996579,1
0.393845,0.00853,0.004467,0.999763,0.979243,0.992605,3
0.004793,0.063454,0.000748,0.999211,0.916051,0.994116,7
0.038897,0.625462,0.998779,0.000012,0.037676,0.802546,5
0.003977,0.012899,0.738226,0.999922,0.158126,0.997004,1
0.991017,0.986745,0.800487,0.998669,0.0386,0.040195,4
0.007378,0.818033,0.985468,0.000003,0.053709,0.763966,5
0.319896,0.895592,0.000691,0.000001,0.074945,0.003671,0
0.002562,0.999953,0.000272,0.990617,0.998946,0.997313,1
0.002399,0.959985,0.000513,0.9973,0.995814,0.998402,1
0.001421,0.143462,0.99017,0.000018,0.024727,0.876487,5
0.050241,0.013232,0.588935,0.946268,0.010465,0.999137,7
0.999748,0.366749,0.987821,0.133431,0.503387,0.068487,0
0.029812,0.957368,0.996935,0.000011,0.006542,0.261026,5
0.000418,0.0271,0.979757,0.000006,0.054403,0.893933,5
0.188776,0.218781,0.999564,0.998423,0.017272,0.990042,2
0.025207,0.998231,0.998266,0.000002,0.051391,0.21159,5
0.018806,0.904044,0.822665,0.999973,0.13966,0.998935,2
0.943196,0.991159,0.149361,0.974869,0.013248,0.005696,4
0.936129,0.966909,0.005836,0.999951,0.151196,0.016495,9
0.987097,0.961285,0.018296,0.000006,0.005414,0.363841,8
0.76983,0.026136,0.002496,0.999689,0.944214,0.994311,3
0.616475,0.652686,0.008657,0.999675,0.957579,0.009327,9
0.996345,0.60293,0.409165,0.000276,0.01752,0.000796,0
0.891151,0.209623,0.014822,0.999903,0.89915,0.029112,9
0.936268,0.97559,0.990415,0.999593,0.003667,0.138394,4
0.494321,0.996223,0.005837,0.999971,0.978412,0.011147,9
0.09357,0.000627,0.781253,0.999399,0.998291,0.847763,1
0.998528,0.875582,0.999323,0.792336,0.140226,0.349387,0
0.636948,0.426942,0.999104,0.999616,0.034452,0.988621,2
0.997615,0.076165,0.556056,0.705493,0.037218,0.027984,6
0.001744,0.534702,0.994139,0.000004,0.005326,0.864416,5
0.590402,0.061047,0.995892,0.780141,0.209345,0.029108,8
0.382351,0.277974,0.936242,0.8008,0.001051,0.960204,7
0.413071,0.617391,0.998827,0.999655,0.022132,0.996835,2
0.684405,0.048007,0.000781,0.999962,0.976133,0.034553,9
0.002579,0.980534,0.000453,0.994024,0.996377,0.99845,1
0.008143,0.308308,0.12488,0.999624,0.624486,0.999756,1
0.129751,0.156076,0.998221,0.999614,0.017703,0.9901,2
0.998049,0.796623,0.944106,0.017254,0.001531,0.00346,0
0.069973,0.314311,0.889096,0.849664,0.004473,0.994264,7
0.999306,0.028995,0.983872,0.685778,0.475677,0.003081,6
0.998214,0.150404,0.622549,0.02563,0.070664,0.001977,6
0.008385,0.972954,0.000566,0.978501,0.297084,0.029976,4
0.943034,0.528403,0.01496,0.999974,0.986236,0.037581,9
0.028652,0.002013,0.737729,0.915248,0.026749,0.999153,7
0.991395,0.935611,0.344813,0.000099,0.002247,0.002662,0
0.013594,0.004127,0.936723,0.955524,0.107785,0.164785,8
0.646381,0.944924,0.011249,0.954329,0.275767,0.001164,4
0.995073,0.136341,0.084884,0.999907,0.957079,0.484386,5
0.04246,0.040122,0.949281,0.882118,0.013366,0.998248,7
0.965658,0.23577,0.981105,0.99997,0.992033,0.032941,5
0.999471,0.096084,0.995751,0.995796,0.135343,0.006755,6
0.528118,0.360212,0.998967,0.999562,0.020817,0.976941,2
0.89417,0.582504,0.007182,0.999981,0.969345,0.69593,9
0.999863,0.391964,0.9969,0.985106,0.025615,0.080583,6
0.184025,0.002377,0.482654,0.999279,0.997286,0.970571,1
0.472267,0.982668,0.005277,0.676186,0.049823,0.002018,4
0.929253,0.009575,0.009724,0.996463,0.813091,0.98138,3
0.005584,0.000127,0.890733,0.720814,0.181624,0.989824,7
0.243708,0.000273,0.459675,0.996033,0.997436,0.288736,1
0.968517,0.998363,0.474859,0.999418,0.001343,0.157907,4
0.979669,0.005444,0.263064,0.999873,0.907167,0.017594,5
0.999132,0.191169,0.870796,0.500241,0.041268,0.004026,6
0.001702,0.975718,0.000202,0.999786,0.806578,0.959824,7
0.009749,0.003347,0.778943,0.005265,0.013338,0.09688,8
0.195628,0.000484,0.878158,0.99882,0.994936,0.134848,1
0.052273,0.042572,0.914027,0.907264,0.022049,0.02242,8
0.900368,0.005413,0.008499,0.999475,0.883976,0.905127,3
0.0288,0.879929,0.998872,0.000002,0.051069,0.345084,5
0.027943,0.150961,0.997114,0.00001,0.146152,0.983247,8
0.809173,0.021792,0.002715,0.999679,0.881033,0.980746,3
0.998292,0.017176,0.999075,0.993751,0.252425,0.011954,6
0.984325,0.025415,0.131216,0.999956,0.996005,0.976184,5
0.807323,0.974389,0.00369,0.000003,0.004952,0.006307,0
0.008214,0.967331,0.000575,0.999203,0.970525,0.997335,1
0.005283,0.005718,0.934432,0.999904,0.200241,0.99888,1
0.173596,0.013347,0.998508,0.999767,0.332308,0.973162,1
0.989867,0.012008,0.999364,0.977654,0.67542,0.027766,6
0.67126,0.003419,0.999565,0.999147,0.819556,0.051468,6
0.903043,0.026414,0.038964,0.99995,0.918555,0.006887,5
0.845116,0.002289,0.029809,0.999842,0.890558,0.013443,5
0.99988,0.147366,0.999625,0.999225,0.6287,0.161735,6
0.994696,0.818345,0.512795,0.000247,0.008093,0.001408,0
0.988007,0.962591,0.99868,0.00012,0.016895,0.120587,8
0.045222,0.059468,0.995509,0.99977,0.235363,0.997511,2
0.851134,0.959772,0.005178,0.997946,0.045143,0.011125,4
0.065953,0.008374,0.989488,0.909675,0.007353,0.98907,7
0.007205,0.944042,0.994179,0.000001,0.098997,0.769213,5
0.41149,0.001231,0.004377,0.998639,0.793614,0.956085,3
0.969012,0.958965,0.066984,0.000009,0.005221,0.002342,0
0.002199,0.618326,0.000247,0.999594,0.796488,0.985011,7
0.999625,0.097183,0.950999,0.927297,0.08684,0.011809,6
0.99375,0.002485,0.998335,0.996164,0.655206,0.022803,6
0.998776,0.048355,0.980143,0.918457,0.151427,0.001983,6
0.98755,0.004023,0.999699,0.995221,0.529722,0.040044,6
0.035285,0.001807,0.997141,0.974951,0.582953,0.502742,8
0.038573,0.00514,0.994734,0.875485,0.071144,0.134181,8
0.001123,0.999998,0.000544,0.42377,0.999904,0.992302,1
0.638536,0.19657,0.999638,0.996922,0.092294,0.982104,2
0.986336,0.996788,0.995687,0.000009,0.233264,0.091989,8
0.018095,0.671186,0.998649,0.000006,0.018128,0.951001,5
0.982995,0.900887,0.381502,0.999661,0.997125,0.084854,9
0.787116,0.018112,0.00057,0.999978,0.960326,0.158656,9
0.996429,0.013228,0.976423,0.673115,0.438453,0.001943,6
0.578761,0.496093,0.996331,0.230691,0.008777,0.013982,8
0.994907,0.989002,0.460756,0.97138,0.144417,0.00357,4
0.985628,0.992097,0.546531,0.994047,0.005805,0.015422,4
0.96694,0.984609,0.596947,0.997954,0.019386,0.016979,4
0.947105,0.011443,0.160193,0.999935,0.915443,0.008159,5
0.853718,0.06062,0.001944,0.999581,0.729185,0.97799,3
0.09416,0.973492,0.998121,0.000007,0.029569,0.140325,5
0.045714,0.142569,0.008343,0.999857,0.064421,0.99926,7
0.984524,0.000585,0.983422,0.948814,0.75349,0.036739,6
0.996769,0.541507,0.345791,0.99988,0.85435,0.880328,5
0.516547,0.010947,0.00338,0.999209,0.552884,0.981001,3
0.060453,0.995523,0.002226,0.938337,0.179972,0.00649,4
0.019897,0.93474,0.993824,0.000004,0.021872,0.489005,5
0.013163,0.002949,0.772732,0.006905,0.013442,0.127677,8
0.943024,0.023611,0.006956,0.999346,0.814378,0.981476,3
0.815499,0.044165,0.001727,0.999984,0.937187,0.098542,9
0.987416,0.99664,0.663739,0.000001,0.988753,0.157483,8
0.047547,0.173457,0.995615,0.99983,0.120252,0.997747,2
0.005103,0.984884,0.995466,0.000002,0.041133,0.247941,5
0.113743,0.000951,0.936691,0.998559,0.99318,0.053111,1
0.999507,0.909788,0.968128,0.001048,0.026632,0.041841,0
0.902327,0.076972,0.005588,0.999533,0.998085,0.85903,9
0.00119,0.896751,0.000277,0.994071,0.990242,0.989653,1
