@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N9-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.997825,0.055307,0.457218,0.000044,0.664187,0.004873,0.066835,0.989388,0.038304,0
0.050516,0.944916,0.005742,0.998539,0.997088,0.01654,0.034092,0.223712,0.18166,9
0.996576,0.293322,0.058772,0.000059,0.054152,0.370897,0.98063,0.626742,0.516056,8
0.99877,0.266626,0.957095,0.000164,0.132485,0.004009,0.230444,0.693901,0.00568,0
0.001994,0.209387,0.007318,0.997239,0.519029,0.017972,0.398189,0.933771,0.986381,1
0.580519,0.059679,0.069664,0.88399,0.293165,0.123729,0.01674,0.854396,0.005209,4
0.004432,0.072829,0.364002,0.999366,0.866482,0.026802,0.969599,0.325779,0.964005,3
0.997535,0.875683,0.000838,0.000014,0.999,0.029355,0.000097,0.987036,0.983598,0
0.982954,0.729021,0.990429,0.988895,0.004059,0.017259,0.371089,0.775571,0.009797,4
0.008904,0.896253,0.896565,0.998575,0.186256,0.962405,0.990694,0.977122,0.900643,1
0.98146,0.314219,0.99009,0.50879,0.83587,0.075306,0.989372,0.011007,0.031701,6
0.048943,0.987446,0.995381,0.99802,0.95624,0.87502,0.993006,0.001808,0.427753,6
0.093773,0.647387,0.918372,0.999465,0.023685,0.934175,0.973274,0.936133,0.82282,2
0.999099,0.181148,0.899751,0.000076,0.098554,0.002367,0.169021,0.949737,0.012236,0
0.042594,0.028631,0.69181,0.999028,0.967873,0.651256,0.818155,0.015772,0.022021,5
0.056319,0.784103,0.830107,0.99933,0.091935,0.006474,0.005953,0.185554,0.994031,9
0.00074,0.148267,0.189214,0.999276,0.963466,0.014331,0.20034,0.062366,0.030934,9
0.019777,0.904716,0.00953,0.999111,0.992074,0.009676,0.046721,0.286589,0.131383,9
0.994004,0.782676,0.997873,0.874401,0.104561,0.004686,0.989514,0.034654,0.003444,6
0.006044,0.380096,0.098372,0.999477,0.71252,0.003587,0.907712,0.827515,0.971314,3
0.073141,0.79538,0.974253,0.99159,0.22204,0.992913,0.996922,0.52158,0.95422,2
0.328041,0.032846,0.000922,0.987756,0.248399,0.812141,0.003913,0.853926,0.448509,4
0.974602,0.047707,0.341073,0.749263,0.484382,0.163813,0.051242,0.993918,0.012073,4
0.45516,0.10253,0.974489,0.781547,0.026319,0.991405,0.992607,0.816132,0.833531,7
0.991362,0.074846,0.997085,0.000614,0.169311,0.003263,0.771264,0.875962,0.009976,0
0.005764,0.016449,0.223482,0.99941,0.84839,0.323888,0.954583,0.184375,0.978289,3
0.530049,0.968463,0.985835,0.998327,0.033522,0.969668,0.997972,0.977717,0.839851,2
0.046942,0.97413,0.013555,0.998621,0.254648,0.001718,0.002168,0.908283,0.038117,9
0.743438,0.827101,0.997212,0.9607,0.672973,0.778424,0.997662,0.002189,0.060488,6
0.001425,0.702611,0.036303,0.998073,0.466024,0.969564,0.988086,0.997617,0.973228,2
0.999151,0.232104,0.829015,0.000052,0.037028,0.997554,0.188541,0.676377,0.870189,5
0.999772,0.970982,0.819932,0.000083,0.100733,0.984978,0.506903,0.980334,0.985924,5
0.007105,0.817594,0.510597,0.99695,0.172157,0.992382,0.995421,0.776439,0.896895,2
0.003637,0.135413,0.067418,0.997413,0.953438,0.010945,0.456091,0.069277,0.03248,9
0.998729,0.098663,0.018033,0.001834,0.98362,0.193677,0.000431,0.995743,0.130554,0
0.553103,0.926326,0.992057,0.998189,0.029151,0.968893,0.995187,0.909032,0.785001,2
0.999938,0.993328,0.981702,0.000039,0.426985,0.905145,0.002546,0.936604,0.833007,5
0.082544,0.876545,0.916529,0.998355,0.26275,0.00557,0.003042,0.286112,0.994267,9
0.105831,0.968435,0.966566,0.004549,0.025547,0.818839,0.973314,0.073552,0.003034,8
0.539043,0.054556,0.654156,0.998344,0.99239,0.998514,0.891005,0.004813,0.357992,1
0.395075,0.508499,0.29555,0.010554,0.038946,0.994875,0.995566,0.893258,0.00425,8
0.991694,0.905418,0.998584,0.954859,0.058598,0.12748,0.991827,0.00623,0.014119,6
0.359617,0.094969,0.969262,0.322634,0.036635,0.990819,0.991072,0.828587,0.90587,7
0.01204,0.068237,0.009244,0.994756,0.790177,0.011111,0.51368,0.175606,0.011482,9
0.954768,0.043394,0.520363,0.796039,0.525435,0.045864,0.074355,0.984471,0.009467,4
0.022384,0.864895,0.526617,0.999557,0.026666,0.9787,0.986323,0.970113,0.936875,2
0.298312,0.015385,0.011551,0.736041,0.255208,0.394276,0.002127,0.837249,0.005983,4
0.002731,0.105777,0.011823,0.998595,0.013384,0.003862,0.34742,0.971583,0.273516,9
0.018056,0.057,0.791126,0.9965,0.950059,0.058245,0.978754,0.139734,0.963535,3
0.104478,0.191845,0.445629,0.389042,0.291854,0.997758,0.999061,0.42732,0.015856,8
0.012813,0.016216,0.173208,0.999513,0.54581,0.416054,0.908657,0.252304,0.991834,3
0.001638,0.818016,0.232667,0.999013,0.987946,0.996822,0.65984,0.752537,0.941922,1
0.011655,0.991855,0.889154,0.998053,0.30591,0.965331,0.994544,0.981976,0.875656,1
0.024733,0.066258,0.556399,0.999694,0.484838,0.00473,0.940055,0.915202,0.81339,3
0.731723,0.070873,0.246756,0.936625,0.522611,0.021853,0.012487,0.594026,0.003796,4
0.01929,0.900103,0.013357,0.999041,0.995802,0.018423,0.060613,0.315456,0.141605,9
0.999678,0.410859,0.785701,0.000201,0.038738,0.99617,0.698881,0.933499,0.875207,5
0.998473,0.074361,0.384003,0.000059,0.072045,0.349361,0.868963,0.202775,0.996985,8
0.01008,0.421435,0.335993,0.998561,0.925564,0.00624,0.826664,0.150058,0.00651,9
0.998657,0.608232,0.995666,0.821548,0.334074,0.00781,0.987292,0.209806,0.012281,6
0.887874,0.645435,0.998924,0.967889,0.332167,0.269131,0.997744,0.002512,0.017113,6
0.996575,0.275532,0.169728,0.000039,0.013651,0.042368,0.749882,0.541401,0.997749,8
0.557175,0.914763,0.996163,0.993274,0.025993,0.864623,0.99588,0.342378,0.484798,2
0.199742,0.678552,0.02004,0.999262,0.996393,0.045803,0.00434,0.024177,0.09952,9
0.007043,0.028727,0.5289,0.998125,0.950863,0.042619,0.985505,0.765552,0.76808,3
0.038538,0.780889,0.376611,0.006184,0.181804,0.990798,0.993214,0.721718,0.001465,8
0.999653,0.091809,0.073933,0.000017,0.959276,0.022876,0.005413,0.992251,0.158692,0
0.023136,0.999833,0.990345,0.979734,0.565723,0.797411,0.98213,0.00502,0.429035,0
0.067071,0.843015,0.197056,0.0063,0.107129,0.988453,0.996472,0.912082,0.046384,8
0.318182,0.074317,0.990468,0.815023,0.153466,0.997996,0.991333,0.892497,0.899353,7
0.001362,0.925781,0.003952,0.994065,0.823439,0.034856,0.029842,0.928098,0.998662,1
0.383013,0.994084,0.984509,0.996901,0.066692,0.979249,0.996167,0.991912,0.517102,1
0.011049,0.024593,0.00464,0.998003,0.615046,0.021324,0.470268,0.057271,0.028756,9
0.011118,0.036365,0.002501,0.999094,0.257538,0.002936,0.399352,0.288855,0.049744,9
0.960941,0.387538,0.069023,0.000294,0.003855,0.548024,0.995119,0.16406,0.081269,8
0.09634,0.022361,0.978255,0.45453,0.328586,0.998872,0.987055,0.660895,0.985203,7
0.895053,0.940991,0.998667,0.090706,0.004199,0.024837,0.987487,0.119298,0.001136,0
0.003208,0.047352,0.592196,0.999123,0.927984,0.013981,0.9696,0.384289,0.949545,3
0.371311,0.153158,0.967603,0.208039,0.014199,0.862746,0.968096,0.942598,0.766664,7
0.001755,0.080042,0.24141,0.997889,0.92893,0.010289,0.968657,0.802812,0.941168,3
0.409988,0.904113,0.988072,0.996009,0.025185,0.962645,0.993698,0.627463,0.751103,2
0.004999,0.141198,0.69086,0.996704,0.989467,0.048351,0.990497,0.636778,0.932974,3
0.003973,0.030955,0.535612,0.998444,0.990749,0.953488,0.890301,0.025561,0.984138,1
0.999486,0.04732,0.134538,0.000047,0.888307,0.01289,0.007566,0.994055,0.099816,0
0.029789,0.02673,0.899332,0.634227,0.863444,0.997347,0.99839,0.959031,0.984802,7
0.084016,0.993321,0.962575,0.99895,0.099086,0.984424,0.994643,0.971272,0.887867,1
0.003194,0.023728,0.084866,0.998444,0.192872,0.005543,0.894756,0.764097,0.97764,3
0.993485,0.241363,0.14023,0.000075,0.048423,0.829972,0.994173,0.181287,0.976411,8
0.999914,0.831951,0.817208,0.000048,0.041534,0.987127,0.01656,0.764458,0.980646,5
0.998954,0.539537,0.266887,0.00005,0.838619,0.009983,0.010295,0.991283,0.021771,0
0.997624,0.718919,0.732922,0.000031,0.146953,0.997511,0.450769,0.482623,0.980941,5
0.009929,0.161177,0.252507,0.999363,0.600643,0.002922,0.89719,0.676804,0.934696,3
0.01271,0.053968,0.033528,0.998063,0.86407,0.043442,0.486634,0.034437,0.012895,9
0.012623,0.009205,0.8771,0.996657,0.971924,0.077211,0.983757,0.183124,0.417055,3
0.981729,0.749939,0.99047,0.995552,0.378918,0.675039,0.992242,0.002636,0.06971,6
0.004027,0.953701,0.949808,0.999413,0.986646,0.006714,0.061786,0.011939,0.419239,9
0.008767,0.530309,0.987321,0.998375,0.991263,0.025387,0.00964,0.086689,0.755403,9
0.999872,0.97581,0.975561,0.000089,0.35783,0.00121,0.004018,0.770615,0.964804,8
0.276105,0.1926,0.962249,0.636943,0.018699,0.956522,0.986534,0.939318,0.840489,7
0.007051,0.114092,0.002292,0.998779,0.046619,0.022066,0.008828,0.981179,0.445474,7
0.012436,0.425038,0.21844,0.998947,0.968554,0.024698,0.767393,0.098755,0.008358,9
0.010741,0.856272,0.000541,0.991943,0.581783,0.00843,0.006616,0.992513,0.947586,1
0.99839,0.344784,0.978985,0.000404,0.042788,0.002594,0.659177,0.916745,0.004912,0
0.985764,0.449092,0.997109,0.986783,0.865637,0.25248,0.995448,0.012531,0.014842,6
0.001391,0.77903,0.002782,0.997481,0.651818,0.025798,0.023643,0.993764,0.712289,7
0.003056,0.016683,0.571341,0.997981,0.951644,0.07165,0.982277,0.161735,0.905029,3
0.841187,0.057066,0.357376,0.784441,0.48302,0.330412,0.01623,0.925856,0.008613,4
0.003799,0.140524,0.239715,0.998229,0.889997,0.006117,0.97746,0.771921,0.749143,3
0.000721,0.669698,0.613061,0.99896,0.991845,0.016832,0.036001,0.079158,0.722927,9
0.001068,0.658443,0.003142,0.997684,0.173079,0.022764,0.080181,0.977545,0.949273,1
0.993035,0.969586,0.000318,0.000228,0.999692,0.047267,0.000019,0.992269,0.996024,0
0.072033,0.935321,0.927464,0.996645,0.039552,0.976398,0.995475,0.877152,0.988169,2
0.44015,0.932546,0.982863,0.996962,0.051879,0.986801,0.996684,0.932103,0.935821,2
0.075491,0.132374,0.864551,0.999316,0.486871,0.007237,0.848742,0.63071,0.948154,3
0.995377,0.357092,0.603329,0.000042,0.350504,0.998768,0.140348,0.550614,0.897923,5
0.988693,0.023165,0.435813,0.000079,0.19391,0.021173,0.821435,0.351584,0.991785,8
0.004039,0.294547,0.260976,0.999271,0.971789,0.026375,0.6648,0.051283,0.010912,9
0.010566,0.065323,0.368825,0.999534,0.48842,0.007628,0.933463,0.513348,0.988631,3
0.252466,0.965522,0.953996,0.996552,0.023548,0.978713,0.991064,0.947972,0.93454,2
0.446828,0.094422,0.531298,0.991212,0.819762,0.401066,0.097131,0.194115,0.00102,4
0.001957,0.234166,0.448212,0.999667,0.979821,0.006435,0.371721,0.081275,0.75381,9
0.671606,0.063386,0.065316,0.802057,0.286335,0.120149,0.019497,0.814138,0.003156,4
0.107831,0.046936,0.046055,0.999821,0.274404,0.007693,0.476088,0.724637,0.031211,9
0.229014,0.906104,0.973624,0.990975,0.061162,0.988863,0.997274,0.865402,0.904532,2
0.004506,0.877385,0.777239,0.999354,0.987525,0.008103,0.432653,0.076078,0.016065,9
0.400406,0.930413,0.991857,0.354147,0.328074,0.998406,0.991683,0.047014,0.045077,8
0.999399,0.982036,0.99266,0.00025,0.907623,0.001335,0.001723,0.118427,0.957017,8
0.020428,0.170315,0.992839,0.999892,0.746729,0.010726,0.435663,0.006626,0.849497,5
0.008972,0.054827,0.028742,0.999019,0.819363,0.011145,0.68654,0.237634,0.011821,9
0.986887,0.441744,0.99827,0.900297,0.800395,0.280631,0.985378,0.012441,0.014878,6
0.001276,0.045507,0.210535,0.998816,0.958764,0.083975,0.976193,0.261619,0.90803,3
0.000208,0.460645,0.252998,0.998739,0.987856,0.896795,0.937249,0.974538,0.957007,1
0.991308,0.296691,0.106803,0.000385,0.005887,0.963391,0.992882,0.639145,0.586314,8
0.673096,0.375754,0.987042,0.241499,0.017407,0.910929,0.98046,0.9603,0.719552,7
0.287481,0.902789,0.788029,0.999095,0.055599,0.009627,0.004222,0.058267,0.994751,9
0.00289,0.054038,0.420483,0.972207,0.032337,0.88162,0.990016,0.806378,0.983125,7
0.074242,0.79526,0.823434,0.073333,0.15939,0.988928,0.996175,0.638231,0.011836,8
0.963322,0.655819,0.999126,0.95719,0.316838,0.113404,0.997074,0.002524,0.018075,6
0.003657,0.852355,0.098217,0.998313,0.267644,0.971471,0.978082,0.99381,0.980388,2
0.004953,0.071199,0.461432,0.99891,0.036493,0.816082,0.838957,0.852355,0.967317,2
0.001451,0.601368,0.777635,0.998749,0.724049,0.989589,0.992222,0.985869,0.973518,1
0.99845,0.616811,0.607617,0.00004,0.20522,0.999076,0.836215,0.813782,0.989126,5
0.213016,0.918266,0.968534,0.999028,0.014712,0.842258,0.993494,0.954687,0.813779,2
0.002823,0.589652,0.002627,0.999292,0.980181,0.036294,0.362763,0.144841,0.145927,9
0.999439,0.593713,0.547354,0.000056,0.312807,0.003064,0.025276,0.989113,0.036977,0
0.008502,0.986112,0.0004,0.990728,0.99582,0.326037,0.020444,0.991976,0.99598,1
0.009161,0.014283,0.002543,0.999412,0.477505,0.025326,0.734549,0.273924,0.380923,9
0.011009,0.020457,0.017639,0.998732,0.842243,0.030495,0.495174,0.03688,0.02119,9
0.849257,0.732637,0.994948,0.993832,0.213407,0.839109,0.994934,0.002654,0.024983,6
0.994603,0.34613,0.53337,0.00048,0.00328,0.324026,0.989128,0.018281,0.606958,8
0.010815,0.95909,0.934305,0.997573,0.345064,0.979926,0.995795,0.987429,0.601261,1
0.999775,0.768347,0.862044,0.000084,0.068113,0.987369,0.047833,0.947325,0.754006,5
0.01854,0.138573,0.764851,0.278738,0.243594,0.97734,0.998089,0.97197,0.982489,7
0.017172,0.022501,0.012869,0.997761,0.767708,0.017312,0.125117,0.13482,0.013171,9
0.9553,0.885787,0.995437,0.985136,0.052773,0.733258,0.989162,0.004498,0.03878,6
0.150013,0.060103,0.939341,0.809095,0.042646,0.029268,0.999444,0.442279,0.980082,7
0.219979,0.923264,0.956575,0.99675,0.021632,0.94009,0.983712,0.748359,0.94236,2
0.392537,0.987042,0.986297,0.996185,0.046475,0.927033,0.998022,0.96563,0.929198,2
0.999482,0.838838,0.590937,0.000045,0.067381,0.993525,0.10559,0.929545,0.975577,5
0.999659,0.884212,0.991774,0.000253,0.883553,0.001058,0.003943,0.553304,0.950828,8
0.98539,0.547258,0.985118,0.013424,0.028529,0.994636,0.97776,0.048599,0.137973,8
0.960693,0.684983,0.998527,0.986474,0.15871,0.011143,0.997178,0.003398,0.007822,6
0.998981,0.45619,0.974434,0.000362,0.012328,0.002195,0.4241,0.916548,0.007374,0
0.914639,0.857341,0.998846,0.135518,0.002775,0.033659,0.989036,0.109314,0.000969,0
0.005759,0.041831,0.009246,0.998805,0.843291,0.018904,0.624339,0.123082,0.083987,9
0.079755,0.96894,0.984378,0.27565,0.441336,0.997204,0.99188,0.177613,0.062885,8
0.973624,0.313237,0.981143,0.810662,0.073381,0.004724,0.041202,0.882429,0.002828,4
0.014911,0.043764,0.622973,0.996733,0.937559,0.023501,0.931153,0.912158,0.767475,3
0.741309,0.032081,0.006834,0.745643,0.196927,0.351011,0.013568,0.984974,0.010007,4
0.024195,0.921556,0.00575,0.998968,0.996912,0.025206,0.054198,0.166161,0.145366,9
0.003021,0.975103,0.257051,0.998705,0.850785,0.981752,0.924691,0.987477,0.996208,1
0.693253,0.052959,0.898528,0.977991,0.567499,0.054382,0.072027,0.888891,0.003431,4
0.999225,0.630617,0.797574,0.000067,0.026989,0.994785,0.533831,0.875824,0.805194,5
0.998369,0.818964,0.742574,0.000044,0.198582,0.996512,0.644059,0.662859,0.989245,5
0.014835,0.630856,0.387224,0.003745,0.062562,0.965586,0.993089,0.681155,0.019775,8
0.999291,0.132928,0.027402,0.000028,0.981511,0.021968,0.001256,0.980504,0.235488,0
0.002575,0.233957,0.074982,0.999008,0.87854,0.025968,0.974255,0.636565,0.98407,3
0.999564,0.296094,0.853575,0.000033,0.180052,0.003042,0.116829,0.964144,0.017223,0
0.995396,0.525698,0.994701,0.678068,0.57792,0.013638,0.985002,0.017846,0.012371,6
0.991772,0.355982,0.493653,0.000059,0.747121,0.9998,0.917608,0.583182,0.992399,5
0.939843,0.679361,0.953174,0.99644,0.001159,0.018091,0.35574,0.956557,0.020487,4
0.188608,0.138451,0.288761,0.003097,0.161166,0.995476,0.995466,0.465647,0.002955,8
0.680784,0.016058,0.031392,0.969772,0.52179,0.041407,0.008146,0.974233,0.018369,4
0.004477,0.886122,0.736688,0.999111,0.303612,0.915995,0.986178,0.985791,0.953282,1
0.012522,0.034541,0.718721,0.995428,0.975425,0.080891,0.991173,0.607071,0.471646,3
0.92299,0.018099,0.01431,0.887553,0.733174,0.055896,0.008104,0.962476,0.018142,4
0.992064,0.742572,0.996585,0.984346,0.530162,0.604412,0.993471,0.005723,0.024456,6
0.804721,0.482765,0.994903,0.977255,0.607046,0.014303,0.997915,0.024172,0.009087,6
0.025278,0.991815,0.519015,0.999656,0.693712,0.927917,0.542117,0.990088,0.937574,1
0.001507,0.134256,0.220226,0.999139,0.927467,0.013123,0.96378,0.838538,0.881056,3
0.024061,0.043486,0.214479,0.999699,0.894831,0.008413,0.331843,0.01105,0.775471,9
0.004806,0.608377,0.031519,0.999225,0.510432,0.022008,0.027285,0.119073,0.002458,9
0.897744,0.697225,0.963453,0.997621,0.001401,0.016094,0.32334,0.888272,0.013862,4
0.997966,0.729687,0.780967,0.000326,0.003449,0.128391,0.989493,0.083241,0.243142,8
0.987645,0.624597,0.992154,0.000224,0.060851,0.003393,0.777828,0.553298,0.002361,0
0.313307,0.300175,0.05596,0.002679,0.059353,0.984407,0.996421,0.875705,0.010771,8
0.967812,0.427247,0.997754,0.956042,0.721699,0.540567,0.993398,0.017678,0.006216,6
0.521741,0.296026,0.970523,0.09805,0.023398,0.938432,0.969376,0.967325,0.777907,7
0.001903,0.033579,0.22108,0.999391,0.982287,0.126599,0.88195,0.058218,0.399367,9
0.053461,0.181752,0.975257,0.831213,0.095861,0.981604,0.990456,0.931643,0.89753,7
0.004035,0.116452,0.049232,0.999485,0.917494,0.017236,0.33925,0.032262,0.013411,9
0.031276,0.069405,0.787831,0.999361,0.944014,0.088432,0.70918,0.016107,0.014068,5
0.083094,0.229251,0.882446,0.999266,0.725963,0.006482,0.880904,0.802542,0.935076,3
0.077142,0.766077,0.92705,0.998543,0.072064,0.992156,0.973667,0.515423,0.961607,2
0.858568,0.022917,0.002524,0.772146,0.42103,0.684068,0.002756,0.852386,0.017944,4
0.998603,0.008692,0.20736,0.001298,0.964137,0.126696,0.052875,0.991903,0.123159,0
0.989215,0.772244,0.998301,0.941407,0.116581,0.014556,0.9913,0.014362,0.004089,6
0.007079,0.724767,0.004543,0.998834,0.992056,0.129883,0.426197,0.079537,0.198714,9
0.994425,0.821001,0.090521,0.000037,0.006604,0.609034,0.986892,0.254057,0.604523,8
0.008823,0.090569,0.821622,0.998887,0.94038,0.007729,0.939863,0.568741,0.860784,3
0.006498,0.038645,0.264013,0.998854,0.978081,0.54525,0.527247,0.019153,0.028856,5
0.003611,0.111561,0.929939,0.999704,0.943372,0.020704,0.946496,0.016626,0.940825,5
0.114897,0.013117,0.904816,0.11824,0.786525,0.999655,0.986075,0.678221,0.975657,7
0.002915,0.035248,0.01007,0.999426,0.941364,0.058697,0.880443,0.079902,0.208708,9
0.971261,0.158162,0.067951,0.000372,0.027827,0.990966,0.991731,0.630443,0.508296,8
0.026481,0.051713,0.977761,0.613619,0.162081,0.96991,0.990546,0.910666,0.913082,7
0.300286,0.214041,0.985706,0.792095,0.059437,0.992569,0.996428,0.889562,0.933383,7
0.823279,0.301643,0.955941,0.976558,0.028594,0.048028,0.057841,0.876402,0.003494,4
0.013444,0.909728,0.933437,0.013795,0.330688,0.986619,0.989937,0.243458,0.02196,8
0.989079,0.826245,0.998606,0.91297,0.034836,0.017326,0.987278,0.056392,0.004003,6
0.009714,0.020893,0.881934,0.993212,0.971263,0.015252,0.951154,0.325303,0.810387,3
0.019349,0.138277,0.990805,0.999884,0.838697,0.009935,0.573544,0.018105,0.800197,5
0.013104,0.030004,0.661202,0.994799,0.964006,0.065381,0.984008,0.810716,0.712783,3
0.997383,0.602904,0.984874,0.000153,0.015908,0.140174,0.365454,0.003081,0.819036,8
0.008889,0.01392,0.679894,0.9973,0.960987,0.09294,0.982251,0.585078,0.74663,3
0.001615,0.045696,0.470448,0.998988,0.933945,0.012345,0.952605,0.468144,0.919277,3
0.998409,0.61289,0.946835,0.000107,0.021272,0.936352,0.125681,0.959928,0.799637,5
0.685087,0.10861,0.829416,0.943096,0.104681,0.008174,0.047373,0.819828,0.003244,4
0.009176,0.958874,0.805286,0.999266,0.277317,0.852412,0.964945,0.991865,0.803873,1
0.006101,0.09033,0.084386,0.998483,0.967599,0.045348,0.523754,0.126707,0.020176,9
0.998528,0.138079,0.898938,0.000163,0.267621,0.006327,0.133624,0.761651,0.004927,0
0.006747,0.931682,0.000845,0.99252,0.992079,0.164133,0.028852,0.974803,0.996762,1
0.003672,0.97595,0.000834,0.991005,0.937015,0.015863,0.011201,0.988426,0.991684,1
0.808012,0.647629,0.997734,0.986454,0.023604,0.981954,0.988441,0.677419,0.609978,2
0.999075,0.14229,0.116521,0.000051,0.933098,0.010467,0.009623,0.988409,0.04115,0
0.002406,0.769781,0.979794,0.999558,0.984,0.012848,0.098931,0.027334,0.234135,9
0.009945,0.953191,0.89673,0.999081,0.275216,0.987265,0.991314,0.983391,0.781694,1
0.999317,0.480151,0.022744,0.000016,0.955743,0.006833,0.001043,0.994356,0.481735,0
0.902883,0.097986,0.998293,0.275144,0.92138,0.030157,0.9493,0.015852,0.010651,6
0.157724,0.878116,0.623526,0.003619,0.016114,0.927363,0.986817,0.779662,0.002507,8
0.018886,0.026127,0.017691,0.999296,0.543662,0.014696,0.791208,0.260227,0.026442,9
0.021193,0.016428,0.015374,0.998664,0.71728,0.014138,0.969564,0.111207,0.305072,9
0.036218,0.031041,0.792368,0.999199,0.966625,0.214758,0.934208,0.027458,0.011716,5
0.984256,0.824712,0.998475,0.937602,0.052936,0.010444,0.992485,0.02074,0.002477,6
0.055567,0.9216,0.967418,0.068608,0.463831,0.997904,0.992804,0.078583,0.07035,8
0.999289,0.517019,0.853647,0.00007,0.058603,0.996511,0.42277,0.894516,0.934649,5
0.996669,0.736361,0.997359,0.577767,0.193693,0.006541,0.97939,0.053048,0.003549,6
0.982263,0.170906,0.997103,0.753908,0.886772,0.151118,0.964276,0.084335,0.001383,6
0.005542,0.102853,0.537209,0.992201,0.982922,0.022676,0.992258,0.730542,0.853882,3
0.994482,0.106278,0.001457,0.001163,0.998103,0.276458,0.000121,0.90899,0.891377,0
0.064202,0.688456,0.901065,0.998462,0.011171,0.838191,0.990628,0.918534,0.880089,2
0.002266,0.054969,0.192745,0.998622,0.850839,0.00646,0.955416,0.718047,0.931931,3
0.006147,0.074453,0.506454,0.967833,0.144432,0.935673,0.996766,0.960433,0.979016,7
0.684091,0.016163,0.002257,0.858019,0.283885,0.390183,0.008753,0.947215,0.145499,4
0.998384,0.907745,0.921287,0.000064,0.298975,0.481005,0.355951,0.036838,0.99671,8
0.006011,0.026312,0.881182,0.995968,0.989082,0.116787,0.995296,0.122186,0.423645,3
0.970981,0.515033,0.99195,0.924334,0.169009,0.012994,0.083679,0.434565,0.001375,4
0.953251,0.822795,0.99073,0.994473,0.163413,0.925026,0.990064,0.00531,0.039858,6
0.997617,0.017346,0.410225,0.00026,0.912801,0.019093,0.084147,0.929656,0.042404,0
0.99888,0.962289,0.947633,0.000111,0.849483,0.000583,0.001051,0.651572,0.988837,8
0.066697,0.448471,0.863361,0.999415,0.012909,0.972955,0.982203,0.802895,0.967603,2
0.999606,0.869333,0.34385,0.000007,0.570205,0.001533,0.03416,0.996149,0.228766,0
0.956132,0.172072,0.991665,0.976285,0.944539,0.28219,0.994241,0.035733,0.011856,6
0.24354,0.754807,0.991187,0.996761,0.049314,0.985699,0.986337,0.106368,0.760103,2
0.003765,0.046393,0.009894,0.999653,0.392287,0.004428,0.831782,0.144787,0.056831,9
0.056098,0.020947,0.523465,0.998655,0.986205,0.989547,0.898639,0.00282,0.415878,1
0.998621,0.179174,0.936673,0.00038,0.141918,0.004647,0.265783,0.878969,0.004738,0
0.06284,0.657802,0.607136,0.028533,0.163263,0.993866,0.997131,0.566633,0.037435,8
0.00541,0.058173,0.682472,0.999373,0.869015,0.00373,0.889212,0.726852,0.862201,3
0.870229,0.580882,0.997708,0.970699,0.044343,0.022027,0.174821,0.052247,0.002771,4
0.002926,0.053629,0.189187,0.997429,0.957924,0.03951,0.964276,0.460852,0.77942,3
0.001971,0.933734,0.165345,0.999159,0.987392,0.99422,0.854431,0.966757,0.998872,1
0.002159,0.195591,0.100684,0.998987,0.979357,0.02756,0.617211,0.073607,0.02211,9
0.040465,0.088802,0.890613,0.999318,0.963313,0.227209,0.867063,0.00874,0.042678,5
0.137171,0.725002,0.934971,0.603118,0.013784,0.580772,0.987633,0.983811,0.707328,7
0.005092,0.260127,0.219496,0.999286,0.524948,0.998378,0.966538,0.840708,0.991318,2
0.999594,0.865914,0.930429,0.000102,0.043288,0.984795,0.013379,0.730317,0.92601,5
0.006985,0.013475,0.012049,0.999084,0.769536,0.033294,0.901508,0.078193,0.174103,9
0.993361,0.613512,0.997821,0.739435,0.118645,0.005224,0.975555,0.126083,0.003358,6
0.472699,0.065562,0.827865,0.99847,0.990509,0.996008,0.880688,0.00188,0.44058,1
0.005448,0.040733,0.804373,0.999744,0.845765,0.232703,0.743184,0.001655,0.983017,5
0.003862,0.661249,0.345513,0.999002,0.056033,0.967419,0.990289,0.972676,0.971625,2
0.99897,0.006958,0.155572,0.001532,0.980964,0.186388,0.015134,0.987356,0.107511,0
0.002334,0.041617,0.038396,0.998873,0.938999,0.029761,0.855624,0.103255,0.055336,9
0.999359,0.034245,0.032782,0.000033,0.971436,0.040921,0.001203,0.991442,0.427543,0
0.649088,0.043025,0.002894,0.938207,0.046954,0.616453,0.002966,0.903739,0.086936,4
0.009373,0.795023,0.580911,0.999245,0.023175,0.865212,0.991644,0.973264,0.913907,2
0.012951,0.211807,0.001691,0.998723,0.082814,0.010056,0.008322,0.977816,0.308768,7
0.998181,0.529861,0.962992,0.000112,0.046542,0.001759,0.238786,0.758378,0.004295,0
0.018851,0.038123,0.551801,0.978398,0.604135,0.99547,0.994839,0.839017,0.991606,7
0.988811,0.568574,0.997545,0.85903,0.248619,0.007874,0.99014,0.053403,0.003179,6
0.002184,0.992703,0.001242,0.986482,0.800799,0.005369,0.002225,0.986026,0.995587,1
