@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.55-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute '-0.451input1+0.4  input7-0.342input11-0.34input2+0.306input5...' numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-1.13825,1.846659,-1.917164,0
-3.392954,1.748973,3.059136,5
2.014293,-0.534227,-0.445517,3
1.940161,-1.234891,-1.386886,5
-0.124253,-1.528937,-1.351667,4
-1.684487,0.624771,-2.707618,6
1.204954,-3.225771,1.266042,7
0.360205,-2.080478,-1.646344,9
1.868368,-2.449639,2.363001,1
2.164641,1.700443,1.507137,1
-2.668876,1.444791,0.637906,8
0.479826,2.763622,0.121612,2
-1.349303,-1.676433,-0.798796,4
1.686717,-0.865733,-1.834294,5
-1.650917,-3.744946,2.632957,0
2.587734,0.203939,2.401099,1
2.684709,-1.122271,-0.18943,3
0.070818,2.065159,-2.266694,6
2.246191,1.851797,1.492373,2
1.318649,2.244909,0.188606,2
0.392497,1.753558,1.194914,7
0.088105,-0.586538,-2.614568,4
2.456772,0.429473,-0.845563,1
0.891054,2.55087,0.067783,2
-0.109985,1.8405,-2.166223,6
1.905756,-1.456071,-0.055411,3
1.946456,1.512816,1.02448,2
2.122924,-0.231847,-0.022068,3
1.393822,-2.830718,1.351707,7
-3.900717,0.370759,-0.084998,8
-2.232352,1.364352,0.619361,8
0.668233,-0.367098,-2.427973,4
0.604587,2.471662,2.008037,7
1.761601,1.286946,-1.594048,6
1.41758,2.131885,-0.015458,1
-1.517417,-0.764795,-2.077201,4
-4.332281,-0.506872,-0.356353,0
1.66628,2.052931,-0.752245,0
0.356422,-4.364306,3.323122,1
-4.238909,-1.549789,-0.182002,0
2.354535,1.759648,1.320254,2
2.053065,-1.56978,0.085797,3
1.962427,2.077613,1.49351,7
2.153987,-1.089162,-0.051017,3
1.64104,-2.161481,-1.699769,9
2.343642,-1.512336,-1.523588,9
2.18019,-2.538166,2.475713,1
1.937526,-1.195194,-0.395637,3
2.486626,-0.55334,-0.777015,3
1.484173,1.962479,0.586955,2
-0.409755,1.620997,-2.930392,6
1.741395,2.136138,-0.625344,0
1.481143,1.629232,0.703777,2
-1.355125,-2.318109,0.333971,4
2.296673,1.599943,1.087374,1
-2.69221,0.094647,-0.587177,0
-2.886584,1.082251,0.704627,8
-3.976996,1.698087,2.151716,5
-1.430134,-1.527522,-0.869641,4
-2.389886,2.396993,2.31216,5
-0.29042,-1.378724,-1.226948,4
-0.00292,0.146188,-1.452593,4
-3.734047,1.65592,1.786937,5
0.925294,-1.492429,1.092045,9
-0.443695,-0.922258,-1.928679,4
-4.467558,-2.457876,1.214805,0
-0.462134,-2.16328,1.106682,4
2.0059,-0.708404,-1.991191,5
2.078269,-2.204718,-1.454006,9
-3.667349,0.596608,-1.76379,0
0.181649,1.815909,-3.204395,6
1.809456,-0.636906,-2.440727,5
-1.095182,1.397319,-3.175551,6
-3.171382,0.198931,0.278081,8
-3.747729,-0.579917,-0.604734,0
-0.962301,1.461002,-2.856328,6
0.080945,2.259372,1.509844,7
-0.603049,1.304281,-3.231507,6
-3.666012,-2.763344,1.783531,0
0.188853,1.584201,-2.644645,6
0.938429,2.226007,1.942636,7
-1.058746,1.832758,-0.436393,8
-0.070701,-0.101238,-2.510709,4
-2.769156,2.341731,1.970836,5
1.354394,-2.15002,-1.418054,9
-0.674846,-1.479541,-1.295305,4
-0.683374,1.444329,-2.775017,6
-4.433842,-0.487346,-0.621796,0
0.334552,2.113865,-2.289845,6
1.161536,-2.04574,-0.974728,9
0.50974,-2.95069,-0.152245,9
1.32826,0.019769,-2.484179,5
1.062866,-2.411583,-1.100159,9
1.267531,1.778012,0.308522,2
1.061417,1.643537,1.940938,7
1.135661,-1.327734,-0.051351,9
2.307367,0.048949,1.341247,2
-3.968567,0.697568,-0.023488,8
2.11243,1.446634,1.316368,2
-4.066535,1.449643,1.433148,5
0.705087,-4.069201,2.64749,1
-0.280642,1.56002,-2.395652,6
2.941375,-0.914557,-1.420739,5
1.395465,2.76389,0.802143,2
2.355566,-2.121128,-1.128038,9
2.560141,1.031484,2.919464,2
-3.726082,0.1383,-1.294894,0
-1.061242,1.943358,0.077724,8
1.207098,-2.196374,-1.793434,9
-4.466076,-2.436017,0.524635,0
-3.554214,2.008281,1.894153,5
2.083179,-1.050062,-0.935135,3
1.892108,1.715597,1.102383,2
2.289651,-1.352323,-0.026649,3
0.972055,2.59971,0.271682,2
0.501442,2.438413,-0.550683,2
-4.15427,-1.463045,-0.377395,0
1.6366,-0.951605,-0.977958,3
-3.589312,1.798485,2.276326,5
1.292511,-3.756543,2.666041,1
-4.591905,-2.104812,0.943325,0
-3.472624,2.119146,2.353246,5
-0.933455,-1.310835,-1.478814,4
-2.74454,0.935364,0.18185,8
1.272264,2.34405,-0.36315,2
2.084667,1.564596,1.269498,1
2.015974,-0.928944,-0.5375,3
1.902352,-1.706242,-1.129404,9
-1.105815,-2.485293,0.219349,4
-4.335947,-3.594485,3.148535,0
0.059122,2.321867,1.385255,7
1.953635,1.437336,1.469892,1
1.404098,2.38644,1.30249,7
1.746341,-2.095719,-1.51085,9
0.489727,-2.050116,-1.417868,9
0.031863,-1.192958,-2.407524,4
-1.282768,2.412408,0.063917,8
-0.982155,1.622653,-2.841783,6
0.863119,-0.620704,-2.697353,5
2.580508,-0.350727,-1.368138,5
-0.134553,1.112019,-2.725543,6
1.988235,-1.319733,-0.494749,3
1.15926,-1.853497,-1.980462,9
1.128866,1.873137,1.05466,7
-3.965325,0.099613,-1.081528,0
1.108076,2.497959,0.902489,2
2.350225,-0.88049,-0.557877,3
-1.243309,-1.554269,-0.878644,4
1.786847,-0.613169,-1.194679,3
-4.379996,-1.800001,0.899648,0
-1.242426,-0.801585,-1.097134,4
1.658277,0.589101,-0.958179,1
-0.32631,1.50233,-3.132514,6
-3.605223,-0.822331,0.428014,8
1.333375,1.992749,-1.946733,6
0.634425,2.087392,-2.438093,6
2.032434,-0.908929,-0.640778,3
-0.203163,1.78737,-2.418909,6
-3.884866,-1.09263,-0.235998,0
0.86938,-0.335298,-2.623887,5
1.535625,-2.203935,-1.23131,9
0.219593,2.147526,-2.121377,6
2.316487,-0.901819,-0.289145,3
2.274548,-1.538113,2.301942,7
1.258611,-2.508458,-1.150194,9
1.896916,-1.526405,0.161505,3
-3.870838,1.816728,1.526312,5
-1.559348,2.852511,0.559793,8
1.399934,2.366834,-0.06895,2
-0.638564,0.687366,-1.425363,4
-0.427274,1.752259,-3.051529,6
2.634021,-0.455119,-1.016564,3
0.324969,1.550332,-3.140996,6
-3.000506,2.206071,1.604479,5
-0.827259,-2.480036,-0.612766,4
1.547474,1.758072,1.433216,7
2.025501,2.281827,0.798828,1
1.02571,-1.25722,0.393119,9
2.692559,-0.765632,-0.604153,3
0.534638,2.119999,-2.097733,6
-1.613647,-1.876344,0.078299,4
0.626913,2.171571,0.912756,7
-0.082498,0.825456,-2.05412,4
-1.858418,1.09484,0.744514,8
-4.25252,-1.896515,1.122929,0
-1.072902,-0.545328,-1.861892,4
0.683461,-0.714584,0.306165,9
-3.685912,1.644755,1.738169,5
-2.711818,2.295467,2.256872,5
1.166197,-2.32442,-1.553504,9
2.532458,-0.609247,-1.040457,5
-1.098297,0.596462,-2.934737,6
-4.040894,-0.391862,-0.615427,0
1.923936,-0.968125,-1.138673,3
2.472954,-0.850307,1.105792,1
-0.873136,-2.397262,-0.475113,4
-0.392725,-2.524599,-0.185151,4
2.038787,2.305712,0.389018,1
0.768435,-2.139677,-1.594709,9
1.644973,2.38084,0.797009,2
0.596669,-3.415247,0.985639,7
2.710525,-0.379718,0.378131,5
-3.457044,2.193448,1.620927,5
-0.631423,1.630753,-2.962024,6
1.397159,1.505653,1.657853,7
0.929745,2.985182,0.917699,7
-2.828763,1.634044,2.362226,5
-3.425956,0.646192,0.661583,8
-0.820847,2.394543,0.639527,7
0.246888,2.376366,1.181837,7
2.393385,-1.475296,0.785395,3
-0.586975,2.32369,1.221868,7
-1.818297,-0.742989,-1.74027,4
2.175794,-2.574182,-0.480541,9
-1.404055,-2.017923,-0.380905,4
1.87871,0.460632,1.362891,7
-0.8318,1.498863,0.536583,8
1.74918,0.008131,-2.008081,5
2.323785,-1.295099,1.372999,1
2.485507,-0.485551,0.304866,3
2.110017,-0.110166,-1.469202,5
1.758033,-0.625298,-0.745588,3
2.41394,-1.300012,-0.008131,3
-3.898966,-0.563518,-1.086592,0
0.938898,2.17475,-1.93987,6
1.830432,2.283297,0.708403,2
-0.34927,-2.585696,0.054212,4
-1.825686,-2.336606,-0.668491,4
-3.934701,1.370173,2.376217,5
-0.919081,-1.99239,0.583572,4
-2.480569,1.585991,-2.288233,0
1.668943,-2.633458,-1.339045,9
1.680016,-2.622703,1.648052,1
2.482643,-0.738033,-0.551456,3
2.429934,-0.244833,-1.754987,5
-1.786782,2.890836,0.321375,8
-3.226437,0.610452,-1.65447,0
1.25815,-0.562704,-0.941721,3
-0.832549,0.690837,-1.342358,4
0.982844,0.204898,-2.553082,5
1.944282,0.747509,0.932142,2
1.876386,-2.769184,2.763845,1
1.28646,2.142929,1.37213,2
-3.364987,1.79721,2.96973,5
-0.618976,1.727566,-2.798048,6
-4.255195,-0.345159,0.039517,8
1.029138,2.155217,2.080235,7
1.983528,-1.189872,-0.102662,3
-4.567223,-2.494831,1.586647,0
2.029471,2.255912,1.128311,1
0.650112,2.898931,-0.109265,8
2.588665,1.447898,1.970631,2
0.493824,2.21911,0.995683,7
2.164215,0.757202,2.207248,2
1.062679,1.133613,-0.798724,7
-1.134298,-2.364116,-0.337196,4
0.45032,2.556317,1.272431,7
-1.135552,-2.417961,-0.125675,4
0.177869,-1.47329,-2.17784,4
-0.046906,2.117243,-2.938661,6
-0.341251,-1.02203,-2.780074,4
1.853991,1.225778,0.888096,2
0.582725,2.387011,1.362407,7
-0.560654,1.117207,1.832458,9
1.838674,-1.275338,-1.995296,5
-4.331696,-2.253388,0.548751,0
2.504241,-0.401409,-0.47837,3
2.656451,0.565278,1.964766,7
2.308698,0.559098,1.433172,2
-3.304274,-3.304137,2.58261,0
-1.456392,2.94701,0.467199,8
2.457953,-0.965719,-0.820021,3
1.517609,2.232006,-0.961794,0
2.090428,-2.073838,-1.359785,9
-0.706034,-0.102115,-2.460248,4
-0.192834,2.060772,0.70015,7
0.176232,-2.029101,-1.394555,9
-2.529517,2.023115,0.3774,8
1.802643,-0.478792,-1.848314,5
-0.940629,-0.011305,-2.219577,6
2.612054,-0.400377,-0.908269,5
1.175762,-2.628059,-1.543331,9
-2.830469,-2.896977,2.387157,0
-1.493506,-0.459423,-1.432734,4
-3.667921,1.027369,0.132178,8
2.153804,-2.307846,1.571361,1
1.901806,-1.769951,1.113308,7
2.073411,-1.768296,1.978288,7
1.743855,2.00648,0.680613,2
-0.517911,-2.305834,1.000493,4
2.305961,0.907713,-0.758057,1
-1.224712,-2.137609,-0.361323,4
2.118968,-0.841013,0.15363,3
-0.895721,-1.293642,-1.103639,4
1.865529,-1.842548,-1.334624,9
-0.309451,-1.525445,-0.998867,4
-0.958026,0.990346,-2.621223,6
-4.501166,-2.780008,1.66985,0
-1.726631,0.587603,-2.462759,6
2.098543,2.183342,1.124907,2
-1.164125,2.270992,0.818272,7
2.253403,-2.374916,2.320043,1
1.374282,1.870277,0.567413,2
2.095012,-1.064677,0.003602,3
-1.320662,-2.225237,-0.570909,4
-1.067916,-1.184881,-1.548062,4
0.518469,-1.607917,0.582341,9
2.193104,-1.904688,1.312904,1
2.152016,0.839535,1.686686,1
-2.587828,1.100208,-1.8116,0
2.119036,-1.284208,-1.083585,9
0.987644,2.396642,0.32094,2
-4.222407,-1.413843,0.577024,0
2.605709,-0.477191,-0.452894,3
-0.233804,1.74159,-2.559582,6
2.072943,0.397348,-0.739762,1
2.373774,1.669834,1.108756,1
-0.608483,2.811005,0.22083,8
2.199424,-1.486532,-1.374537,9
1.57009,2.193401,1.381211,1
1.717029,-2.347168,2.102781,1
-1.550395,1.17905,-2.566157,6
0.038729,1.802863,-2.888071,6
-2.942587,1.860089,-0.142692,8
-3.970145,-1.065898,-0.395914,0
2.29631,-1.910295,-0.994787,9
-2.862692,1.622694,-0.223164,8
1.910144,-1.900153,1.791211,1
2.246921,1.753485,1.020536,1
1.747932,1.024818,-0.729996,1
2.129127,-0.759998,-0.775282,3
-0.234894,1.665042,-3.015793,6
2.288471,1.687322,1.44691,2
-1.522263,0.844573,-2.90187,6
1.751048,-2.634094,-1.221003,9
2.030992,1.390829,1.543836,1
-0.961433,2.840814,0.537132,8
-0.161148,2.240645,-1.702368,0
2.839932,-0.322017,-0.56004,5
-3.680759,-0.353406,-1.462639,0
2.52248,1.160189,2.057337,2
-4.430285,-2.81947,1.816839,0
-1.263716,1.457417,-0.894429,8
-1.332709,1.011926,-3.123317,6
1.550264,2.149774,0.988988,1
2.260464,1.668502,1.342647,1
0.842007,-3.35653,0.922991,7
2.031756,-0.538693,-0.830262,3
-0.473034,1.154535,-3.081066,6
-4.117278,0.136924,0.48549,8
-3.811821,-2.131014,1.247462,0
1.931833,-0.613069,-1.536393,3
-3.656027,1.478039,1.7145,5
2.571801,-1.87219,-1.077592,9
1.485403,2.509023,0.126352,8
1.427895,1.809482,0.519903,2
-3.188705,2.105975,2.423522,5
-4.040986,-1.802126,0.82794,0
1.961973,-1.253551,-0.235113,3
2.359245,1.605607,1.288884,1
-0.087342,2.023445,0.691257,7
1.815586,-0.865151,-1.700411,5
1.905367,0.219959,-2.35703,5
1.106434,-2.757909,-1.170818,9
2.029503,-2.121746,-1.17948,9
1.18002,0.063017,-2.601963,5
2.199936,-1.787226,-1.372724,9
-0.169425,2.758667,-0.168134,8
-4.323436,-1.403192,-0.055218,0
0.837312,2.819745,0.706083,2
2.111846,-1.659414,-1.265565,9
-1.494273,-2.081756,0.595191,4
2.22717,1.152037,1.80121,1
0.591046,1.461955,0.98986,7
-3.276039,-3.367022,3.254774,0
1.674631,1.925021,1.162148,7
-3.623272,-0.389157,-1.211071,0
2.885348,-0.848447,-0.224727,3
2.708276,1.615116,1.394929,2
-1.314145,1.34671,-2.900127,6
-0.895537,0.402864,-2.614191,6
0.802885,-3.376468,1.016326,7
0.867255,1.288713,-0.31137,8
0.390907,-1.866199,-1.956653,9
-1.397632,0.072664,-1.454824,6
-0.338005,1.530462,-0.81597,8
2.569896,1.658833,1.488448,2
-1.525056,1.210824,-2.949145,6
-0.189927,2.298839,-2.265863,6
-4.426255,-2.745567,1.645258,0
1.600564,1.694678,0.389452,2
1.361178,1.847288,0.495986,2
-4.199955,-2.365362,0.968819,0
0.885846,-0.45007,-2.648832,5
0.343715,2.459563,-0.787153,2
1.450299,-3.273168,2.786731,1
0.73,-2.154171,-1.428545,9
1.771568,2.065621,0.971513,2
-1.409489,1.912751,0.447261,8
-3.374244,2.018031,2.091924,5
2.080742,-2.546441,-1.293364,9
1.998633,-2.499585,2.036602,1
2.122401,-0.442911,-1.024747,3
-1.061306,0.419482,-2.484882,6
0.166785,2.64685,-0.190643,8
1.613624,-1.320152,-0.43042,3
2.460744,-0.782199,-0.485728,3
2.467004,0.464831,1.853331,1
2.543092,0.068457,2.58349,2
-0.838898,-2.341712,-0.605266,4
1.194655,-2.33053,-1.036901,9
0.49434,1.723942,-0.204316,8
-1.154778,-2.367839,0.435949,4
-2.74635,0.644394,1.915038,8
2.545687,-0.854465,-0.497389,3
2.449559,-1.868541,-0.85437,9
1.850476,1.760058,1.115003,1
-4.256037,-0.839252,0.337819,0
1.486282,0.869857,-0.888158,1
-1.209673,-2.279637,-0.156293,4
2.783773,-1.851793,-1.088457,9
2.212616,2.160955,0.735897,1
1.023507,2.677495,0.63107,2
2.126113,1.97965,1.270036,1
2.040435,-0.553982,-2.09851,5
-0.182632,1.986186,1.339293,7
-1.825364,-1.417627,-1.267202,4
-4.214921,-0.553935,0.593884,8
-3.230258,0.511863,-0.527061,8
-1.406734,2.740501,0.866457,7
-1.407375,1.951088,-2.086916,0
-4.238993,0.524849,0.264666,8
-2.961994,0.975665,-2.013603,0
-0.218235,0.107672,-2.222477,6
2.225013,-1.086881,-1.297489,9
2.700285,1.079374,1.218146,1
2.011575,-2.200517,2.072789,7
-3.930418,0.050386,-0.414104,8
1.696184,-3.026365,2.306686,1
1.647072,-1.449615,-2.0047,9
-3.856987,1.982294,1.67162,5
2.000747,-2.266255,-1.125046,9
2.158577,-0.486568,-1.311306,5
2.314263,1.163817,1.227371,1
0.839863,2.034133,0.774208,7
0.026192,2.121856,0.923416,7
1.84007,-0.467455,-1.927216,5
-0.136415,1.636096,-3.204436,6
1.760778,-0.93274,-0.510454,3
1.681542,-0.405631,-2.378971,5
0.772853,2.355987,1.223924,7
1.762221,1.888147,0.586477,2
1.620039,-0.291,-2.171692,5
-3.908322,-0.703104,-0.420248,0
0.54726,-1.983211,-1.651253,9
0.607169,2.141028,-0.324159,2
-0.70572,1.753805,-2.288137,6
1.589557,2.220598,1.037214,2
2.111238,-0.272632,-1.822421,5
-0.070063,2.689313,0.336779,8
-0.554101,-0.563024,-1.430376,4
1.21166,-2.162296,-1.711814,9
1.032631,-2.033894,-2.117427,9
-1.280084,-1.518786,-0.385331,4
2.530768,-0.584343,-0.333504,3
-1.25611,-1.437048,-0.968616,4
1.37699,-1.309172,-2.022638,5
0.755777,-1.639885,0.585028,9
2.625984,-1.13534,-0.400367,3
-0.851523,-0.638072,-1.553121,4
1.358055,-3.873341,2.830015,1
0.902258,-1.873556,-1.948195,9
2.539751,-0.6826,-0.694867,3
1.324777,2.194364,0.847781,2
1.69777,-1.460382,-1.761551,9
0.994051,-0.697744,-2.61179,5
2.369052,-1.157176,1.678489,1
0.868194,-1.648224,-2.197051,9
-1.27665,-2.23833,-0.605175,4
-0.0168,2.666054,0.677789,7
-4.52822,-1.934766,0.628547,0
-0.463288,1.995819,-2.650064,6
-4.289613,-2.977779,2.695992,0
1.510007,0.453684,-0.993474,1
2.817582,0.503874,1.961932,2
-4.235143,-1.931319,1.02071,0
-4.044362,1.431114,2.466549,5
-0.646319,2.59062,1.2053,7
1.912891,0.612158,1.861304,2
-4.532535,-2.418458,1.264717,0
1.19375,2.555186,0.354428,2
-0.950597,1.586568,-0.875441,8
-4.040879,-0.943216,-0.007263,0
-4.286403,-1.632288,0.192193,0
1.745964,-0.773534,-0.814277,3
2.694437,1.422871,1.714263,1
0.945105,2.622838,0.622633,2
-1.04703,0.985441,-2.679547,6
1.060043,-2.983827,0.912925,7
1.677147,2.411918,0.574788,1
1.785787,-0.871486,-0.457205,3
1.476878,2.065799,1.19186,2
-1.656021,0.719698,-2.973484,6
-4.245593,-1.329744,0.468684,0
1.125664,2.135104,0.594678,2
2.246924,-1.333435,0.403301,3
-3.33507,-2.966524,2.420844,0
0.989342,-3.133627,1.061936,7
2.337795,-1.277045,-0.360368,3
1.8464,-1.276817,-0.098853,3
-1.461623,0.667386,-2.39572,6
-0.538831,1.032582,-2.011615,4
-1.506058,3.116383,0.09664,8
1.902905,-2.196097,1.759038,7
1.750551,-2.495712,1.754694,1
1.425411,-1.682216,-1.760508,9
2.173778,-0.451533,-0.358736,3
-1.405554,-0.986044,-1.582045,4
-4.307894,-2.016138,0.52797,0
1.937213,-0.894038,-0.60192,3
0.349145,2.748884,0.940201,7
1.762149,-1.105491,-0.952841,3
-0.00821,0.41352,-2.212353,4
-0.564698,1.774512,-2.812047,6
1.80894,-1.606947,-1.549043,9
2.473323,-1.415655,-1.050616,9
-2.620416,2.914176,1.786965,5
1.865329,-0.468387,-1.057386,3
-4.277736,-0.91623,0.111876,0
-1.802095,2.156378,0.667976,8
1.781886,-2.539193,1.976386,1
-4.09316,-1.01335,-0.395251,0
-1.629966,2.617537,1.093607,7
2.294028,-0.690812,-0.549207,3
-4.180583,-1.32941,0.360516,0
-0.559303,0.717693,-1.84821,4
1.204843,2.367492,0.908183,2
-2.772938,2.42872,2.317019,5
-4.308009,-1.273696,-0.064953,0
1.726468,-2.888197,2.443146,1
-3.16242,2.311461,2.057985,5
2.50576,1.773991,1.225515,2
-1.263997,2.004256,1.07238,8
-1.804144,2.426793,2.689887,5
2.1307,0.514484,1.297785,7
1.661583,0.827346,-0.91953,1
-0.363287,1.272301,-2.868447,6
3.02846,0.450533,2.783619,2
-1.185386,0.859609,-2.529324,6
-3.975929,-0.09731,-1.1634,0
0.895737,1.581088,1.953804,7
2.644651,1.537867,1.83699,2
2.209677,-0.551299,-1.14615,3
-4.739352,0.590507,1.064828,5
-1.805106,0.885012,-3.009755,6
1.161636,2.026399,0.179678,2
1.755107,-0.577472,-1.16731,3
1.814557,1.415339,1.476869,2
1.358943,-2.134361,-1.300609,9
-4.052061,-0.311746,-0.957621,0
-3.472796,0.736489,-1.568047,0
-0.088433,-0.975802,-1.680795,4
0.568948,-2.564867,-1.344614,9
1.228204,2.387689,1.370854,7
-4.500927,-1.989748,1.25303,0
-3.478522,1.601845,2.712539,5
0.148742,0.76988,-2.137268,4
-1.347211,0.605473,-2.390218,6
0.74191,-2.032629,-1.727699,9
1.660442,-3.088394,2.781983,1
1.610519,-0.805643,-0.977384,3
-0.898905,0.490092,-2.397272,6
1.502065,-3.387461,2.751826,1
-1.393918,-1.16233,-0.776014,4
2.213531,0.915143,1.411927,2
-0.468074,0.39729,-1.422327,4
2.370336,1.896937,1.491893,2
2.047743,-1.801172,-1.451059,9
1.575838,2.855468,0.395131,2
-3.654117,0.24223,-1.400131,0
-3.344169,0.471869,0.510397,8
2.259709,-0.788395,-0.563236,3
0.141765,2.164441,-2.715657,6
-4.201366,0.39907,-0.405235,8
-3.674907,2.007785,1.964646,5
-1.565339,1.266879,-2.926003,6
1.481684,-1.199002,0.760917,9
-0.215082,0.208822,-1.957705,4
-2.911945,1.717079,-0.227636,8
1.536214,0.629932,-0.923654,1
-0.369781,2.283317,-2.045171,0
-3.817899,-1.10245,-0.600786,0
2.811831,-0.926049,-1.190057,9
1.858727,-0.772759,-2.262657,5
0.047912,1.919276,0.141314,8
-3.984589,0.120414,-1.039256,0
0.847409,2.290967,0.341273,8
0.793794,2.762459,0.744731,2
-4.544184,-1.880399,1.257479,0
-3.527224,1.790444,1.200816,5
2.474173,1.69726,1.177916,1
2.155387,0.062637,0.989044,7
0.161734,1.94502,-2.509692,6
2.384894,-1.623098,0.836847,3
1.801342,1.205498,0.66312,2
2.258036,0.776397,-0.534676,1
1.414632,-0.300968,-2.105147,5
-3.040379,1.530566,-0.105925,8
-1.380274,-2.122041,-0.536837,4
2.851393,0.238639,0.157384,1
-1.570028,-1.523634,-0.482642,4
0.959028,2.38613,1.489024,7
-0.591219,2.092548,-2.870149,6
2.777779,0.235867,2.655749,2
-0.835846,1.388312,-2.99111,6
-0.891189,0.016891,-1.975944,4
0.957515,1.79454,-0.757559,2
0.834537,-0.173211,-2.697598,5
2.332386,0.232711,1.352975,1
-0.62569,-1.112007,-1.714096,4
-4.196628,-1.484169,0.112594,0
1.988146,-2.17348,2.221975,7
2.589932,-1.059951,-0.813599,9
0.320441,2.825207,0.566848,7
-0.792366,2.294233,-2.257117,0
-2.865285,1.913512,-0.643193,8
-1.194118,1.165356,-2.551243,6
0.333067,2.501812,1.018452,7
0.413059,2.150973,-2.454943,6
1.630174,-3.127277,2.41463,1
2.367785,-0.916311,-0.769857,3
-3.390519,1.945959,2.324679,5
-1.419472,1.002911,-2.567897,6
1.375262,1.833115,1.883951,7
-4.154668,-0.817272,0.04092,0
1.957003,1.112873,1.588732,1
-0.990682,0.427329,-2.509674,6
1.541919,-1.008825,-0.812447,3
-0.49304,1.468902,-3.177233,6
-1.300284,-1.631777,-1.465535,4
0.073453,0.327657,-2.419657,4
1.429981,1.762769,1.370006,7
-2.665383,1.470457,0.868606,8
1.110428,-2.471479,-1.243882,9
1.71835,1.03407,-0.922687,1
-1.834393,1.228434,-1.437961,6
-0.430835,0.899679,-1.40419,4
1.865156,0.833695,0.748974,2
2.730827,-1.427747,0.189286,3
1.518179,-3.332533,2.40641,1
-4.131041,-2.545677,1.423681,0
-0.335304,2.663573,0.955843,7
-0.888498,0.784688,-2.893295,6
-1.452288,1.161422,-3.011943,6
1.722741,0.02098,-2.117447,5
-3.388872,-0.035038,0.876277,8
1.916244,-1.300999,-0.030152,3
1.691458,1.624378,1.61909,7
-1.22638,1.080011,-2.552918,6
2.711212,1.728269,1.617374,2
1.953415,-2.600133,2.273237,1
-0.957283,-2.081017,0.418841,4
-1.280695,-1.583594,-0.911666,4
-1.880576,1.89598,3.241001,5
1.113061,1.167844,0.027455,7
1.369781,-1.678396,-1.376762,9
2.087944,2.191592,0.906219,1
-1.644834,-1.424678,-0.778339,4
2.507567,-1.475476,0.650106,3
1.957755,-1.051241,-0.74089,3
-1.171194,-2.002997,-0.839442,4
2.17622,0.075871,-0.720932,3
-1.63406,0.670744,-2.264047,6
-2.894357,1.884638,-0.417943,8
-1.959059,0.553644,-2.069167,6
2.28733,-2.05759,-0.575607,9
0.870688,2.391465,0.110376,2
1.58372,-0.485602,-2.352415,5
-4.597231,-1.245045,-0.03637,0
0.963069,2.305866,0.432976,2
1.155557,2.450417,-0.184362,2
1.29475,-0.029744,-2.320593,5
1.334571,2.384282,0.423214,2
1.974785,-1.180849,-0.300841,3
1.222175,-1.900028,-1.812817,9
-1.24904,-2.411665,-0.69489,4
1.08415,-2.443337,-1.044385,9
2.024258,-0.679086,-1.151048,3
-4.617668,-1.652398,0.641826,0
0.215468,2.416149,1.534878,7
1.570073,-0.503909,-1.013879,3
-0.96208,1.382869,-2.782192,6
1.505553,1.133458,-1.046944,1
-1.083355,0.901676,-2.763603,6
-3.997753,1.654919,1.974685,5
1.855336,1.584844,0.773874,2
2.571583,-1.34218,0.174826,3
1.549612,-0.569178,-0.898681,3
1.856857,-2.114338,1.803544,1
-2.562628,2.083871,3.028678,5
-3.291037,1.320442,0.200847,8
1.387144,-3.73118,2.571622,1
-0.235108,-1.675837,-0.808184,4
-4.50269,-2.3117,1.201934,0
-3.754628,0.549046,-0.088274,8
-1.542819,3.081859,-0.0886,8
1.152876,2.24839,0.809749,2
0.717406,2.772042,0.716646,7
2.116794,-0.779832,-0.712477,3
0.629525,2.364878,-2.27105,6
0.6997,2.641249,0.963962,7
-1.809635,0.751875,-2.423067,6
-0.64799,1.28585,-2.790537,6
-2.084934,0.563371,-2.845372,6
0.521066,2.351684,-2.638749,6
1.958444,1.938185,1.091052,1
1.472885,-1.181983,-0.412017,3
-4.16035,0.561848,-0.464378,8
-3.52314,0.647043,1.475572,8
1.732048,-1.630193,-1.785964,9
-3.993781,-2.240424,1.324395,0
1.531197,-0.966812,-2.494505,5
-1.438112,-1.84008,-0.749875,4
-0.744165,0.188773,-1.82518,4
1.623729,0.560527,-0.852298,1
2.382913,1.692278,0.932011,2
-4.186233,0.171427,-0.201377,8
-1.234349,1.020825,0.746291,8
1.738399,1.641333,0.88954,2
0.857592,2.559068,-1.675719,0
2.196043,-1.584589,-1.311383,9
2.028408,-2.122763,1.981031,7
1.711422,-2.219778,-1.498117,9
-1.097665,1.33271,-3.3326,6
0.758139,2.32032,1.627471,7
-1.598578,2.272616,0.38972,8
-2.644617,2.329696,2.623118,5
-3.203968,1.710587,2.678591,5
-2.653957,2.429221,2.707749,5
1.64348,-0.351969,-2.304273,5
-3.952157,-0.564173,-1.263988,0
-1.36202,-1.161593,-1.743068,4
1.525999,-1.65492,-1.141222,9
2.277466,1.573757,1.449037,1
2.162769,-1.981378,-1.174736,9
2.515937,-0.835842,-0.333313,3
1.536868,-2.786102,2.141454,1
0.281162,2.373058,-1.789537,0
