@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute '-0.451input1+0.4  input7-0.342input11-0.34input2+0.306input5...' numeric
@attribute 0.562input13+0.487input15-0.358input3-0.298input5-0.252input1... numeric
@attribute 0.452input2-0.417input3+0.392input9+0.361input7+0.305input4... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.732901,1.661623,1.595773,-0.320101,1.412104,7
2.251926,1.485288,1.569825,0.979414,0.477778,1
0.871613,-0.159165,-2.683694,0.041672,-0.442137,5
2.354641,-1.867064,-0.829843,-1.436359,-1.062089,9
1.145163,2.393258,-0.093573,1.302693,-0.36478,2
-4.066518,-1.693488,-0.028833,-0.575596,0.893537,0
-3.745378,1.230575,-0.664724,0.481115,-1.055948,8
2.022422,-0.675429,-1.141919,-1.49129,0.037756,3
-4.386612,-2.616507,2.064745,-0.649762,-0.552118,0
-0.928082,-2.274576,-0.0186,1.790002,1.399887,4
-4.066002,-2.82753,1.878671,-0.913045,0.514029,0
0.667678,2.386344,0.8819,-0.088397,0.396569,7
-4.347441,-0.541353,-0.48637,0.23059,-2.676169,8
0.240289,1.976931,-2.107103,-1.027063,-0.628303,6
1.164131,2.232126,-0.242112,-1.510431,0.251181,8
1.872799,-0.008227,-1.927168,-1.796257,0.682335,5
1.128715,2.680796,0.841184,0.914288,-0.039576,2
2.158833,-0.552109,-1.122782,-0.882659,-0.59026,3
-3.792299,-2.539411,0.870089,-1.408756,1.418831,0
-3.809493,-0.357705,-0.718763,-0.075524,0.817801,0
-4.148391,-2.187503,1.665536,-1.117194,0.36456,0
1.523829,-2.922173,2.476952,-0.066978,-0.56548,1
0.93462,-2.661056,-1.206113,0.282184,1.079659,9
1.667088,-2.099942,-1.726115,-0.501439,0.685259,9
1.215287,2.507856,0.747829,1.335564,-0.099243,2
-1.336315,-2.163116,-0.219555,1.063037,1.671124,4
0.446063,2.589771,0.883453,-0.071161,0.64128,7
-0.774547,3.107078,-0.300049,-0.690375,0.382476,8
2.629712,-1.014192,-0.455348,-1.404614,0.027123,3
2.285258,-1.836155,1.064793,0.220657,0.6027,3
-3.990791,-2.094224,0.794312,-1.478005,0.793028,0
-4.048697,-0.983204,-0.429125,0.044778,0.986449,0
1.09631,2.123249,0.227926,1.901844,0.206361,2
-0.978912,-1.978267,-1.125247,1.050162,1.068811,4
1.964065,-1.966316,-1.870495,-0.201483,-1.833149,9
1.455153,-2.513834,-1.441282,-0.308484,0.532912,9
2.391123,-0.72883,-0.976139,-1.607781,0.062566,3
0.992574,-3.940055,2.412441,1.800971,-1.765157,1
0.397533,2.222678,-0.344571,-1.454231,1.632101,8
2.543668,0.423517,-0.165178,-2.601295,-0.493152,1
-3.57827,0.155462,-1.534931,-0.052808,0.40099,0
2.644032,-1.752223,-0.633421,-1.43162,-0.824491,9
0.926578,1.969094,-2.612063,-0.27914,-1.640576,6
1.680367,2.110332,1.202239,2.039483,-0.409214,1
1.094292,1.883537,0.196806,1.909402,0.389759,2
2.329849,0.687739,1.729921,1.257229,-0.266541,1
-0.500938,0.812672,-1.258353,-0.573386,-0.171757,7
2.174632,1.827812,0.928356,0.987919,0.428356,1
0.941112,2.278687,0.182265,1.344749,-0.51083,2
0.650242,-2.611175,-0.872737,2.620537,-0.795536,9
1.917274,-2.281466,-1.294058,-1.051632,0.574846,9
-0.925497,3.227458,-0.002025,-0.72132,0.114582,8
-0.274757,-0.024417,-2.235522,1.644016,-0.460572,4
-1.537787,0.854244,-2.797088,1.085706,0.081086,6
-4.146063,-1.413054,-0.05248,-0.410592,0.936696,0
-1.621759,-1.22586,-0.852648,1.497742,1.1759,4
1.716421,-2.098502,-1.282481,-0.05092,1.306533,9
1.807579,-2.808922,2.114449,0.800729,-0.916311,1
-0.222082,-2.296483,-0.418001,0.174736,1.190987,4
-0.536871,-0.849495,-1.184703,3.120703,0.813059,4
0.988626,-0.258159,-2.70597,0.122575,-0.348857,5
-3.487833,0.032775,0.67167,0.356296,-2.5303,8
2.53338,-0.033316,2.023182,0.963133,0.541494,2
1.123141,2.549863,0.912202,1.733873,0.261907,2
-0.934465,1.072894,-2.83759,-0.699743,-0.562349,6
-0.182064,2.094576,1.184777,0.306026,0.540076,7
-3.632019,0.358755,0.239328,0.072473,-3.409428,8
1.16518,2.383743,0.629905,1.556423,-0.440875,2
-2.932031,0.159684,-1.018756,-0.157399,0.488501,0
-3.604464,-0.121392,-0.821788,-0.087333,0.923519,0
-3.885092,-2.597758,1.950597,-1.522403,0.635025,0
2.394009,-0.976733,-0.664168,-1.313309,0.237507,3
1.99288,1.867071,0.804044,1.17726,0.195451,1
2.790995,-0.555038,-0.9707,-1.340643,-1.653174,5
-0.46236,1.924539,-2.981169,-0.113612,-0.618321,6
-2.554012,0.041612,1.348607,-1.534359,-1.613323,8
0.282731,1.080518,-1.247161,-0.884024,-0.892638,7
0.316422,-1.612777,-1.143785,-0.387369,1.692146,4
1.468668,2.029381,1.040005,-0.50873,0.757617,7
2.247882,-1.265711,0.693249,0.698801,0.019465,3
2.228136,-2.033521,-1.703849,-0.358018,-1.037449,9
1.764964,1.456065,1.327332,-0.131899,0.605809,7
-1.719454,-1.687822,-0.951023,1.42777,1.151145,4
2.440399,1.666528,1.249651,0.690919,0.355815,1
-1.580972,1.753479,1.381686,-0.753015,1.770186,8
-1.218928,-0.437208,-2.503526,0.95205,-0.607449,4
2.36117,1.244135,1.45724,-1.617586,0.750077,7
-0.720813,-1.38753,-1.30166,2.114965,0.830484,4
1.775262,-2.554566,-1.181097,-1.484978,0.523832,9
1.346305,-2.289538,-1.731521,0.145523,1.268085,9
1.941795,-1.061739,-0.121939,0.112849,0.122592,3
-3.360419,-2.889185,1.69265,-1.234014,0.977499,0
0.842217,2.133458,1.974153,-0.432214,0.635708,7
2.029912,2.009059,1.351058,-1.008723,0.63438,7
-1.230129,1.206328,0.229001,0.352101,2.351642,8
1.044793,2.3252,1.39879,0.279403,1.443372,7
2.569092,-0.863689,-0.270891,-1.732619,0.242055,3
2.019168,2.096319,1.358345,1.348704,-0.039227,2
-3.91612,-0.511935,-0.700327,0.087521,1.015812,0
2.101364,-0.556899,-1.811653,-0.437801,-1.165552,5
-3.385618,0.717017,3.045022,-0.225127,-1.357488,5
-1.357899,2.753528,0.50065,-0.817094,0.661768,8
1.583199,2.63305,0.983125,1.470957,-0.153612,2
-1.382611,-3.032516,0.303512,0.080345,1.652822,4
0.759648,1.972152,1.819612,-0.070188,0.734502,7
1.982242,-1.068676,-0.209156,-1.101193,0.631401,3
-0.908389,1.214225,-2.593317,-1.057416,0.086134,6
1.400885,-3.046287,-0.308737,-0.398339,-0.860295,9
1.834498,1.645491,1.315664,1.648425,0.064086,1
1.188257,1.404456,-2.010198,-1.156375,-0.231388,6
1.875523,-1.161128,-0.80231,-0.201442,-0.068819,3
-0.928852,1.061552,-2.862611,-0.991789,-0.352152,6
0.423747,2.625462,0.062118,1.825588,0.135945,2
1.733994,-1.039605,-1.647005,0.207177,-0.727078,5
2.918227,-1.105112,-1.144779,-1.867314,0.000106,9
2.642416,-1.751216,-1.188539,-1.467061,0.148808,9
2.187758,-2.041007,-1.189089,-1.250661,0.112334,9
0.524643,-2.67765,-0.925162,-0.436064,1.045893,9
-3.439881,2.103911,1.582393,0.199942,-0.280099,5
-0.005924,2.584879,0.881867,-0.142464,0.278435,7
0.888619,2.872886,0.570486,0.687335,-0.46054,2
0.371089,2.64387,1.149732,0.281142,0.627524,7
0.259371,1.981114,-2.198897,-1.495835,-0.503965,6
1.994217,-1.794756,-1.26468,-1.168042,1.362291,9
-0.856584,-2.317071,0.351246,2.177777,1.396892,4
-4.50397,-3.118324,2.309678,-0.689819,-0.944286,0
-1.478843,-1.651125,-0.607625,1.336008,1.203632,4
2.041559,-0.685497,-0.513145,-0.917539,-0.175178,3
-4.095622,1.080756,-0.04359,0.407932,-2.298028,8
2.283993,1.940961,1.238467,1.032427,-0.302924,1
1.45914,-1.805479,-1.746961,-0.384615,0.466916,9
1.781175,-0.72073,-2.077382,-0.383306,-1.140351,5
2.072287,-0.972401,-2.043893,-0.48545,-1.134468,5
2.09937,-0.332005,-0.905774,-2.001507,0.852449,3
-2.140902,2.277559,-0.596912,0.810081,-0.453586,8
1.888965,-1.214155,-0.02134,-0.494424,0.325728,3
2.173421,1.650651,1.325663,1.216691,0.416512,1
-1.055673,0.867552,-2.807931,-0.893516,0.359348,6
1.445549,-0.766676,-1.658569,0.776654,-0.824768,5
-0.442403,0.792171,-2.260611,0.093699,0.19864,6
0.853103,-3.009176,0.579897,2.144065,1.182534,7
-1.545158,2.444259,1.046446,0.712875,0.099048,7
2.168162,-0.693018,-0.468745,-1.400467,0.198523,3
1.403419,1.703664,0.482472,2.164905,0.87788,2
-1.120059,0.052489,-2.536698,1.494764,-0.846622,4
-1.052086,-1.606749,-1.851358,0.276827,0.991655,4
-3.115057,2.339103,1.656325,-0.194852,-0.676085,5
1.646394,-3.06388,2.630889,0.401925,-1.137136,1
1.954797,2.179042,1.348662,0.294109,0.22441,2
-0.204917,-0.799651,-2.474579,0.971802,0.20505,4
0.905411,1.885669,0.948274,0.444166,0.930556,7
1.785993,-1.020147,-0.413825,-0.81482,0.151046,3
-3.64091,1.759137,2.127497,-0.119864,-0.492592,5
1.566554,-0.708753,-1.840942,-1.361702,0.581649,5
2.03346,-1.907134,-1.589305,-0.835247,-0.393454,9
-1.052685,1.819091,-2.216045,1.909732,-0.458702,6
-0.332452,2.176459,-2.714025,0.058702,-0.698547,6
2.224538,-1.455531,-1.270715,-1.303523,1.498422,9
1.701591,1.953991,0.806914,1.575079,0.062479,2
0.64743,2.53233,-0.103674,-1.641641,0.490648,8
-2.614218,2.433569,2.27823,-0.958073,-1.271681,5
1.822618,-0.409402,-2.344683,-1.52174,-0.716778,5
2.651352,-0.908465,-0.897813,-1.177626,-1.447202,5
-4.189694,-1.031136,-0.320586,-0.096146,0.534202,0
1.020413,2.571098,0.201574,1.372678,-0.349176,2
2.626927,-1.221852,0.304378,-0.555606,-0.297577,3
2.972032,-0.605624,-0.452329,-1.46686,-1.323917,5
1.369589,-3.481895,2.836835,0.915594,-1.280522,1
2.831338,1.43873,1.73814,-0.117202,0.660945,1
-4.310117,-1.535158,0.223352,-0.380228,0.642926,0
1.025136,2.45639,-0.223503,1.182859,-0.205631,2
2.074192,-1.064736,-0.350594,-0.172532,-0.182093,3
-2.355185,1.515951,1.688889,-0.626688,-1.188005,8
-0.082468,0.719062,-2.445849,1.137009,-1.318846,4
2.56096,-0.658343,0.108719,-1.237268,-0.008062,3
-3.625806,0.585622,-2.132572,0.517387,-0.170885,0
0.76825,-0.110418,-2.5514,-0.257016,-0.538311,5
-4.508016,-2.46303,0.895131,-0.20886,-0.12221,0
1.830736,-2.001279,1.414288,1.961307,-0.569251,1
-0.925438,-1.020446,-2.270238,0.511384,0.569582,4
1.342441,2.472189,0.96904,1.336537,0.14821,2
1.732993,-2.247945,0.85724,1.759878,0.659994,9
2.352848,-1.077309,-0.127688,-1.134539,0.450757,3
2.297935,-2.090937,1.924839,0.143956,-0.260801,1
-0.903824,0.994761,-3.140395,-0.13686,-0.297348,6
-1.363173,-1.627083,-0.179721,0.370092,1.499274,4
2.2285,1.875279,1.185698,0.99734,-0.498204,1
1.946105,1.349613,2.416426,1.353507,-1.334799,1
0.105468,2.189759,-2.512069,-0.843746,-0.643011,6
1.872696,-0.204316,-0.969204,-1.692895,1.194757,3
1.916124,-0.945,-1.787036,-0.103519,-0.930215,5
-3.460502,1.980553,2.525541,-0.479617,0.314888,5
-1.309292,-1.176839,-1.591615,1.028331,0.622189,4
2.919682,-0.596353,1.456478,-1.909896,-1.157289,1
1.531015,-0.161911,-1.880884,-1.79118,0.806979,5
-0.773155,0.515485,-2.543466,0.750877,-1.020632,4
-1.619207,0.81324,-2.758894,-0.219657,-0.21693,6
-0.776459,-0.983756,-2.57285,0.575932,0.248294,4
-1.016759,1.418721,-3.088788,-0.322886,-0.433129,6
-3.39255,2.133455,1.594956,-0.340533,-0.9812,5
-1.578093,1.831518,0.680833,0.108147,2.197498,8
1.708651,2.052615,0.826274,0.970006,-0.696558,2
0.562329,2.368751,0.172391,2.416596,-0.124786,2
-4.09185,-2.143735,0.028118,-0.752289,1.143241,0
-3.523967,-0.272533,-1.224213,-0.63828,0.548129,0
0.333364,0.411034,-0.356019,-0.458346,-0.859715,7
2.761726,-0.755278,2.579075,0.194793,-0.62402,1
2.407475,-1.727877,1.715712,-0.30566,-0.113716,1
-0.536276,1.397393,-3.128889,-0.264451,-0.520863,6
2.014042,1.798984,0.899029,0.441048,0.433982,1
1.637531,-0.599175,-1.55394,-0.579406,-0.040736,3
2.640777,-1.920452,-0.485986,-1.172268,-1.346981,9
0.83014,2.102437,0.355498,-0.940212,0.817173,8
1.433308,2.668295,0.775761,1.373473,-0.562058,1
-0.968462,1.201329,-3.231545,0.269144,-0.613231,6
-0.455313,2.8165,1.041274,0.454926,0.356507,7
0.916487,-3.178954,0.9816,1.460829,1.161459,7
2.058558,-0.645674,-0.994413,-1.401801,0.385019,3
-0.955375,-2.119085,-0.052935,1.709953,1.705448,4
0.426662,-3.342447,0.384745,1.693302,0.884509,7
0.051272,0.882839,-0.886716,-0.963616,-0.644862,7
2.175174,1.822979,-1.375956,-1.028176,-2.199651,6
1.075369,2.079232,0.549576,1.826496,-0.220485,2
2.043454,0.819585,1.237112,-1.079671,1.241026,7
-2.995082,-3.22453,2.126582,-1.259203,0.724958,0
1.506284,1.677746,0.56251,1.549102,0.626961,2
-0.514728,2.288513,-2.155302,1.373621,-1.29816,0
-3.021378,2.422111,2.496738,-0.552322,0.209937,5
2.3252,0.674527,-0.93649,-2.806171,-0.158438,1
0.199659,1.682499,-2.992115,-0.880643,-0.437154,6
-4.057561,0.860078,-0.425442,1.092442,-1.226676,8
1.919426,-1.081254,-1.174956,-0.883979,-0.14833,3
2.14539,-1.98434,1.412136,1.307231,-0.626359,1
-1.900643,2.077377,3.1909,-1.815347,-0.079479,5
2.299604,-0.881881,0.226398,-0.393262,-0.009652,3
2.576854,-0.973754,-0.285077,-0.881689,-0.006386,3
1.501794,2.336063,0.486515,0.705924,-0.447911,2
0.09356,0.746266,-2.359963,-1.061001,0.004107,6
-0.091215,2.206567,-2.587762,0.061097,-0.582104,6
1.63699,-2.17888,-1.462555,-0.847037,0.981912,9
2.581027,1.715163,1.155643,-1.041991,-0.474208,1
1.945908,0.67855,-1.345587,-2.816248,-0.420043,1
-0.963708,0.617753,-2.810771,-0.916415,0.261803,6
-4.346953,-2.008445,0.802664,-0.263412,0.66548,0
3.154153,1.286213,1.950127,-0.395575,-1.043894,1
-0.266386,-2.768982,0.285536,-0.563954,1.709358,4
-1.805712,0.631827,-2.652837,-0.479927,0.01497,6
2.493583,1.705549,1.403991,0.178615,0.092463,2
0.37792,2.467703,1.290782,-0.166994,0.795254,7
-1.450435,-1.680878,-1.32188,1.929579,0.372975,4
2.520414,-0.285181,-1.274421,-0.484523,-2.180895,5
2.349123,1.589304,1.484695,0.406627,0.091162,2
0.229736,-0.309459,-2.712444,0.048572,-0.174591,4
1.325137,-0.601642,-0.557921,0.677154,-3.423743,9
-0.589957,-1.966987,1.008161,0.62393,1.420668,4
0.84021,1.850816,0.984927,0.219015,0.844965,7
-0.900746,2.691528,0.849261,0.494369,0.678468,7
0.874439,-1.452467,0.332697,1.989233,-2.443812,9
-4.555043,-2.234286,0.642267,-1.037487,0.82902,0
1.391771,-2.354608,-1.562575,-0.712332,0.479041,9
-0.361374,1.465135,-3.051174,-0.683734,-0.441305,6
-0.451204,1.974453,-2.787078,-0.679706,-0.586862,6
0.943183,2.66987,-0.164342,-0.931112,-0.38832,8
-0.453225,2.215968,0.858477,0.598358,0.606926,7
-4.240068,0.412323,-0.114425,-0.12464,-3.36892,8
-1.108259,2.510129,0.449233,-0.100362,1.397086,8
0.419194,1.98866,-2.4226,-0.134163,-1.248473,6
-1.291646,-1.516374,-1.435377,1.241389,0.476797,4
2.411471,0.544687,2.140886,1.107584,0.301105,2
-0.744293,-2.189411,-0.475145,2.034809,1.398831,4
1.576897,-2.752679,-0.35577,-1.240877,-1.049891,9
-1.65697,1.182698,0.954935,-0.617927,2.397645,8
1.752134,2.460834,0.603407,1.062506,-0.510005,2
-1.301345,-2.177001,-0.170458,0.516704,1.651204,4
2.627995,-0.965132,0.743194,-0.768109,-0.121781,3
-4.282094,-0.682917,-0.65373,0.489404,0.601261,0
2.284473,-0.447389,-1.743298,-1.495562,-0.365162,5
2.538584,-1.56014,0.109846,-0.560308,0.050554,3
1.084327,2.637737,1.086951,1.675162,-0.142918,2
2.319296,2.273331,0.834003,-0.241079,-0.456532,2
-4.74552,-1.833772,1.506763,0.48604,-0.770307,0
2.20324,-2.527407,2.062889,0.453122,-0.610943,1
1.480878,2.203305,0.778329,1.488951,0.174325,2
2.187209,-2.292593,2.091647,0.743211,-0.44355,1
2.010216,1.736888,1.164005,1.515942,0.333929,1
2.068976,-2.467732,1.686975,1.466287,-0.572769,1
1.439967,2.439179,1.28131,-0.276875,1.349509,7
0.615982,-3.521031,0.992114,1.724475,-0.590756,9
-1.056407,-2.270187,0.972234,0.47191,1.733682,4
-1.170028,-2.000115,-0.039745,0.631442,1.713714,4
-4.511676,-2.480371,1.62668,-0.197644,-0.466656,0
1.929703,-0.984284,-0.583961,-0.111115,-0.018228,3
-3.977656,-0.520275,0.229878,0.113749,-3.6348,8
0.438696,2.636192,-0.882818,0.978913,-0.427823,2
0.91751,2.293114,1.774731,-1.093596,0.782361,7
1.204994,1.694734,1.733316,0.520837,0.860617,7
1.810135,-2.81127,2.236196,0.788797,-0.917939,1
-3.840561,1.045419,0.04307,0.502344,-1.736656,8
2.651041,-1.281254,-1.546964,-1.786208,0.001017,9
-1.45091,-1.291572,-1.03581,1.993191,0.723233,4
2.490381,1.948357,1.086407,-0.58736,-0.193469,2
2.285876,0.556102,-0.672716,-2.700552,-0.208137,1
-1.419216,1.318904,-3.083445,0.460486,-0.861334,6
-4.108276,-0.940302,0.413407,0.570701,-3.502806,8
-4.374209,-0.497724,-0.476358,0.184033,0.857543,0
1.744548,-0.695473,-0.646647,-0.005685,-0.942216,3
2.149166,1.751234,0.82778,0.66223,0.1701,1
1.728041,-2.026704,-2.096365,-0.232846,-0.591785,9
2.091567,-2.235076,1.968235,-0.329452,0.836657,7
0.664249,2.195347,-2.617782,-1.116888,-0.91073,6
-3.112502,2.478431,1.519641,-0.344465,-0.373761,5
-2.02064,2.112574,3.137241,-1.616398,0.971261,5
1.077063,2.411477,0.962328,1.642917,-0.139402,2
1.302617,2.546619,0.545298,1.511425,-0.246398,2
-1.104336,-2.232377,-0.162109,2.318507,1.140706,4
-0.796601,1.086061,-3.361023,-0.08594,-0.691152,6
1.253092,-2.329465,-1.651478,-0.505151,0.416819,9
-3.017109,-0.09908,-1.298834,0.356993,1.08172,0
-2.833061,-3.703354,2.344099,-1.543474,-0.468229,0
2.321127,-1.707967,1.740471,0.420768,-0.253007,1
-0.79523,-2.280318,-0.430318,-0.062542,1.687435,4
-1.368289,-1.477735,-1.156289,0.668202,1.093526,4
-2.938959,1.687366,0.466059,0.16634,-0.969081,8
1.212751,-3.055186,-0.699668,-0.610983,-0.66291,9
2.335589,-1.573525,0.286871,0.461274,0.302047,3
2.923835,0.522477,2.424406,0.204387,0.824816,2
-4.326818,-1.727526,0.602702,-0.415277,0.563734,0
-3.504372,1.141871,-0.116628,-0.092537,-1.807734,8
-1.260562,-1.769178,-0.163131,0.804102,1.48017,4
2.275147,-0.909424,-0.717388,-0.889966,-0.037243,3
0.128784,2.111112,-2.703963,-0.545434,-0.376439,6
-0.786707,-1.110269,-0.59426,2.567368,1.336887,4
0.388652,2.350356,-1.61826,-0.707754,-0.458779,6
-1.587818,-2.004193,-0.055931,1.959897,1.412747,4
-0.533832,-2.889836,-0.274452,-0.163154,1.738646,4
1.892009,-1.994248,-0.943519,-1.036557,0.936971,9
2.867552,-0.431689,-1.219977,-1.421981,-1.291634,5
2.222156,1.021187,1.231611,1.268597,0.268818,1
2.53149,-0.685032,-0.425697,-1.466107,-0.020623,3
2.637833,-0.736866,-0.848248,-1.731468,0.037075,3
-2.824165,-3.396342,3.589954,-1.515123,-0.143128,0
1.42909,2.628375,1.532642,-1.158011,0.891759,7
1.043103,1.019127,-0.087969,0.972167,-0.130564,7
-2.725485,2.556272,2.343657,-0.895845,-0.478976,5
2.62503,-1.425074,-1.487223,-1.420971,-0.11144,9
1.744898,-2.57621,1.456646,1.785774,0.056103,1
-2.217581,2.469821,0.495189,-0.202082,-0.99975,8
0.967135,2.304782,0.112638,1.253274,-0.874479,2
1.773336,1.414933,1.07414,1.617432,0.348318,2
-3.68799,-0.188663,-1.333233,-0.125125,0.430317,0
-0.320133,1.384309,0.012671,-0.26614,1.617948,8
1.386283,-3.57559,2.675539,1.359073,-1.762845,1
1.315141,-2.575939,-1.183386,0.196689,1.534224,9
1.654347,2.220138,0.382431,0.4692,-0.155479,1
-1.499123,-2.040879,-0.465213,1.322852,1.457093,4
-3.984183,1.663175,2.012207,0.137396,-0.905165,5
-4.114359,-2.238977,0.91346,-1.853755,0.65353,0
-1.030635,1.772839,-2.896104,-0.16293,-0.504024,6
0.563287,0.742501,-1.091675,-1.897974,-0.562958,7
-3.407278,2.03877,1.641343,-0.393557,-0.737025,5
-0.822519,-2.043702,-0.16414,0.533675,1.603756,4
2.562449,-0.742917,0.308528,-0.579251,0.024706,3
0.621478,-2.413303,-0.548489,0.455095,-1.628881,9
-2.085209,0.927849,0.98239,-1.807363,0.840039,8
2.220987,-2.504786,2.01508,0.719004,-0.857116,1
2.496247,-0.836153,-0.537667,-1.095723,-0.297029,3
1.951811,0.854954,1.523869,1.769796,-0.550463,1
-0.91214,1.350768,-2.889944,-0.635213,-0.64818,6
1.118551,2.211188,1.802894,-1.879555,1.082871,7
-1.539561,0.741032,-2.767752,0.33445,0.099534,6
1.841144,-2.239242,2.015825,0.770672,0.886847,7
-0.413506,2.638582,0.887808,0.211442,0.452921,7
-1.028995,-2.22819,0.649123,0.081323,2.004288,4
-2.71862,1.236314,-1.930057,1.493394,0.328759,0
0.654386,2.342713,-2.178961,-0.302335,-0.790616,6
-0.790318,0.833859,-2.668284,-0.784335,0.200604,6
-3.728914,1.777336,2.187788,-0.014449,-0.585739,5
1.913562,1.471657,0.946237,0.301302,0.75287,7
-1.076067,-1.401256,-1.073622,1.916246,1.147935,4
-0.019082,1.20432,-0.408493,0.586353,-0.589067,7
-3.241354,1.375636,0.964343,0.834624,-0.538425,5
1.534888,1.612908,1.142836,0.687102,0.62115,7
1.93895,-2.627371,2.361905,-0.470225,-0.141541,1
-1.087287,1.605835,1.00492,-1.693467,2.024422,8
-1.175568,0.572296,-2.482731,-0.291473,0.389698,6
-2.132498,1.79218,-2.470258,1.521844,-0.060779,0
-0.368187,0.515939,-1.823498,2.837084,-0.04172,4
0.369109,2.814636,0.589587,0.829762,-0.246424,2
2.108111,-1.351905,0.072255,-0.260263,0.189936,3
1.980226,0.596975,-0.525767,-2.950249,-0.377698,1
1.581331,2.391646,0.844398,0.838172,-0.175689,1
2.726241,0.999852,1.746521,-1.111434,0.428472,2
-1.269611,-1.480821,-0.443539,1.565929,1.495316,4
1.55207,-2.126622,-1.628186,-0.487661,0.028828,9
-1.71593,1.813065,-2.322517,1.383527,-0.478988,0
-0.748139,1.814492,0.843547,0.138966,2.472327,8
-4.338425,-0.599443,-0.577946,0.492992,-0.014921,0
-0.506998,0.922668,-2.729484,-0.803171,0.316172,6
2.167242,1.561898,0.986971,0.696375,0.864453,1
-4.091264,-1.610448,-0.057578,-0.386811,0.437712,0
1.018087,2.520494,-0.329939,1.086262,-0.582108,2
-3.940607,1.641388,1.570215,-0.030039,-1.254186,5
-3.605658,1.695089,1.846089,0.292518,-0.863716,5
-1.780917,-1.123624,-0.65916,2.113652,1.232968,4
-3.024176,-0.115618,0.903413,-0.603389,-1.532284,8
0.90209,2.723767,1.434682,-0.010541,0.324105,7
1.435146,-0.615668,-2.158893,-1.025943,0.377988,5
-3.388439,1.871204,2.748596,-0.551107,0.23311,5
1.171413,2.241699,1.077986,1.98015,-0.049065,2
-3.888878,-1.693602,0.011287,-1.309312,0.947482,0
-3.872444,-2.982592,2.155319,-1.40309,0.41308,0
-1.466084,-0.60304,-1.931558,1.82201,0.159524,4
1.477067,-0.449159,-1.069947,0.126301,-0.217003,3
0.456095,2.241858,-2.536248,-0.351488,-0.61999,6
-3.756042,-0.614628,-1.026591,-0.683666,0.409973,0
-1.198281,-2.012272,-0.915765,2.282341,0.62006,4
-1.137595,1.671932,0.452342,0.647776,2.04972,8
2.691075,-1.391401,-1.333752,-1.732763,0.17107,9
0.286456,1.825334,1.789899,-0.557407,0.762673,7
1.83653,-1.197931,-0.036164,1.572728,-0.298298,3
-4.36198,-2.315406,1.482282,-1.23739,0.439797,0
-3.016764,-0.528749,1.230166,-1.377441,-2.248345,8
1.998989,-2.744667,2.019913,1.106866,-1.014251,1
2.035558,1.557018,1.423662,1.472687,-0.267561,1
1.164844,2.669172,0.067693,-1.412515,-0.572639,8
2.440231,-1.364644,0.842742,-0.650989,-0.119113,3
-4.059705,1.577517,2.055362,0.417525,-0.901706,5
1.366549,0.901457,-1.026191,-2.106266,0.067011,1
-1.272548,1.439026,0.671579,-0.944212,2.196136,8
2.072539,1.058727,1.696271,1.823768,1.039562,2
1.964195,0.364043,1.527627,0.954782,0.348358,7
-4.460262,-1.734984,0.778789,-1.018258,0.8287,0
-1.55787,-1.103008,-1.290944,0.681635,0.985535,4
2.151467,1.454326,1.465327,1.446017,0.055838,1
2.443502,0.297144,-0.850039,-2.86309,0.414903,3
1.669297,-1.851139,-1.105003,-0.986591,1.155927,9
2.021136,-1.050253,-0.517529,-0.726815,0.308961,3
1.901351,-1.064795,-0.214036,0.374882,0.07879,3
-0.027455,2.639536,0.503724,-0.266319,0.19025,7
0.873711,1.507554,1.455706,0.880883,0.783746,7
-0.492881,2.218315,-2.690098,-0.219233,-0.555489,6
0.552337,0.726829,-2.457857,-1.689633,-0.188731,6
1.826948,-0.72252,-1.01462,-0.941326,0.155459,3
1.991585,1.085839,1.328579,-0.065931,0.741251,7
-3.05225,1.944129,0.836758,0.143044,-0.585609,5
-1.956587,2.473496,0.429999,0.74923,1.23894,8
-1.604906,-1.605013,-1.05028,0.876247,1.233877,4
-1.008589,-1.418063,-1.217737,0.504989,0.996063,4
0.703586,-3.007992,-1.054538,1.485045,-0.49514,9
1.580391,-3.136145,2.536518,0.524446,-1.158541,1
-0.517361,-1.597334,-1.35021,0.522192,1.191874,4
1.761481,0.870219,-2.180883,-1.754715,-0.881684,6
1.784515,-0.391076,-1.728814,-1.367347,0.220137,5
-3.702937,-0.498342,-0.071296,-0.770948,-3.936562,8
1.784315,1.371331,0.726848,2.150447,0.032621,2
-1.260923,0.896604,-3.078648,-0.514142,-0.309525,6
1.66341,-0.873429,-1.762777,-0.048769,-0.351576,5
2.350068,-2.091316,-1.565197,-0.895666,-0.656781,9
1.716679,1.462734,-1.255493,-2.556051,-0.716721,1
-3.357434,2.186586,2.065308,-0.324165,-1.04757,5
-0.398297,2.098219,0.995452,0.559013,0.91061,7
2.436846,-1.419368,1.895857,0.012753,-0.496059,1
0.315437,2.263278,-2.53235,-0.902874,-0.579438,6
2.441161,-1.643699,-1.042128,-1.639096,0.144298,9
-0.20244,-2.258564,-0.393381,1.121027,1.312288,4
