@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute '-0.451input1+0.4  input7-0.342input11-0.34input2+0.306input5...' numeric
@attribute 0.562input13+0.487input15-0.358input3-0.298input5-0.252input1... numeric
@attribute 0.452input2-0.417input3+0.392input9+0.361input7+0.305input4... numeric
@attribute -0.524input1+0.439input5+0.395input11+0.364input13-0.217input15... numeric
@attribute -0.671input2-0.359input12+0.355input9-0.343input10-0.247input5... numeric
@attribute -0.477input1-0.476input7-0.454input13-0.359input16-0.218input8... numeric
@attribute -0.643input3-0.497input15-0.405input9-0.266input12-0.174input4... numeric
@attribute -0.478input6-0.445input16+0.359input7-0.324input4-0.294input14... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
2.563778,-0.899284,-0.235149,-0.855088,-0.193812,1.171236,-0.03955,-0.055551,0.211948,-0.022415,3
-3.819459,-3.597631,3.039145,-1.795908,-1.441296,-0.631791,0.882823,0.480489,0.246133,0.805294,0
-1.218821,0.324992,-1.684528,2.747454,0.076476,0.019273,-0.436802,0.388213,-0.00937,0.475263,4
2.222118,1.552208,1.324906,0.985127,0.226522,-0.280014,0.627795,0.64559,0.110242,-0.261351,1
-0.93771,1.031308,-2.527979,-1.215677,-0.584512,0.087865,0.355327,-0.20946,0.405776,0.610406,6
1.984901,1.823791,-1.59396,-0.889917,-2.198796,-1.491325,0.800408,-0.195884,0.313847,-0.487669,6
1.699399,1.512631,0.740014,1.533361,0.405246,-0.071684,-0.484281,0.508312,0.22292,0.094374,2
-4.245995,-0.521093,-0.640533,0.390225,0.561137,1.081312,0.603734,-0.136325,-0.003547,-0.511993,0
1.546446,-0.485407,-1.948088,-1.426431,0.55664,-1.211336,-0.611762,-0.196035,0.011078,-0.489641,5
1.194538,-1.536004,0.257139,1.61867,-2.364287,0.514448,-1.370803,0.188367,-0.410794,-1.143457,9
1.966464,-2.375506,-1.567157,-0.633242,0.039608,-0.793109,0.37329,-0.715509,-0.825538,-0.472561,9
1.327063,-3.128791,-0.57505,-0.22616,-0.767083,-1.49226,0.943845,-0.329428,0.538166,0.501922,9
-1.307035,1.154922,-3.261724,0.779996,-0.603436,0.360337,0.598165,-0.251382,0.697209,0.663941,6
2.311042,-1.612891,0.297363,0.165873,-0.317271,1.28399,0.398711,-0.010958,0.90703,-0.195342,3
1.792924,2.530215,0.846236,-0.019342,-0.390323,-0.304526,0.122728,0.195936,-0.812504,1.275239,2
0.138116,-2.321571,1.366015,0.443696,1.268689,-1.265411,-2.019041,-0.588119,0.725411,-0.341757,4
-1.653469,-1.357521,-0.132857,0.719251,1.786946,-0.480071,-0.378675,1.086401,0.011951,0.532944,4
0.415973,2.548007,0.855567,0.113824,0.825086,0.374934,-0.708584,0.092586,-0.78795,0.571462,7
-3.205782,0.412348,-1.477949,0.044188,0.597758,1.49822,0.667149,0.332119,-0.022482,-1.762393,0
2.658535,-0.588803,0.109491,-1.276698,0.146825,0.788223,-0.889116,-0.170158,0.183295,-0.082421,3
1.2633,2.665433,0.837526,1.72056,0.018558,-0.151648,0.373906,1.023673,0.890141,0.425068,2
0.311608,-3.321849,-0.095183,2.410755,-0.428602,-1.244026,0.511259,-0.485709,0.724435,-0.747678,9
0.470769,2.27794,-2.30496,-0.813692,-1.110721,-0.822956,0.225072,-0.460867,0.719098,-0.345461,6
2.709398,0.326411,2.629612,0.379223,1.136193,-0.190884,0.824708,0.245483,0.490781,0.247541,2
-3.361122,2.018358,2.003497,-0.511327,-0.04202,-0.470747,-1.392376,-0.384254,-0.178879,-0.558099,5
-3.315434,2.085277,2.824802,0.202367,-0.971392,-0.181272,0.043417,0.457966,0.76019,0.262792,5
2.346892,1.686312,1.34289,0.269023,0.300771,-0.65442,0.316326,-0.410877,0.043632,0.403674,2
1.548439,-2.280762,-1.487404,-0.831227,0.241735,-0.548932,0.524292,-1.009649,-0.611674,0.557463,9
-3.555288,-2.713345,1.349496,-0.784355,0.860871,-0.994395,-0.175967,1.16903,-0.105525,0.725498,0
1.146169,2.606659,0.44207,1.546642,-0.116308,-0.21233,-0.051438,0.862328,0.483813,0.413744,2
-4.483994,0.956637,1.847244,0.583167,-2.033588,-1.249778,0.017192,1.177318,-0.244712,-0.243817,5
0.908834,-1.614762,0.32025,1.46941,-2.625107,0.37335,-1.041886,0.635564,-0.56504,-1.259602,9
-1.133411,2.051374,-0.681669,0.35064,-0.161467,-1.129636,1.672988,-2.255439,-1.17743,-0.715834,8
1.435752,0.823699,-0.906374,-2.36078,-0.003781,-2.105345,-1.494485,0.262267,0.620391,0.220479,1
-1.005251,2.029517,0.673709,-0.047932,2.134899,-1.160683,1.03085,-1.594051,0.344656,-0.404547,8
-0.785306,2.057617,-2.858663,0.73316,-1.113017,-0.309587,0.076539,-0.490685,0.456352,1.018704,6
0.186005,2.510349,1.186509,-0.220095,0.714323,0.547498,-0.520543,-0.066579,-1.003283,0.336462,7
1.082695,-2.432234,-1.293736,-0.436114,1.045588,-0.464876,0.237581,-1.415878,0.314912,0.218942,9
-1.505007,-1.452179,-0.63186,0.621614,1.551034,-0.204729,-0.212146,0.954972,-0.208905,0.510549,4
2.241389,1.461938,1.619945,1.526904,0.450614,-0.325341,-0.165634,0.142679,0.822568,-0.133385,2
-1.005176,-2.410165,0.107423,0.399334,1.812365,-1.364757,-1.110226,-0.779613,-0.990912,0.032302,4
1.445334,-2.212004,0.393138,1.834661,1.364355,0.884824,-0.16161,-1.098754,0.221702,-0.577337,9
2.085697,-0.343084,-0.54703,-1.472119,-0.503202,1.114072,-0.052679,0.2212,-0.158895,0.209844,3
0.461219,2.127875,0.077817,-1.047077,1.877919,-1.182183,0.680391,-1.32718,-0.164782,0.581651,8
2.504794,-0.500126,0.500828,-0.787496,0.101352,0.912914,-1.436285,-0.190777,0.457485,-0.24965,3
2.725261,0.051525,1.670332,-0.934869,-0.287205,-1.971726,0.363485,0.653038,-0.468325,-0.025396,1
2.153196,1.728026,1.448788,1.154067,-0.239001,-0.711362,1.424294,0.627339,0.213451,0.275554,1
1.921885,-1.123556,-0.436759,0.446532,0.517168,1.505622,-0.077317,0.61661,0.809838,-0.550196,3
-1.037844,-2.158693,-1.301021,0.51526,0.867026,-0.849019,-0.46669,-0.112928,-0.726465,0.614933,4
1.387423,-2.971729,-0.521824,-0.436035,-0.737279,-1.59496,0.997778,-0.126545,0.562494,0.411911,9
-3.152049,2.275169,2.082425,-0.206569,0.291092,-0.194127,-0.85872,0.027833,0.503983,0.172723,5
-2.689197,1.06563,1.502066,-1.471349,-0.829637,1.914517,-1.057294,-1.231632,0.546448,0.411963,8
1.384064,-1.65833,-2.037654,-0.233382,0.292057,-0.559017,1.108453,-0.623104,-0.039097,0.246014,9
-1.535672,0.944399,-2.677901,0.431869,-0.286361,0.552552,0.398473,0.544404,1.508168,0.275234,6
0.065693,2.120489,-3.016148,-0.327089,-0.842161,-0.25972,0.111164,-0.465858,0.549791,-0.157335,6
-2.836185,0.490905,1.905375,-0.543611,-1.010335,2.331139,-0.472063,-1.609571,0.119943,1.081117,8
0.82023,2.566861,-0.531717,1.179643,-0.549513,-0.132483,0.077464,0.106202,-0.040488,0.676251,2
0.778774,-3.165406,-1.147843,-0.761202,-1.115068,-2.152112,-0.269812,-0.151569,0.246222,0.802364,9
2.171699,-0.788217,-0.411744,-1.119614,0.692089,1.07941,0.464303,0.472171,-0.120917,0.33522,3
-0.641037,1.705562,0.370529,-0.468127,1.681311,-1.607593,1.931244,-1.940023,-0.729355,-0.153716,8
-4.491696,-2.070368,1.025944,-1.165706,0.624605,0.205294,0.42074,0.651048,0.227902,0.16974,0
1.480941,1.985344,-0.755493,0.458616,-2.900636,-1.810499,1.703002,-1.016628,0.219049,-0.639504,0
-0.448117,1.806603,1.35851,-0.315594,1.372123,-0.881541,1.771883,-1.734658,-0.243788,0.111012,8
0.68734,2.705319,1.082937,-0.379955,0.836908,0.126065,-0.69859,0.806497,-0.7667,-0.122053,7
2.010223,-2.611478,2.485401,0.370934,-1.4031,0.074574,0.451304,-0.328691,-0.325642,0.397903,1
1.087027,2.541815,0.937576,1.972878,0.06587,-0.805824,1.022739,1.143224,1.074634,-0.146042,1
1.369424,-2.401567,-1.244361,-0.532078,1.030969,-0.38537,-0.452164,-1.7729,0.160312,0.581622,9
1.367611,-2.808538,-0.966529,0.335021,1.151112,0.195624,-0.396785,-1.659145,0.609365,0.342563,9
-2.203868,1.486777,0.304905,-0.298771,0.852751,0.513095,0.388163,-3.064819,0.778894,0.561003,8
0.917109,2.534305,1.528835,-1.363441,0.542805,0.347528,-0.913532,0.363246,-1.440802,-0.063026,7
-1.715265,1.944977,-2.333859,1.594202,-0.287739,0.15845,1.197777,-1.219081,0.025932,-0.915019,0
2.518555,-0.97916,-0.461919,-1.036124,-0.150239,1.343964,0.179142,0.202224,-0.201023,0.032267,3
-0.293892,1.837574,0.987285,0.534111,0.735466,0.88729,-0.23169,-0.06826,-0.729073,-0.463582,7
2.429664,-1.319899,0.086913,-0.838788,0.210792,1.358654,0.633631,0.152198,0.178585,-0.241271,3
1.119384,2.507417,0.217677,1.244622,-0.330947,-0.270754,-0.166409,0.258882,0.227537,0.392414,2
2.360623,-0.578206,-0.216951,-1.505382,-0.125091,0.964873,0.922124,0.660108,0.082088,0.032204,3
2.757514,-0.02512,0.211913,-2.403976,-0.516515,-0.395968,-0.946403,0.109601,-0.564438,-0.102285,1
-4.322841,-2.000115,0.743094,-0.798635,0.907848,0.484364,0.262893,0.675978,0.086973,0.072288,0
1.508342,2.071336,1.817038,-1.838278,1.137997,0.559281,0.07564,0.848582,-0.518879,-0.293836,7
1.851876,2.312016,1.270405,1.619033,-0.394494,-0.765172,0.791565,0.810715,0.713334,0.009739,1
2.196288,-1.464609,0.407917,0.07326,0.394676,1.938137,-0.441862,-0.583917,-0.05691,0.073195,3
-2.16624,1.834596,1.509056,-1.510557,-0.192674,1.249667,-0.284348,-2.01866,1.064353,0.542757,8
-3.951498,1.485887,2.432783,0.168217,-1.294745,-0.543511,-1.373395,0.059622,0.176074,-0.267788,5
-4.326977,-1.698358,0.457788,-0.179495,0.389878,-0.131158,1.174441,0.378763,-0.15027,0.264362,0
-2.896279,2.166833,2.436733,-1.033884,-0.90835,-0.482946,-0.628143,-0.634835,-0.259321,0.07545,5
2.076834,-1.464454,-0.221216,0.115028,-0.17827,1.41075,0.071779,-0.029211,0.5851,-0.22587,3
1.336234,-2.023342,-1.647032,-0.753167,0.710958,-0.8303,-0.157884,-1.316551,-0.07062,0.36074,9
1.901947,-0.429722,-1.368299,-1.715067,0.555044,0.776947,0.128798,0.327859,-0.734205,0.395631,3
0.157653,1.870676,-2.430504,-0.204083,-0.998241,-0.836246,-0.554407,-0.297461,0.909715,1.170312,6
1.781428,-1.674651,-1.638285,-0.178549,-2.480012,-0.988977,0.692693,0.181958,-0.866423,-0.80892,9
1.394034,-1.67498,-1.026947,-0.443663,-1.971322,-0.611108,-0.214275,1.270827,-1.207529,-1.818009,9
-4.274722,-0.66525,0.654735,0.588186,-2.846243,1.050603,0.34767,0.675767,-0.409622,0.441583,8
0.296578,2.109064,1.090321,0.511351,0.770511,0.653332,-0.30277,0.066573,-0.609928,-0.058626,7
1.10261,-3.01376,1.117049,1.787151,1.149516,-0.057215,-0.87768,-0.665335,0.297471,-0.833604,7
1.489319,-1.650884,-1.875861,-0.557712,0.243937,-1.007894,0.904998,-0.561992,0.114636,0.264832,9
0.9987,-3.497578,2.152818,1.227395,-0.196513,-0.182492,0.399996,-0.323058,0.510608,0.11177,1
-3.760941,0.230675,-1.206614,0.759034,0.546202,1.10388,0.915748,-0.189088,0.07146,-0.42884,0
-0.194876,1.477503,-2.985227,-0.760717,-0.461455,-0.462893,0.106392,0.4799,0.881235,0.712275,6
1.566413,-3.015296,1.667074,1.214684,0.372227,-0.46824,0.594914,-0.115737,0.600447,-1.132041,7
2.481698,-0.641619,-0.600921,-1.650345,0.137724,1.045883,-0.02049,-0.079664,-0.453057,0.188499,3
-1.289472,-1.399741,-0.352812,0.467629,1.32564,-1.052311,-0.551826,0.416093,-0.997112,0.716507,4
2.171973,-1.294513,-0.36478,-0.531679,0.338057,1.150512,0.853413,-0.024055,0.368868,-0.023116,3
2.112107,-2.264125,-0.632609,-0.65689,-1.608155,-0.707154,0.432408,0.184117,-1.088688,-0.872694,9
1.863953,-2.492803,1.831528,1.301437,0.097607,0.247062,0.176702,-0.74341,0.118035,-0.364654,1
-3.096576,-4.143104,3.535714,-1.516824,-1.948135,-1.186209,0.81308,0.931246,0.503053,0.762852,0
1.89818,2.282398,1.498557,1.038427,-0.500215,0.100342,0.057173,0.220091,0.137207,0.589426,2
1.344672,2.680526,1.006799,1.191556,-0.183055,-0.18027,0.047396,0.831651,0.357974,0.74463,2
1.613377,-0.743138,-0.493713,0.31698,-0.465714,1.43133,-0.461086,0.675481,0.42533,-0.480498,3
-2.935769,1.594408,2.24081,-1.31806,-0.287243,-1.011857,-0.859835,-0.441568,-0.557487,-0.194768,5
-2.460123,0.119872,0.975891,-1.651207,-0.554062,2.498257,-0.442889,-1.090743,-0.34396,0.683194,8
1.767476,-1.761888,-1.936771,-0.712521,0.147852,-1.003755,0.728826,-0.662081,-0.297187,0.112383,9
2.341987,-1.044761,-0.000585,-0.132844,-0.321671,1.743847,-0.500976,0.006655,0.453095,-0.206146,3
1.356152,2.327555,1.275251,1.619491,-0.255576,-0.27774,0.046269,0.52058,0.712275,0.000051,2
-0.168911,-1.181571,-1.804669,-0.061498,0.998365,-1.808895,-0.444134,-0.04051,-0.337359,0.010206,4
2.346843,-2.056716,-1.003319,-0.812427,-0.961391,0.125981,0.212238,0.012958,-0.544826,-0.195791,9
-1.165959,-1.898342,-0.597713,0.572067,1.460581,-1.058236,-0.38789,-0.528257,-0.899586,0.993554,4
1.129992,-2.10545,-1.214759,0.914317,1.319524,0.086905,-0.666363,-0.27664,1.438046,-0.576632,9
1.362898,2.650367,0.964823,0.843359,-0.099216,-0.236663,0.162488,0.403706,0.256233,0.420188,2
1.642624,-1.707443,-2.041809,-0.205869,-0.869098,-1.173761,1.33573,-0.005687,-0.239289,-0.504386,9
-0.019503,3.02561,-0.433902,-0.47447,-0.328686,-1.858932,0.585943,-0.703311,-0.455027,-0.314977,8
-3.726329,-0.90151,-0.115722,-0.339202,-3.72302,0.432472,0.450141,0.683505,-1.13039,0.432601,8
2.061606,-0.617054,-1.968972,-0.142294,-1.756697,0.536954,-1.034023,0.376193,-0.649313,-0.926818,5
1.480559,-2.219136,-1.52019,-0.333454,1.125083,-0.342275,0.256293,-0.997677,0.16564,0.363621,9
-0.711791,1.51558,-2.779959,-0.742089,-0.594264,-0.472251,0.068332,0.355934,0.418869,0.340706,6
2.739023,-0.971054,-0.214811,-1.467155,0.164387,0.730397,0.249047,-0.278132,-0.188736,0.177525,3
3.107065,-0.427848,1.620378,-0.9565,0.407106,-0.505837,1.124574,0.862817,-0.664913,-0.181066,1
-2.200519,2.06224,1.464026,-0.366356,0.945545,0.456419,-0.19587,-2.014791,0.831636,0.890907,8
-0.483732,2.23677,0.916863,0.730719,0.551544,0.672109,0.000082,0.282317,-0.639491,0.016854,7
0.789927,-1.3409,0.150312,1.746165,-2.798053,0.215158,-1.683835,-0.057409,0.134562,-1.122519,9
2.075183,1.034656,1.502598,-0.03627,0.78189,1.082451,-0.549407,-0.804976,-0.430491,-0.463713,7
-0.135945,2.144701,0.213806,-0.249569,1.097802,-1.186477,1.464994,-1.25968,-0.62243,0.013912,8
-0.276557,1.980302,-3.191665,-0.243215,-0.995357,-0.044616,0.106724,-0.366159,0.529625,0.236196,6
2.496574,0.6137,2.475307,0.736409,0.595914,-0.301038,0.551003,0.233406,0.514766,0.152969,2
2.185663,0.289543,1.204334,0.698833,0.609731,0.526185,-1.057432,-0.191247,-0.763735,0.029189,2
2.865585,1.271801,1.846422,-0.080101,0.557578,-0.263841,0.640518,0.958797,-0.408438,-0.044013,1
-2.693561,2.497807,2.830555,-1.235562,-0.374601,-0.289023,-0.50204,-0.313256,0.343743,0.120668,5
1.456159,1.96309,0.597481,1.897026,0.050254,0.159871,0.096902,0.556351,0.648107,0.102891,2
2.041642,-2.702143,-0.473754,-0.725122,-0.034476,-1.209932,0.716345,-1.135391,0.632889,0.309711,9
-4.44308,-1.227699,0.266449,0.482895,0.18631,0.537418,0.992078,0.15835,-0.11602,0.310296,0
1.667642,-2.943535,3.121036,-0.213513,-1.014632,-1.251282,1.047005,0.51988,1.232836,-0.014312,1
1.937236,-2.244265,-0.387528,-0.39236,1.155817,0.359838,-0.736997,-1.36591,0.843926,0.221285,9
1.47698,-2.240804,-1.586843,-0.854777,0.905469,-0.551719,-0.382449,-1.384316,-0.173736,0.669931,9
0.470876,2.210695,-2.432103,-0.049655,-0.680463,-1.015901,-0.413145,-0.595415,0.784342,0.003399,6
-2.361881,1.852102,-0.067871,-0.441367,-0.437323,1.11901,-0.41793,-2.671565,0.234336,1.13509,8
2.032713,1.819421,1.122182,0.936362,0.453663,-0.747114,1.310359,0.784061,-0.087936,0.182746,1
-3.834055,1.477693,2.037661,0.309777,-0.349494,-0.760636,-0.807348,0.365587,0.396233,-0.75554,5
1.129109,1.913887,2.066603,-0.820973,0.898313,0.977125,0.489726,-0.076876,-0.443825,-0.420215,7
1.004296,-2.71251,-1.346694,-0.359748,1.057521,-0.628892,-0.470525,-1.162305,-0.188317,0.322108,9
-0.076407,2.277665,-2.174037,0.571632,-0.977997,-0.870764,-0.358178,-0.713027,0.286982,0.974532,6
0.98923,1.320942,-0.105098,-0.350779,-0.02802,2.697427,0.049153,-0.647859,-0.045697,0.474905,7
1.366073,2.040774,0.834621,1.373168,-0.548105,-0.080679,-0.262228,0.161184,0.276954,0.242299,2
1.28953,2.569892,0.955577,1.591733,-0.502045,0.042737,0.745843,0.831027,0.558124,0.724629,2
-3.438109,1.615863,2.83465,-0.058224,-0.692882,-0.507067,-0.74257,-0.070361,0.394294,-0.365743,5
-3.828903,-0.933706,0.033323,-0.305688,-2.801171,1.016573,0.231591,1.184136,-0.547059,-0.140469,8
-1.664462,3.043744,-0.213307,-0.343318,-0.109192,-0.796635,-0.496661,-1.040488,-0.457955,0.473436,8
-0.234359,1.471535,-3.625166,0.311358,-0.88804,0.311629,0.241978,-0.534717,0.831522,0.286633,6
-3.975865,0.186,-1.008765,1.215577,0.341713,1.116809,0.700424,-0.373648,-0.197298,-0.07214,0
-1.682083,2.033063,-2.450283,1.581159,-0.0282,0.249536,0.883753,-1.193738,-0.063935,-0.791487,0
1.74126,-2.325597,-1.019936,-0.710473,0.804029,-0.217058,-0.069049,-1.280776,0.085375,0.609524,9
0.304153,2.716543,0.062045,-0.388102,-0.286105,-1.773384,1.260904,-0.705643,-0.67246,-0.503669,8
-1.95463,-0.885547,-1.724869,1.768415,0.410588,-0.077342,0.006852,0.664408,-1.217584,0.800453,4
1.713794,-1.064141,-0.227843,-0.668875,0.588644,1.074868,0.378869,0.863387,0.073017,-0.239377,3
-1.221962,-2.1082,0.537172,0.74899,2.191359,-0.99208,-0.684524,-0.323713,-0.274538,0.805096,4
1.379454,-3.064008,-0.520205,-0.639017,-0.876287,-1.835427,0.976251,-0.40446,0.562065,0.818578,9
2.707117,0.515573,2.669531,0.267454,-0.53992,-0.798965,0.898629,0.862323,0.106307,0.335815,1
-0.71074,-1.225341,-1.464048,0.71319,1.186659,-0.582327,-0.340833,0.944746,-0.471534,-0.427331,4
-3.29615,2.209448,2.047282,-0.06511,0.002849,-0.391055,-0.686286,-0.377168,0.529253,-0.71177,5
-2.802882,2.244705,2.559169,-0.990966,-0.981351,-0.310643,-0.373225,-0.374519,0.033961,0.263055,5
-0.409584,1.624652,0.784512,-0.437229,1.305938,-0.658723,1.651672,-2.201496,-1.129018,-0.157061,8
-4.289602,-2.595678,1.134034,-1.331642,0.23032,-0.154292,0.30356,0.472808,0.104343,0.201856,0
2.675389,-1.160612,0.494324,-0.701423,-0.213218,1.111232,0.407255,-0.241502,0.70304,-0.0146,3
-4.510561,-0.609733,-0.373965,0.258443,0.39338,0.907128,0.7724,-0.015905,0.03391,-0.230061,0
-1.325481,0.918412,-2.955364,-0.376585,-0.68723,0.252571,0.390181,-0.088407,0.768321,0.605096,6
-2.018227,2.48938,2.816453,-2.34665,-0.268414,-0.589884,-0.499993,-0.298639,0.374656,-0.277591,5
-0.775584,0.045861,-1.008692,3.291104,0.560086,0.239598,-0.55771,0.316026,0.310846,0.212509,4
-0.93235,1.839301,0.218905,-1.185798,2.138021,-1.156168,0.915009,-2.01268,-0.402901,-0.227545,8
-0.773145,-2.674972,-0.213358,0.657659,1.749156,-0.492331,-0.946305,0.424868,0.320884,-0.246645,4
2.469903,1.020512,1.570781,0.87514,0.190587,-0.117204,0.753614,0.665008,0.03245,0.036228,1
1.894833,-0.461482,-0.807889,-1.4331,0.714206,0.730298,0.671859,0.471978,-0.134974,0.264449,3
-1.282175,-2.721281,-0.166662,0.202278,1.671133,-0.666961,-0.859573,0.35701,0.384618,0.502362,4
-0.323103,1.981126,-2.655256,-0.280228,-0.809389,-0.827749,-0.252988,0.067325,1.07894,0.659568,6
0.108432,0.99349,-3.091981,-0.309464,-0.289834,0.34931,0.812406,-0.206422,0.603069,0.286603,6
1.972163,0.112184,1.808132,1.394928,-0.618355,-1.358389,0.668444,1.281038,0.703963,-0.399439,1
2.540372,-1.359989,-0.000432,-0.582734,0.29193,1.041065,0.723639,0.206645,0.340162,-0.333192,3
1.906332,-1.99053,-1.36461,-0.876653,-0.781532,0.295409,-0.988455,-0.546957,0.061073,0.033907,9
1.092121,-2.591944,-1.408052,0.915604,0.287337,-1.745707,0.179882,-1.36871,-0.11107,-0.693881,9
-0.616523,0.005089,-1.302677,3.203591,0.389191,0.087063,-0.565116,0.148818,0.15368,0.126866,4
-2.844475,1.873759,-0.331058,0.174776,-0.434596,1.016189,0.21096,-2.180848,0.801248,0.535294,8
-3.425238,0.570623,-1.617076,0.468399,0.021186,0.758698,1.356385,-0.77566,-0.3407,-0.953392,0
-1.059792,1.509245,0.945229,-0.573576,2.224459,-0.688845,1.102069,-2.064367,0.454235,-0.201328,8
-0.364913,1.761287,-2.765463,-0.584167,-0.148967,-0.728132,0.076279,0.253549,0.74005,-0.13627,6
-0.532322,2.055592,1.27006,0.472323,0.663912,0.631955,0.019087,0.109696,-0.749997,-0.213269,7
2.49452,-1.342949,-1.044179,-1.626578,0.232857,-0.18235,0.03246,-0.409263,-0.468431,0.193198,9
1.008793,2.129764,1.169938,0.030689,0.690787,0.429995,-0.117027,0.370349,-0.662439,-0.657036,7
1.717846,-2.348618,-1.805791,-0.556125,0.356944,-0.918304,0.080588,-1.152429,-0.218304,0.174565,9
1.454725,-0.986584,-2.391631,-0.858105,0.166695,-0.840371,-0.253288,-0.261682,-0.071095,-0.569368,5
1.590964,-0.788615,-0.445056,0.250754,-0.459027,1.321616,-0.030873,1.014643,0.51389,-0.342411,3
1.882693,2.000244,0.983763,0.665305,-0.399345,-0.526623,-0.682122,0.136237,-0.228694,0.468763,2
-1.265732,-2.345508,0.48363,0.157169,1.731686,-1.609161,-1.451532,-0.56401,0.040583,0.546981,4
-3.217148,-1.480646,0.540209,-1.370258,1.473437,0.293344,-0.159472,1.160204,0.211916,0.248781,0
-0.954784,1.398492,-3.304593,0.627805,-0.69491,0.099784,0.398097,-0.336878,0.55188,0.682553,6
1.919471,-2.292438,-0.422105,-1.086238,-0.343938,-1.559292,0.712877,-0.959089,0.721401,0.486415,9
-2.799149,1.674758,1.162484,-0.313852,-0.143296,0.619309,0.450328,-2.682661,0.99645,0.69489,8
2.070316,-1.018812,-0.739542,-0.680539,-0.203889,1.184534,0.3549,0.666416,0.002447,-0.345091,3
1.801872,-1.221696,-1.523039,-1.457302,0.502232,-1.398211,-0.423753,-0.568721,-0.266083,-0.582654,5
2.693582,-0.555408,-1.325048,-1.1843,-1.199926,0.856622,-0.172485,0.018135,-0.637719,-0.01412,5
0.647796,2.286047,1.796297,-2.26692,0.870107,-0.07757,-0.586655,0.255267,-1.742822,0.627983,7
2.320168,-1.959681,-0.892649,-1.270504,0.741966,-0.232823,0.000001,-1.172701,0.23084,0.675348,9
-1.895746,1.948088,1.603971,-0.98669,1.25485,0.048061,-0.162948,-1.915362,0.69584,0.533425,8
0.979904,1.950271,1.104643,-0.505182,0.836872,0.77402,-0.098733,0.280901,-1.204299,-0.615703,7
0.721321,2.753027,1.123664,0.007753,0.55681,0.464851,-0.387398,0.430946,-0.332307,-0.187035,7
-1.049782,-0.586569,-1.328123,2.057481,0.751394,-0.547297,-0.413249,0.414306,-0.90995,0.161211,4
-0.091526,2.139393,0.206855,-0.700599,0.238439,-1.33318,1.82389,-1.567978,-1.537932,-0.3187,8
-1.151887,1.528001,-2.931812,1.189316,-0.500529,0.177825,0.455144,-0.262228,0.293733,0.764489,6
1.791304,-0.841993,-0.935078,-1.468763,-0.021479,1.238405,0.281047,0.503209,-0.801435,0.156103,3
2.078507,-0.687042,-1.902349,-0.247234,-1.420486,0.600188,-0.767463,0.585229,-0.57056,-0.793375,5
1.850858,-0.615504,-0.387021,-1.22024,0.72424,0.980613,0.506406,0.665332,0.012126,-0.019704,3
-3.082445,1.45463,-0.459588,-0.416784,-2.14459,0.760264,-0.866625,-1.736349,-0.872622,0.095843,8
2.084668,-0.58678,-0.567196,-1.418659,0.689648,0.956683,0.157669,0.501631,-0.264374,0.13694,3
2.537276,-1.229018,-0.39977,-0.994243,0.009606,1.231042,0.303863,0.11704,-0.33058,-0.031765,3
-3.42604,1.555798,1.852567,0.55207,-0.22925,0.050223,-0.619737,0.183084,-0.082747,-1.060448,5
-1.057779,-1.410074,-1.504223,1.373097,0.893911,-0.182043,-0.227295,0.113554,-0.970952,0.200366,4
2.095431,0.8222,1.27596,1.408156,0.170761,-0.48455,0.966127,0.86646,0.30156,-0.295087,1
1.572217,-2.021743,-1.433649,-0.892119,0.634224,-0.835775,0.349037,-0.635238,-0.294855,0.276488,9
-3.996523,-0.564025,-1.085073,-0.110318,0.485715,0.498552,0.454572,-0.287819,-0.182357,-0.509696,0
1.768982,-2.912376,2.673825,-0.401825,-0.973221,-0.712923,0.649162,0.330059,0.843348,0.081852,1
1.495395,-3.329407,2.546451,0.633532,-1.06288,-0.41678,1.024306,-0.046162,0.407079,0.241084,1
0.440791,2.829729,-0.021731,1.063218,-0.012137,-0.193591,-0.627279,0.718502,-0.202417,0.357784,2
-4.226215,-2.053356,0.48985,-0.824524,0.699627,0.115103,0.712134,0.435347,0.162777,0.029979,0
1.886642,-1.455129,-1.798654,-0.257134,-1.763467,-0.813806,0.467717,0.496768,-1.069119,-1.228951,9
2.249723,1.70822,1.325535,1.065679,0.326825,-0.828177,0.830366,0.796758,0.283307,-0.273132,1
-4.431315,-2.665945,1.631926,-0.725768,-0.180051,0.133179,0.755171,0.462943,0.099841,0.445487,0
-1.063924,0.631526,-2.868583,-1.425083,-0.395362,0.226818,0.47002,0.126213,-0.634404,-0.245225,6
-1.238626,1.770722,0.274112,0.523628,1.278828,-0.949044,1.664989,-2.017628,-0.458806,-0.508236,8
1.488524,-2.0113,-1.333166,-0.135447,1.335562,-0.002863,-0.282683,-1.10726,0.799832,0.021304,9
1.838615,-1.617657,-1.054923,-0.983551,0.919061,0.676449,-0.173504,-1.293742,0.554072,0.989409,9
1.570148,-0.581837,-2.345381,-1.29303,0.665487,-0.735566,-0.073096,-0.13897,-0.22744,0.1301,5
